"","term","E","P","A","instcodes"
"186","nervous",-1.37,-1.045,-0.095," 10 100010000 000"
"187","nostalgic",1.07,0.275,-0.755," 10 100000000 000"
"188","obedient",0.855,-0.335,-0.87," 10 010000000 000"
"189","old",-0.32,-0.415,-1.43," 10 001000000 000"
"190","open_minded",2.84,2.42,0.85," 10 010000000 000"
"191","optimistic",2.42,2.09,1.225," 10 110000000 000"
"192","outgoing",2.44,2.245,2.405," 10 010000000 000"
"193","outraged",-1.645,0.375,1.805," 10 100010000 000"
"194","outspoken",1.19,1.48,1.865," 10 010000000 000"
"195","overjoyed",2.285,1.64,1.625," 10 100010000 000"
"196","overwhelmed",-2.005,-0.875,0.135," 10 100000000 000"
"197","panicked",-1.945,-1.145,1.145," 10 100000000 000"
"198","passionate",2.315,1.995,1.52," 10 110000000 000"
"199","patient",2.135,1.455,-0.645," 10 010000000 000"
"200","peaceful",2.76,1.705,-1.86," 10 110000000 000"
"201","peeved",-1.545,-0.84,-0.13," 10 100000000 000"
"202","perceptive",2.38,2.055,0.635," 10 010000000 000"
"203","persistent",1.49,1.275,1.7," 10 010000000 000"
"204","pessimistic",-1.93,-1.48,-1.015," 10 110000000 000"
"205","petrified",-2.15,-1.205,0," 10 100000000 000"
"206","petty",-1.43,-0.77,-0.45," 10 010000000 000"
"207","placid",-0.055,-0.61,-1.425," 10 010000000 000"
"208","playful",2.19,1.15,1.885," 10 010000000 000"
"209","pleased",2.9,2.065,1.275," 10 100010000 000"
"210","polite",2.855,1.655,0.455," 10 010000000 000"
"211","pompous",-1.255,-0.325,0.765," 10 010000000 000"
"212","poor",-1.59,-1.99,-1.56," 10 001000000 000"
"213","popular",1.575,1.94,1.665," 10 001100000 000"
"214","prejudiced",-2.5,-0.38,-0.27," 10 010000000 000"
"215","proud",2.265,2.22,1.695," 10 100010000 000"
"216","quarrelsome",-1.84,0.115,1.32," 10 010000000 000"
"217","raunchy",-1.07,-0.585,0.31," 10 010000000 000"
"218","rebellious",-0.135,1.28,1.83," 10 010000000 000"
"219","reckless",-1.485,-0.035,1.56," 10 010000000 000"
"220","regretful",-1.585,-0.715,-0.975," 10 100000000 000"
"221","relaxed",2.875,1.145,-1.86," 10 100100000 000"
"222","relieved",2.55,1.415,-0.49," 10 100000000 000"
"223","remorseful",0.015,-0.32,-1.175," 10 100000000 000"
"224","repentant",0.075,0.03,-0.86," 10 100000000 000"
"225","resentful",-1.44,-1.07,-1.135," 10 100000000 000"
"226","responsible",2.785,2.3,0.315," 10 010000000 000"
"227","reverent",1.11,1.125,-0.49," 10 110000000 000"
"228","rich",1.965,2.36,1.505," 10 001000000 000"
"229","rude",-2.71,-0.695,0.64," 10 010000000 000"
