"","term","E","P","A","instcodes"
"182","defendant",-1.22,-1.9,-0.95," 11 001000000 000"
"183","degenerate",-3.025,-1.15,0.42," 11 100001001 001"
"184","delinquent",-1.93,-0.9,1.1," 11 001000000 000"
"185","delinquent_(juvenile)",-1.865,-0.25,1.955," 11 001000000 000"
"186","delinquent_(school)",-1.7,0.07,2.025," 11 000010000 000"
"187","dental_assistant",0.84,0.12,-0.7," 01 000001000 001"
"188","dental_practitioner",1.1,1.14,-0.8," 11 000001000 001"
"189","dentist",0.84,1.28,-0.7," 11 000001000 001"
"190","designer",1.135,1.085,1.385," 11 010000000 000"
"191","detective",0.48,1.56,0.3," 11 001000000 001"
"192","devil",-3.365,1.45,0.81," 11 100000100 000"
"193","devoted_husband",1.05,0.44,-0.7," 10 000000010 000"
"194","devout_person",0.02,-0.3,-0.46," 11 000000100 000"
"195","diplomat",1.5,1.665,0.12," 11 000100000 000"
"196","disabled_person",-0.58,-2.15,-1.8," 11 000001000 000"
"197","discoverer",1.22,1.22,0.52," 11 100010000 000"
"198","disease_carrier",-1.52,-1.2,-0.45," 11 100001000 000"
"199","distinguished_person",2.37,2.005,-2.1," 11 011111100 000"
"200","division_chief",0.655,0.59,-0.15," 11 010000000 000"
"201","divorcee_(gender_neutral)",-0.78,-1.05,0," 01 000000010 000"
"202","do_gooder",0.56,-1,0.08," 11 100000100 000"
"203","doctor_(famous)",2.71,2.515,-2," 10 000011000 000"
"204","doctor_(ph.d.)",1.975,2.015,-2.35," 11 000010000 000"
"205","dotard",-1.06,-1.3,-0.85," 11 100000000 000"
"206","drinker",-1.44,0,1.94," 11 100000000 000"
"207","dropout",-1.32,-1.2,0.6," 11 000010000 000"
"208","drug_addict",-2.79,-2.19,1.935," 11 001001000 000"
"209","drunkard",-2.335,-0.8,1.86," 11 100000000 000"
"210","dutiful_daughter",1.77,0.26,-0.9," 01 000000010 000"
"211","dutiful_son",1.845,0.73,-0.85," 10 000000010 000"
"212","editor",0.675,1.26,0.875," 11 010010000 000"
"213","educational_staffer",0.86,0.8,-0.55," 11 000010000 000"
"214","educator",1.26,1.38,-1," 11 000010000 000"
"215","egoist",-1.99,0.1,0.76," 11 100000000 000"
"216","elder_brother",0.84,1.225,-0.3," 10 000000010 000"
"217","elder_sister",0.72,0.73,0.03," 01 000000010 000"
"218","elderly_man",0.63,-0.3,-1.8," 10 100000000 000"
"219","elderly_woman",0.6,-0.55,-1.7," 01 100000000 000"
"220","electrical_engineer",1.305,0.63,0.915," 11 010000000 000"
"221","electrical_linesman",0.76,-0.3,0.615," 11 010000000 000"
"222","elementary_school_pupil",-0.305,-1.25,2.085," 11 000010000 000"
"223","elementary_school_teacher",0.72,0.46,0.53," 11 000010000 000"
"224","elf",-0.065,-0.155,0.71," 11 100000000 000"
"225","embroiderer",0.59,-1.15,-1," 11 010000000 000"
"226","emperor",-0.04,0.81,-2.2," 10 000100000 001"
"227","employer",0.275,1.795,-0.85," 11 010000000 000"
"228","enemy",-1.71,1.59,1.025," 11 100100000 001"
"229","entrepreneur",0.885,1.415,0.92," 11 010000000 000"
"230","environmentalist",1.64,0.605,0.21," 11 110100000 000"
