"","term","E","P","A","instcodes"
"177","grown_up",1.28,1.65,-0.465," 11 000000010 000"
"178","guest",1.37,-0.12,0.22," 11 100000010 000"
"179","half_sister",0.94,-0.11,0.82," 01 000000010 000"
"180","handicapped_person",0.415,-0.915,-0.815," 11 001001000 000"
"181","he_man",0.565,1.42,1.05," 10 100000000 000"
"182","head_of_department",0.595,1.665,0.09," 11 010100000 000"
"183","headwaiter",0.92,0.675,0.775," 10 010000000 000"
"184","heel",-0.695,-0.445,-0.355," 11 100000000 000"
"185","hermit",-0.265,-1.225,-1.685," 11 100000000 000"
"186","hero",2.555,2.465,1.88," 10 100000000 000"
"187","heroine",1.375,1.415,1.275," 01 100000000 000"
"188","heterosexual",1.785,1.18,0.815," 11 000000001 000"
"189","hick",0.005,-0.555,-0.52," 11 100000000 000"
"190","highwayman",0.265,0.345,0.34," 10 001000000 001"
"191","hippie",0.6,-0.31,0.555," 11 100000000 000"
"192","homo",-1.665,-1.275,0.395," 10 000000001 000"
"193","homosexual",-1.88,-1.105,0.37," 11 000000001 000"
"194","hostage",-1.305,-2.365,-0.245," 11 001100000 001"
"195","hostage",-1.05,-1.985,-0.12," 11 001100000 001"
"196","hostess",1.125,0.2,1.255," 01 100000000 000"
"197","hothead",-1.215,0.25,1.09," 11 100000000 000"
"198","hound",0.18,0.21,-0.105," 11 100000000 000"
"199","housekeeper",1.275,-0.56,-0.335," 11 010000010 000"
"200","housewife",1.375,-0.01,0.335," 01 000000010 000"
"201","hunchback",-0.055,-0.905,-1.215," 11 000001000 000"
"202","hypochondriac",-1.12,-1.135,-0.275," 11 000001000 000"
"203","hypocrite",-2.56,-1.55,-0.26," 11 100000000 000"
"204","idiot",-1.105,-1.61,-0.12," 11 100000000 000"
"205","in_law",0.375,0.265,-0.145," 11 000000010 000"
"206","informant",-0.025,0.295,0.5," 11 001000000 000"
"207","informer",0.24,0.9,0.12," 11 001000000 000"
"208","innocent",1.225,-0.315,-0.06," 11 100000000 000"
"209","insider",0.33,0.98,0.545," 11 010100000 000"
"210","instructor",1.3,1.255,0.225," 11 000010000 000"
"211","insurance_agent",-0.135,1.095,-0.07," 11 010000000 000"
"212","intimate",1.465,1.125,1.125," 11 000000001 001"
"213","introvert",-0.28,-1.195,-0.615," 11 100000000 000"
"214","invalid",-0.19,-1.31,-0.81," 11 000001000 001"
"215","janitor",0.99,-0.7,-0.985," 11 010000000 000"
"216","judge",0.74,2.645,-0.695," 11 001000000 000"
"217","junkie",-2.515,-2.215,-0.315," 11 101000000 000"
"218","juror",0.57,1.73,-0.18," 11 001000000 001"
"219","killjoy",-1.14,-0.105,-0.12," 11 100000000 000"
"220","lady",2.235,0.35,0.925," 01 100000000 000"
"221","landlady",-0.12,0.83,-0.95," 01 010000000 000"
"222","law_breaker",-1.74,-0.35,0.59," 11 001000000 000"
"223","lawyer",0.59,1.915,0.745," 11 001000000 000"
"224","lecher",-0.99,-0.69,0.055," 10 000000001 000"
"225","lesbian",-0.965,-0.52,0.82," 01 000000001 000"
"226","liar",-2.41,-0.54,0.4," 11 100000000 000"
"227","librarian",1.43,0.03,-1.025," 11 000010000 000"
"228","lineman",0.675,1.725,1.17," 10 010000000 000"
"229","loan_shark",-1.355,1.5,0.35," 11 010000000 000"
"230","loner",-0.27,-0.62,-0.71," 11 100000000 000"
"231","longshoreman",-0.11,0.065,-0.11," 10 010000000 000"
"232","lout",-0.875,-0.705,-0.475," 11 100000000 000"
"233","lsd_junkie",-2.33,-2.42,0.045," 11 100001000 000"
"234","lunatic",-1.21,-0.05,0.71," 11 100001000 000"
"235","mafioso",-0.805,1.08,-0.455," 10 011000000 000"
"236","magician",1.135,0.96,0.41," 11 010000100 000"
"237","maiden",1.55,-0.43,0.87," 01 100000000 000"
"238","mailman",1.395,0.275,-0.1," 10 010000000 000"
"239","man",1.03,1.31,0.62," 10 100000001 000"
"240","manager",0.72,1.645,0.39," 11 010000000 000"
"241","maniac",-1.105,0.205,1.005," 11 100001000 001"
"242","maverick",0.71,1.145,1.085," 11 100000000 000"
