"","term","E","P","A","instcodes"
"408","supervise",0.06,0.42,-0.35," 10 111111110 010"
"409","support",2.34,2.28,1.9," 10 110101010 010"
"410","surprise",0.85,0.96,1.18," 10 111111111 000"
"411","suspect",-1.66,-0.25,-0.53," 01 111111111 000"
"412","swindle",-2.69,-0.04,-0.33," 01 010000000 000"
"413","tag_after",-1.31,0.34,-0.76," 10 100000010 000"
"414","talk_to",1.31,0.68,0.94," 10 111111111 100"
"415","taunt",-1.9,0.23,-1.25," 10 111100111 000"
"416","teach",1.89,1.79,1.25," 10 111111111 100"
"417","tease",-1.39,0.46,0.48," 10 111111111 000"
"418","tempt",-1.21,0.95,-0.48," 01 111111111 100"
"419","test",1.31,1.29,0.92," 10 000011100 100"
"420","thank",1.78,1.2,1.29," 10 111111111 000"
"421","threaten",-2.08,1.48,-0.55," 10 111111111 000"
"422","thrill",1.99,1.53,1.22," 01 100000011 000"
"423","tickle",1.32,1.24,1.81," 10 000000011 001"
"424","torture",-2.62,0.75,-1," 10 001000000 101"
"425","touch",0.85,0.41,0.43," 10 111111111 101"
"426","train",2.18,1.77,1.72," 10 111111111 000"
"427","trap",0.48,1.51,0.07," 01 011100000 000"
"428","treat_unjustly",-2.18,0.58,-1.63," 01 111010010 000"
"429","trick",-2.4,0.23,-0.24," 01 111100010 000"
"430","trust",2.57,2.04,1.73," 01 111111111 100"
"431","underestimate",-0.98,-0.03,-0.66," 01 111111000 100"
"432","understand",2.32,2,1.57," 01 111111111 000"
"433","undertake_a_challenge_from",1.77,1.85,1.66," 10 100000000 010"
"434","undress",-0.82,0.21,-0.51," 10 000001011 101"
"435","upset",-2.26,0.1,-1.39," 01 111111111 000"
"436","use",-1.37,0.64,-0.37," 01 111100100 010"
"437","victimize",-2.19,1.1,-1.29," 10 011000001 000"
"438","visit",1.36,0.9,1.39," 10 111111111 010"
"439","wake",1.46,1.03,0.77," 10 100001010 001"
"440","warn",-0.95,1.22,-0.56," 10 111111111 010"
"441","watch_over",2.13,1.59,0.84," 01 111111111 010"
"442","wed",2.47,2.15,2.19," 10 000000001 010"
"443","welcome",2.31,1.65,1.67," 10 111111111 010"
"444","whip",-2.23,1.13,-0.55," 10 001000011 001"
"445","woo",1.99,1.66,2.08," 10 000000001 000"
"446","worry",-2.1,0.61,-1.05," 01 111111111 000"
"447","worship",1.01,0.91,1.66," 01 100100111 000"
"448","wrong",-2.87,1.21,-1.3," 01 111111111 000"
