"","term","E","P","A","instcodes"
"185","haughty",-1.05,-0.05,0.15," 10 010000000 000"
"186","heart_broken",-3.06,-1.94,-0.93," 10 100000000 000"
"187","heavy_hearted",-1,-0.68,-0.65," 10 100000000 000"
"188","helpful",2.74,1.56,0.44," 10 010000000 000"
"189","helpless",-1.67,-2.48,-1.63," 10 000100000 000"
"190","homesick",-1.81,-1.42,-1.16," 10 100000000 000"
"191","homey",0.42,-0.65,-1.31," 10 000100000 000"
"192","homosexual",-1.39,-1,0.11," 10 001100000 000"
"193","honest",3.04,2.32,0.18," 10 010000000 000"
"194","honorable",2.68,2.07,-0.43," 10 010000000 000"
"195","hopeful",2.04,0.58,0.08," 10 110000000 000"
"196","hopeless",-2.17,-2.29,-1," 10 100100000 000"
"197","horny",2.03,1.03,2.21," 10 010100000 000"
"198","horrified",-2.45,-2.24,-0.1," 10 100000000 000"
"199","hostile",-2.74,-0.18,1.35," 10 110000000 000"
"200","hotheaded",-2.11,-0.2,1.51," 10 010000000 000"
"201","humble",1.12,0.81,-0.58," 10 110000000 000"
"202","humiliated",-2.81,-2.22,-0.3," 10 100000000 000"
"203","hurt",-2.69,-1.83,-0.69," 10 100100000 000"
"204","idealistic",0.65,0.9,0.71," 10 010000000 000"
"205","ignorant",-1.93,-1.93,-0.25," 10 000100000 000"
"206","ill_at_ease",-1.66,-1.28,-0.88," 10 100000000 000"
"207","immature",-1.96,-1.85,0.52," 10 010000000 000"
"208","immoral",-2.21,-0.68,0.68," 10 000100000 000"
"209","impatient",-1.45,-0.31,1.45," 10 100010000 000"
"210","impolite",-2.32,-0.88,0.65," 10 010000000 000"
"211","impotent",-1.69,-1.44,-1.19," 10 000100000 000"
"212","impractical",-1,-0.94,-0.03," 10 010000000 000"
"213","impressionable",-0.38,-0.47,0.24," 10 010000000 000"
"214","impulsive",0.71,1.03,1.85," 10 010000000 000"
"215","in_love",2.84,2.47,1.81," 10 100000000 000"
"216","incompetent",-2.31,-2.58,-0.75," 10 000100000 000"
"217","inconsiderate",-2.69,-1.25,0.33," 10 010000000 000"
"218","incredulous",-0.05,0.58,0.84," 10 000100000 000"
"219","indecisive",-1.76,-1.59,-0.32," 10 010000000 000"
"220","independent",2.35,2.56,0.85," 10 010000000 000"
"221","indifferent",-0.83,-0.8,0.07," 10 010000000 000"
"222","industrious",1.94,1.71,1.48," 10 010000000 000"
"223","inexperienced",-1.07,-1.32,0.04," 10 000100000 000"
"224","inhibited",-1.58,-1.83,-0.46," 10 010000000 000"
"225","innocent",0.71,-0.89,-0.07," 10 000100000 000"
"226","inquisitive",1.71,1.68,1.29," 10 010000000 000"
"227","insane",-1.61,-0.97,0.21," 10 001100000 000"
"228","insecure",-2.38,-2.03,-1.21," 10 010000000 000"
"229","insensitive",-2.65,-1.03,-0.21," 10 010000000 000"
"230","insincere",-2.56,-1.47,-0.41," 10 010000000 000"
"231","intellectual",2.33,1.61,0.64," 10 011000000 000"
"232","intelligent",2.82,2.41,1.15," 10 010000000 000"
"233","intimidated",-2.2,-1.91,-0.49," 10 100000000 000"
"234","intoxicated",-0.86,-1.43,0.71," 10 000100000 000"
"235","introspective",0.67,0.39,-0.26," 10 010000000 000"
"236","introverted",-1.06,-1.26,-1.18," 10 010000000 000"
"237","irate",-1.22,0.89,0.89," 10 100000000 000"
"238","irked",-1.03,0.24,0.1," 10 100000000 000"
"239","irritable",-1.7,-0.48,0.06," 10 010000000 000"
