"","term","E","P","A","instcodes"
"395","orphan",0.56,-1.51,-1.03," 11 001000010 000"
"396","otorhinolaryngologist",0.74,0.74,-0.26," 11 000001000 000"
"397","pal",2.11,1.19,2.21," 11 100000000 000"
"398","paralympian",2.06,0.87,1.71," 11 100000000 000"
"399","paralytic",-0.5,-2.17,-2.63," 11 000001000 001"
"400","paratrooper",1.22,0.96,1.42," 11 000100000 001"
"401","parent",3.06,2.87,1.66," 11 000000010 001"
"402","part_time_employee",1.27,0.28,1.06," 11 010000000 000"
"403","partner",1.03,0.97,0.92," 11 111000001 000"
"404","passenger",0.81,0.14,1.07," 11 010000000 000"
"405","patient",0,-1.89,-2.13," 11 000001000 001"
"406","pawnbroker",-0.86,0.31,-0.61," 11 010000000 000"
"407","peasant",1.51,0.54,0.29," 11 010100000 000"
"408","pedestrian",0.55,-0.16,0.02," 11 100000000 000"
"409","peeping_tom",-3.18,-1.78,-1.66," 10 001000001 000"
"410","peer",1.47,0.01,1.89," 11 100100000 000"
"411","pervert",-1.25,-0.16,-0.23," 11 000000001 001"
"412","pessimist",-1.69,-1.7,-2.32," 11 100000000 000"
"413","pest",-2.51,-0.96,-0.9," 11 100000000 000"
"414","philanthropist",2.19,2.07,1.59," 11 100000000 000"
"415","philosopher",0.5,0.38,-0.87," 11 000010000 000"
"416","photographer",1.31,0.89,1.93," 11 010000000 000"
"417","physician",1.49,1.65,-0.09," 11 000001000 001"
"418","physicist",1.7,1.27,0.27," 11 000010000 000"
"419","pickpocket",-2.42,-0.59,0.38," 11 001000000 000"
"420","pimp",-3,-0.89,-0.13," 10 011000001 000"
"421","ping_pong_player",1.77,1.76,2.2," 11 100010000 000"
"422","plainclothesman",1.04,1.31,0.51," 11 001000000 000"
"423","plaintiff",0.24,-0.13,-0.2," 11 001000000 000"
"424","plumber",0.67,-0.23,0.13," 11 010000000 000"
"425","political_prisoner",-0.7,-0.06,-0.46," 11 000100000 000"
"426","politician",-0.97,0.4,0.78," 11 000100000 000"
"427","polymath",1.82,1.42,0.43," 11 100000000 000"
"428","power_station_operator",0.47,0.83,0.01," 11 010000000 000"
"429","president",1.15,2.05,0.4," 11 000100000 000"
"430","priest",0.41,0.61,-0.97," 10 000000100 000"
"431","priest_(buddhist)",0.65,0.1,-0.81," 10 000000100 000"
"432","prime_minister",2.06,2.09,1.31," 11 000100000 000"
"433","principal",0.6,2.05,-0.64," 11 000010000 000"
"434","prisoner",-1.84,-0.54,-1.44," 11 001000000 000"
"435","probationer",-1.46,-0.79,-1.4," 11 001000000 000"
"436","proctor",-0.7,0.76,-1.29," 11 000010000 000"
"437","professor",1.51,1.06,0.21," 11 000010000 000"
"438","property_owner",0.7,1.83,0.27," 11 010000000 000"
"439","proprietor",0.31,1.14,1.26," 11 010000000 000"
"440","prosecuting_attorney",0.87,1.19,-0.27," 11 001000000 001"
"441","prosecutor",0.76,1.33,0.09," 11 001000000 000"
"442","prostitute",-2.05,-1.64,0.17," 01 010000001 001"
"443","prostitute_(male)",-2.87,-1.9,-0.55," 10 010000001 001"
"444","psychiatrist",0.83,1.26,-0.27," 11 000001000 000"
"445","psychoanalyst",1.6,1.64,1.01," 11 000001000 000"
"446","psychologist",1.23,1.15,0.51," 11 000011000 000"
"447","psychopath",-1.19,-0.94,-0.83," 11 001001000 000"
"448","psychotic",-1.32,-0.73,-0.77," 11 000001000 000"
