"","term","E","P","A","instcodes"
"259","idolize",0.53,0.61,1.73," 01 100000111 000"
"260","ignore",-1.91,-0.86,0.72," 11 100100011 010"
"261","imitate",-0.3,0.04,1.66," 10 110000011 000"
"262","impede",-1.01,0.49,0.66," 10 011000010 000"
"263","implicate",-1.15,0.3,0.21," 10 001000000 010"
"264","imprison",-1.42,1.06,-0.05," 10 001000000 010"
"265","incriminate",-2.51,0.36,0.8," 10 001000000 010"
"266","indict",-1.09,0.14,0.02," 10 001000000 010"
"267","indulge",-1.15,0.11,-0.07," 01 100000011 100"
"268","inflame",-0.43,0.88,0.55," 01 100110101 000"
"269","inform_on",-2.26,-0.76,0.46," 10 001000000 010"
"270","infuriate",-2.13,-1,1.21," 01 111111111 000"
"271","inject",-0.86,0.53,0.33," 10 000001000 101"
"272","injure",-2.57,-0.85,0.92," 10 101001011 101"
"273","inquire_about",0.77,-0.15,-0.46," 10 111111111 010"
"274","inspect",-0.46,0.65,-0.12," 10 001111011 100"
"275","instruct",1.28,1.46,0.44," 10 011111111 000"
"276","intercede_with",-0.29,0.1,0.38," 10 000100010 010"
"277","intercept",-0.85,0.19,1.59," 10 001000000 010"
"278","interfere_with",-1.85,0,0.37," 01 010111000 010"
"279","intern",-2.74,-0.26,-0.19," 10 001100000 011"
"280","interrogate",-3,1.06,0.84," 10 001000000 000"
"281","interrupt",-1.13,-0.3,0.67," 10 111111111 100"
"282","intimidate",-2.55,-1.13,0.68," 01 101100011 000"
"283","introduce",0.97,0.92,0.31," 10 100110100 010"
"284","investigate",-0.62,0.27,1.04," 01 001000000 010"
"285","invite",1.97,0.88,0.6," 10 110010111 010"
"286","irritate",-2,0.56,0.97," 01 111111111 100"
"287","isolate",-2.41,-0.44,-0.12," 10 000100010 110"
"288","jail",-0.64,1.53,0.42," 10 001000000 001"
"289","join_up_with",0.87,0.9,0.99," 10 010100001 010"
"290","joke_about",-1.63,-1.15,0.53," 10 111111111 010"
"291","jolt",-0.48,0.06,-0.34," 01 100100001 000"
"292","judge",-1.45,0.25,-0.38," 01 111111111 100"
"293","jump_on",-1.76,0.62,1.32," 10 001000001 001"
"294","kiss",2.26,1.25,1.95," 10 000000011 001"
"295","knife",-2.81,-0.15,1.35," 10 101000000 001"
"296","knock_out",-2.36,1.73,1.3," 10 101000000 001"
"297","know",1.74,0.48,0.48," 01 100000000 010"
"298","laugh_at",-2.57,-0.72,0.96," 10 111111111 100"
"299","leap_on",-1.39,0.15,0.86," 10 001000001 001"
"300","leave",-1.82,-0.15,0.03," 10 111111111 010"
"301","liberate",1.51,1.78,1.21," 10 000100000 010"
"302","lie_to",-2.22,-0.69,0.34," 01 111100011 000"
"303","lift",0.74,0.98,1.06," 10 001001010 001"
"304","like",2.33,2.09,0.16," 01 111111111 100"
"305","liquidate",-2.3,1.14,0.3," 10 000100000 000"
"306","love",2.41,2.31,0.58," 01 100000011 000"
"307","lust_for",-0.86,-0.38,1.45," 01 000000001 000"
"308","machine_gun",-3.11,-0.84,0.64," 10 001100000 001"
"309","maim",-3.19,0.24,1.06," 10 101001000 001"
"310","make_love_to",2.39,2.12,2.16," 10 000000001 001"
"311","malign",-3.06,-1.47,0.07," 10 111111111 010"
"312","maltreat",-3.43,-0.49,0.38," 10 001001010 000"
"313","marry",2.34,1.19,0.93," 10 000000001 010"
"314","massage",1.41,0.74,0.24," 10 110001011 101"
"315","maul",-3.17,0.47,1.12," 10 001000000 001"
"316","mesmerize",0.57,1.3,-0.19," 01 000111111 000"
"317","misinform",-2.03,-0.53,-0.33," 01 110100010 000"
"318","misjudge",-1.52,-0.82,0.33," 01 111111111 000"
"319","mislead",-2.52,-0.55,0.88," 01 111101110 000"
"320","miss",1.17,-0.19,0.17," 01 100000010 010"
"321","mock",-2.8,-0.49,1.15," 10 100100011 000"
"322","murder",-3.48,0.3,1.48," 10 101000000 011"
"323","mystify",-0.31,1.78,2.03," 01 111111111 000"
"324","neglect",-3.12,-1.08,-0.13," 01 111111111 110"
"325","negotiate_with",1.17,1.1,0," 10 111111111 000"
"326","nurse",2.47,1.93,1.19," 10 000001010 000"
"327","obey",1.29,0.43,-0.22," 10 111111111 000"
"328","observe",0.6,0.02,-0.01," 10 111111111 100"
"329","obstruct",-1.4,-0.07,1.08," 10 111111111 011"
"330","offend",-2.56,-0.62,0.01," 01 111111111 000"
"331","oppose",-0.24,0.34,-0.36," 10 111111111 010"
"332","oppress",-2.67,0.19,0.59," 01 000100010 000"
"333","order",-1.26,1.01,0.24," 10 111111111 000"
"334","oust",-1.44,0.58,-0.24," 10 111110100 011"
"335","outrage",-1.72,0.62,0.91," 01 111111111 000"
"336","outwit",0.09,-0.2,0.58," 01 111111111 000"
"337","overcome",0.08,0.96,0.59," 10 101101001 010"
"338","overdose",-3.51,-0.12,0.58," 01 000001000 000"
"339","overhear",-1.22,0.7,0.33," 01 011100010 010"
"340","overlook",-1.8,-0.68,0.11," 01 011111110 010"
"341","oversee",-0.74,-0.18,0.03," 10 111111111 010"
"342","overthrow",-1.01,2,0.77," 10 000100000 010"
"343","overwhelm",0.64,1.72,1.39," 10 101101011 001"
"344","overwork",-2.16,-0.17,-0.35," 01 010110010 100"
"345","pacify",0.78,0.57,0.07," 01 111111111 000"
"346","panic",-0.92,-0.27,0.01," 01 111111111 000"
"347","pardon",2.51,2.08,-0.14," 10 001100000 010"
"348","parody",-0.3,0.34,2.07," 10 111111111 010"
"349","parole",1.12,1.33,0.66," 10 001000000 010"
"350","pay",1.47,1.13,-0.16," 10 010000000 000"
"351","peep_at",-1.69,-0.97,-0.7," 10 100000011 000"
"352","penalize",-1.39,0.71,-0.32," 10 010110010 000"
"353","persecute",-3.13,0.19,0.49," 01 001100100 000"
"354","pester",-1.55,-0.05,1.2," 10 110000011 010"
"355","photograph",1.61,0.1,0.24," 10 100000010 000"
"356","pinch",-0.02,-0.44,0.63," 10 100001011 101"
"357","pistol_whip",-1.68,0.83,1.52," 10 001000000 001"
"358","play_with",1.87,0.15,1.43," 10 100000011 100"
"359","please",2.55,2,0.94," 01 111111111 100"
"360","plot_against",-2.41,0.19,1.11," 01 100100000 010"
"361","poison",-2.91,0.08,0.03," 01 101001010 100"
"362","possess",-0.91,1.68,0.66," 10 000000011 011"
"363","praise",2.25,1.32,0.42," 10 111111111 000"
"364","pray_for",1.74,1.59,0.69," 01 000000100 100"
"365","pray_with",1.47,1.41,-0.29," 10 000100100 000"
"366","prohibit",-0.76,0.03,-0.65," 10 111111111 010"
"367","promise",0.74,0.28,-0.15," 10 111111111 000"
"368","promote",1.74,2.1,0.63," 10 010000000 010"
"369","prosecute",-1.23,0.66,-0.05," 10 001000000 010"
"370","protect",2.17,2.33,0.2," 10 101101010 010"
"371","protest_against",-0.36,0.7,1.59," 10 010110100 000"
"372","provoke",-1.8,-1.02,0.23," 01 111111111 000"
"373","punish",-1.33,1.15,0.78," 10 111111111 100"
"374","pursue",-1.1,-0.29,1.39," 10 001101001 000"
"375","push",-1.16,-0.4,0.42," 10 101000010 001"
"376","puzzle",-0.17,-0.14,0.56," 01 111111111 000"
"377","quarrel_with",-1.2,-1.18,0.98," 10 111111111 000"
"378","question",0.19,0.62,0.38," 10 111111111 000"
"379","quote",0.44,0.11,-0.1," 10 111111111 010"
"380","ram",-2.47,0.73,1.24," 10 001000000 001"
"381","rebel_against",-0.86,0.96,1.24," 01 000100010 000"
"382","rebuke",-2.04,-0.2,0.66," 10 111111111 000"
"383","recognize",0.64,0.18,0.4," 01 000110000 010"
"384","recommend",1.66,0.9,0.33," 10 011110000 010"
"385","refer_to",0.18,-0.05,0.17," 10 111111111 010"
"386","reform",0.48,1.96,0.11," 01 101000110 100"
"387","refuse",-1.11,-0.26,-0.02," 10 111111111 000"
"388","regard",0.83,0.8,-0.5," 01 100100000 000"
"389","reinstate",0.81,1.38,0.31," 10 011100000 010"
"390","reject",-2.55,-1.44,0.3," 01 100100011 010"
"391","release",1.67,1.03,0.49," 10 001001001 000"
"392","relieve",1.6,-0.02,0.23," 01 111111111 100"
"393","report_on",-1.28,-0.17,-0.05," 01 111111111 010"
"394","reproach",0.21,-0.09,-0.42," 10 111111111 100"
"395","reprove",0.06,0.05,0," 10 111111111 100"
"396","repudiate",-0.78,0.38,0.09," 10 011010110 010"
"397","rescue",2.32,2.28,1.16," 10 101101010 010"
"398","resent",-2.08,-1.2,0.67," 01 111111111 000"
"399","resist",-0.2,0.62,0.65," 10 111111011 001"
"400","respect",2.03,1.59,-0.47," 01 111111111 100"
"401","restrain",-0.38,0.66,0.17," 10 001001011 101"
"402","retaliate_against",-1.43,0.71,1.08," 10 000100000 010"
"403","revenge",-2.03,-0.15,0.53," 01 100100010 110"
"404","revere",0.63,-0.17,0.37," 01 111111111 000"
"405","revile",-1.57,0.22,0.13," 01 111111111 100"
"406","revolt_against",-1.37,0.56,0.63," 10 000100000 010"
"407","ridicule",-2.38,-1.01,0," 10 111111111 000"
"408","rob",-3.44,-0.62,2.21," 10 111000000 000"
"409","rouse",-0.17,0.52,1.05," 10 100101011 100"
"410","sabotage",-1.98,0.07,-0.05," 10 000100000 010"
"411","safeguard",2.6,2.22,0.65," 10 001100000 010"
"412","salute",1.46,0.59,-0.25," 10 000100000 000"
"413","sanctify",0.46,0.45,-0.02," 10 000000100 010"
"414","satisfy",2.1,1.63,0.54," 01 111111111 100"
"415","save",2.25,3.11,2.45," 10 101101110 100"
"416","scandalize",-2.19,-0.51,0.7," 01 100100000 010"
"417","scar",-2.98,-0.11,0.5," 10 001001000 001"
"418","scorn",-2.04,-0.04,0.15," 01 111111111 000"
"419","scratch",-0.98,-0.06,0.65," 10 101001011 101"
"420","scrutinize",-1.64,-0.06,0.75," 10 111111111 100"
"421","search",-0.48,-0.15,0.23," 10 001000000 001"
"422","seduce",-1.6,0.38,0.98," 01 000000001 001"
"423","seize",-1.98,0.76,0.7," 10 001000000 011"
"424","serve",0.99,0.5,0.28," 10 110100010 100"
"425","shame",-2.41,0.13,0.25," 01 111111111 000"
"426","shelter",1.92,1.62,0.17," 10 101100010 010"
"427","shock",-2.23,-0.45,0.92," 01 111111111 000"
"428","shoot",-2.76,-0.31,0.99," 10 001000000 101"
"429","sicken",-2.33,-0.71,0.74," 01 100001000 000"
"430","signal",0.02,0.29,0.96," 10 011100000 010"
"431","silence",-1.33,0.09,0.77," 10 111111111 000"
"432","slap",-1.74,-0.64,0.78," 10 101000011 001"
"433","slash",-2.38,0.81,1.34," 10 001000000 001"
"434","sleep_with",0.38,1.25,2.07," 10 000000001 001"
"435","smile_at",2.63,1.13,0.96," 10 111111111 000"
"436","smother",-2.77,-1.06,0.26," 10 101000000 001"
"437","snub",-2.4,-1.37,1.15," 01 100100000 010"
"438","sock",-1.27,-0.13,1.65," 10 101000000 001"
"439","soothe",1.9,1.39,-0.35," 10 111111111 100"
"440","spank",-1.37,0.12,0.69," 10 000000011 001"
"441","spy_on",-2.41,0.14,1.09," 01 001100000 010"
"442","stab",-2.67,0.35,1.03," 10 101000000 001"
"443","steal_from",-3.3,-0.39,1.26," 01 011100010 000"
"444","stimulate",1.59,0.4,0.53," 10 100111111 000"
"445","stir",-0.77,-0.02,-0.15," 01 000110101 000"
"446","stop",-0.03,0.96,0.26," 10 111111111 100"
"447","strangle",-3.31,0.37,0.78," 10 101000000 001"
"448","stun",-0.41,0.92,1.05," 01 111111111 000"
"449","stupefy",-0.88,-0.47,0.91," 01 111111111 000"
"450","submit_to",-0.85,-1.17,0.49," 10 001101011 000"
"451","suffocate",-3.39,0.67,1.24," 10 101000000 001"
"452","summon",-0.84,0.63,0.34," 10 111111111 010"
"453","support",1.5,0.47,0.94," 10 110101010 010"
"454","surprise",1.46,0.97,1.8," 10 111111111 000"
"455","surrender_to",-0.67,0.12,-0.36," 10 001100000 010"
"456","suspect",-1.39,-0.13,0.26," 01 111111111 000"
"457","sympathize_with",2.29,1.83,0.86," 10 111111111 000"
"458","talk_to",2.16,0.23,1.35," 10 111111111 100"
"459","tantalize",-0.4,-0.57,0.56," 01 111111111 100"
"460","tap",-0.4,-0.13,0.78," 10 110001011 001"
"461","tattoo",-1.1,0.29,0.53," 10 100000000 001"
