"","term","E","P","A","instcodes"
"196","inhibited",-1.29,-1.26,-0.83," 10 010000000 000"
"197","innocent",1.43,0.02,0.02," 10 000100000 000"
"198","inquisitive",1.04,0.67,1.28," 10 010000000 000"
"199","insane",-2.1,-1.35,0.18," 10 001100000 000"
"200","insecure",-1.66,-1.8,-0.13," 10 010000000 000"
"201","insensitive",-1.99,-0.38,0.15," 10 010000000 000"
"202","insincere",-1.95,-0.85,0.82," 10 010000000 000"
"203","intellectual",1.43,0.93,-0.46," 10 011000000 000"
"204","intelligent",1.84,1.45,0.08," 10 010000000 000"
"205","intimidated",-1.39,-1.37,0.01," 10 100000000 000"
"206","intoxicated",-0.83,-1.07,0.96," 10 000100000 000"
"207","introspective",0.83,0.1,-1.3," 10 010000000 000"
"208","introverted",-0.3,-0.86,-1.25," 10 010000000 000"
"209","irritable",-1.58,-0.59,0.04," 10 010000000 000"
"210","jealous",-1.64,-0.54,0.94," 10 110000000 000"
"211","jewish",0.21,0.51,-0.24," 10 001000000 000"
"212","jittery",-1.15,-1.33,0.5," 10 010000000 000"
"213","kind",2.39,0.98,-0.59," 10 010000000 000"
"214","knowledgeable",1.96,1.41,-0.48," 10 000100000 000"
"215","languid",-0.76,-1,-1.28," 10 000100000 000"
"216","lazy",-1.73,-1.7,-1.04," 10 010000000 000"
"217","let_down",-1.02,-1.52,-0.91," 10 000100000 000"
"218","light_hearted",0.92,0.35,1.25," 10 010000000 000"
"219","lively",1.46,0.97,2.4," 10 010000000 000"
"220","lonely",-1.88,-1.36,-1.42," 10 100000000 000"
"221","lost",-1.07,-1.38,0.04," 10 000100000 000"
"222","loved",2.46,1.04,-0.29," 10 000100000 000"
"223","loyal",1.58,1.45,0.29," 10 010000000 000"
"224","lucky",1.43,0.28,0.63," 10 000100000 000"
"225","lustful",-0.18,0.77,1.61," 10 100000000 000"
"226","male",1.32,1.35,1.23," 10 001000000 000"
"227","manipulative",-1.36,0.79,0.51," 10 010000000 000"
"228","married",1.43,0.7,0.25," 10 001000000 000"
"229","masculine",0.97,1.29,1.12," 10 010000000 000"
"230","mature",2.11,1.46,-0.36," 10 010100000 000"
"231","mean",-1.79,0.51,0.93," 10 010000000 000"
"232","mediocre",-0.7,-0.77,-0.89," 10 000100000 000"
"233","meek",-0.26,-1.63,-1.24," 10 010000000 000"
"234","middle_aged",0.25,0.26,-0.58," 10 001000000 000"
"235","middle_class",0.61,0.33,0.03," 10 001000000 000"
"236","mischievous",-0.73,-0.34,1.84," 10 010000000 000"
"237","miserable",-2.08,-1.72,-1.16," 10 100000000 000"
"238","modern",0.99,0.63,1.27," 10 000100000 000"
"239","modest",1.25,0.08,-0.54," 10 010000000 000"
"240","moody",-1.05,-0.67,0.01," 10 010000000 000"
"241","naive",-0.72,-1.19,0.25," 10 010000000 000"
"242","narrow_minded",-1.82,-1.04,-0.36," 10 010000000 000"
"243","nasty",-2.37,-0.83,1.2," 10 010000000 000"
"244","neighborly",1.83,0.67,-0.32," 10 000100000 000"
"245","nervous",-1.14,-1.02,1," 10 100010000 000"
"246","nice",2.24,0.44,-0.16," 10 010000000 000"
"247","noble",1.64,1.37,-0.81," 10 000100000 000"
"248","nonchalant",0.47,-0.42,0.15," 10 010000000 000"
"249","normal",0.58,0.19,0.2," 10 000100000 000"
"250","nosey",-1.46,-0.73,0.26," 10 010000000 000"
"251","obedient",0.54,-0.98,-0.22," 10 010000000 000"
"252","obligated",-0.44,-0.51,-0.53," 10 001000000 000"
"253","obnoxious",-2.38,-0.86,1.39," 10 010000000 000"
"254","offensive",-1.21,0.24,1.04," 10 010000000 000"
"255","old",-0.18,-0.41,-2.48," 10 001000000 000"
"256","old_fashioned",-0.13,-0.49,-1.86," 10 000100000 000"
"257","open_minded",2.06,1.33,0.69," 10 010000000 000"
"258","opportunistic",0.7,0.71,1.6," 10 010000000 000"
"259","optimistic",1.75,1.1,1.13," 10 110000000 000"
"260","original",1.65,0.83,0.72," 10 000100000 000"
"261","ostentatious",-0.73,0.56,0.71," 10 010000000 000"
"262","outgoing",1.26,0.99,1.62," 10 010000000 000"
"263","outspoken",0.91,1.29,1.48," 10 010000000 000"
"264","overwhelmed",-0.39,-1.21,-0.52," 10 100000000 000"
"265","panicked",-0.95,-1.07,1.51," 10 100000000 000"
"266","passionate",1.59,1.29,1.54," 10 110000000 000"
"267","passive",-0.39,-1.27,-0.93," 10 010000000 000"
"268","patient",1.72,0.17,-1.27," 10 010000000 000"
"269","peaceful",1.87,0.66,-0.75," 10 110000000 000"
"270","pensive",0.14,0.16,-1.34," 10 010000000 000"
"271","perceptive",1.69,1.16,0.56," 10 010000000 000"
"272","permissive",0.58,0.31,0.85," 10 010000000 000"
"273","persecuted",-1.7,-1.29,0.03," 10 001000000 000"
"274","persistent",0.8,1.4,1.3," 10 010000000 000"
"275","persuasive",0.92,1.47,0.92," 10 000100000 000"
"276","perverted",-2.05,-0.83,0.77," 10 011000000 000"
"277","pessimistic",-1.29,-0.95,-0.38," 10 110000000 000"
"278","petty",-1.34,-0.86,0.41," 10 010000000 000"
"279","pitiful",-1.71,-1.68,-0.68," 10 010000000 000"
"280","playful",1.3,0.21,2.14," 10 010000000 000"
"281","pleased",1.83,0.88,0.17," 10 100010000 000"
"282","poised",1.34,1.17,0.05," 10 010000000 000"
"283","polite",1.83,0.9,-0.69," 10 010000000 000"
"284","pompous",-1.48,0.14,-0.09," 10 010000000 000"
"285","poor",-1.94,-1.82,-0.87," 10 001000000 000"
"286","popular",1.53,1.62,1.64," 10 001100000 000"
"287","possessive",-1.16,0.71,0.81," 10 010000000 000"
"288","powerful",0.87,2.38,1.08," 10 001100000 000"
"289","powerless",-1.56,-3.07,-1.17," 10 001100000 000"
"290","practical",1.54,0.86,-0.53," 10 010000000 000"
"291","prejudiced",-2.2,-0.86,-1.03," 10 010000000 000"
"292","preoccupied",-0.47,-0.22,0.48," 10 010000000 000"
"293","promiscuous",-0.64,0.1,1.93," 10 010000000 000"
"294","protestant",0.39,0.67,-0.4," 10 001000000 000"
"295","proud",1.36,1.25,0.27," 10 100010000 000"
"296","provocative",0.43,1.21,1.6," 10 010000000 000"
"297","quarrelsome",-1.88,-0.45,1.27," 10 010000000 000"
"298","quiet",0.75,-0.38,-1.71," 10 000100000 000"
"299","reasonable",1.66,1.13,-0.59," 10 010000000 000"
"300","rebellious",-0.04,0.37,2.29," 10 010000000 000"
"301","reckless",-1.12,-0.03,2.16," 10 010000000 000"
"302","regretful",-1.04,-0.87,-1.03," 10 100000000 000"
"303","rejected",-1.9,-2.09,-0.82," 10 000100000 000"
"304","relaxed",1.58,0.06,-1.05," 10 100100000 000"
"305","reliable",2.08,1.57,0.62," 10 010000000 000"
"306","relieved",1.2,0.19,-0.56," 10 100000000 000"
"307","religious",1.48,1.32,-0.49," 10 000100000 000"
"308","remorseful",-0.85,-0.9,-1.17," 10 100000000 000"
"309","resentful",-1.78,-1.08,0.24," 10 100000000 000"
"310","resigned",-0.7,-1.16,-1.42," 10 010000000 000"
"311","respectful",1.7,0.71,-0.36," 10 110000000 000"
"312","responsible",1.95,1.68,-0.41," 10 010000000 000"
"313","restless",-0.1,0.01,1.94," 10 010000000 000"
"314","reverent",1.46,0.41,-0.79," 10 110000000 000"
"315","rich",0.35,1.96,-0.53," 10 001000000 000"
"316","rigid",-0.96,-0.3,-0.73," 10 010000000 000"
"317","romantic",1.66,0.79,0.6," 10 010000000 000"
"318","rude",-2.08,-1.09,1.17," 10 010000000 000"
"319","ruthless",-1.75,1,1.4," 10 010000000 000"
"320","sad",-1.28,-0.99,-1.08," 10 100000000 000"
"321","sadistic",-2.15,0.81,1.47," 10 010000000 000"
"322","sarcastic",-1.1,-0.04,1.08," 10 010000000 000"
"323","satisfied",1.67,0.78,-0.13," 10 100000000 000"
"324","scared",-1.35,-1.97,-0.87," 10 100010000 000"
