"","term","E","P","A","instcodes"
"458","unfair",-2.03,0,0.13," 10 010000000 000"
"459","unforgiving",-1.94,-0.53,0.38," 10 010000000 000"
"460","unfriendly",-2.25,-1.06,-0.22," 10 010100000 000"
"461","ungrateful",-2.45,-0.97,0.61," 10 010000000 000"
"462","unhappy",-2.21,-1.79,-1.57," 10 100010000 000"
"463","unhealthy",-2.74,-1.58,-1.55," 10 000100000 000"
"464","unkind",-2.19,-0.47,-0.03," 10 010000000 000"
"465","unlucky",-1.33,-1.17,-0.27," 10 000100000 000"
"466","unpopular",-1.03,-1.13,-0.53," 10 000100000 000"
"467","unreasonable",-2.12,-1.03,0.37," 10 010000000 000"
"468","unreliable",-2.41,-2.09,0.13," 10 010000000 000"
"469","unromantic",-1.34,-0.84,-0.44," 10 010000000 000"
"470","unselfish",2.19,1.22,0.06," 10 010000000 000"
"471","unsophisticated",-0.4,-0.73,0.3," 10 010000000 000"
"472","unsportsmanlike",-1.43,-0.67,0.77," 10 010000000 000"
"473","unstable",-1.71,-1.68,-0.29," 10 010000000 000"
"474","unsuccessful",-2.04,-1.82,-0.71," 10 000100000 000"
"475","upset",-2.14,-1.28,-0.03," 10 100000000 000"
"476","vain",-1.27,-0.47,0.43," 10 010000000 000"
"477","vengeful",-1.89,0.27,1.54," 10 010000000 000"
"478","virtuous",1.52,1.41,-0.31," 10 010000000 000"
"479","vivacious",1.95,0.45,1.65," 10 000100000 000"
"480","vulgar",-2.03,-1.17,0.72," 10 000100000 000"
"481","warm",2.22,0.72,-0.44," 10 010000000 000"
"482","weak",-1.5,-2.21,-1.21," 10 000100000 000"
"483","wealthy",1.89,1.68,0.46," 10 001000000 000"
"484","well_bred",1.41,1.38,0.66," 10 001000000 000"
"485","white",0.35,0.65,0.32," 10 001000000 000"
"486","wholesome",1.33,0.5,-0.64," 10 010000000 000"
"487","widowed",-1.37,-0.89,-1.11," 10 001000000 000"
"488","wild",0.44,0.59,1.59," 10 010000000 000"
"489","wise",2.19,2.19,-0.66," 10 010000000 000"
"490","wishy_washy",-1.17,-1.38,-0.66," 10 010000000 000"
"491","withdrawn",-1.54,-1.54,-1.21," 10 010000000 000"
"492","witty",1.89,1.71,0.61," 10 010000000 000"
"493","worried",-1.59,-0.94,-0.41," 10 110000000 000"
"494","worthless",-2.41,-2.28,-1.06," 10 000100000 000"
"495","worthy",2.32,1.48,-0.1," 10 000100000 000"
"496","young",2.07,0.89,2.21," 10 001000000 000"
