"","term","E","P","A","instcodes"
"107","disciplinarian",0.29,1.26,0.74," 11 000010110 001"
"108","district_attorney",0.28,1.2,0.47," 11 001000000 000"
"109","divorce_lawyer",-0.64,1.07,0.79," 11 001000010 000"
"110","divorcee_(male)",-1.68,0.52,-0.27," 10 000000010 000"
"111","divorcee_(female)",-0.23,-0.52,0.2," 01 000000010 000"
"112","do_nothing",-1.9,-2.03,-2.14," 11 110000000 000"
"113","doctor",1.9,0.69,0.05," 11 000001000 101"
"114","dropout",-1.69,-1.76,-1.5," 11 000010000 000"
"115","drunk",-0.37,-0.88,0.65," 11 100000000 000"
"116","dummy",-1.05,-1.62,-1.17," 11 100000000 000"
"117","dyke",0.28,0.96,0.43," 01 000000001 101"
"118","egghead",0.07,-0.66,-0.87," 11 000010000 000"
"119","elder",1.59,0.79,-0.88," 11 100000100 100"
"120","employee",1.16,0.48,0.66," 11 010000000 000"
"121","employer",1.26,1.94,1.09," 11 010000000 000"
"122","enemy",-2.11,0.75,0.19," 11 100100000 001"
"123","entrepreneur",1.18,1.88,1.68," 11 010000000 000"
"124","evangelist",0.11,0.6,1.15," 11 000000100 000"
"125","ex_boyfriend",-0.9,-0.53,-0.07," 10 000000001 000"
"126","ex_girlfriend",-0.59,-0.58,0.53," 01 000000001 000"
"127","ex_husband",-1.46,-1.05,-0.98," 10 000000011 000"
"128","ex_wife",-1.74,0.13,-0.34," 01 000000011 000"
"129","executioner",-2.03,1.86,-0.73," 11 001000000 001"
"130","executive",1.26,1.93,1.44," 11 010000000 000"
"131","extrovert",0.6,1.01,2.14," 11 100000000 000"
"132","failure",-1.35,-0.12,-0.42," 11 110110000 100"
"133","family_man",2.36,1.82,0.62," 10 000000010 100"
"134","fanatic",0.1,0.36,1.62," 11 100100000 000"
"135","father_in_law",0.84,1.19,0.3," 10 000000010 000"
"136","father",2.46,2.54,0.76," 10 000000010 001"
"137","fbi_agent",1.51,2.38,0.51," 11 001000000 001"
"138","felon",-2.32,-0.67,0.33," 11 001000000 001"
"139","female",1.6,0.22,0.42," 01 100000001 000"
"140","feminist",-0.96,0.18,1.43," 11 000100000 000"
"141","fiance_(male)",2.75,1.97,1.39," 10 000000010 001"
"142","fiancee_(female)",1.93,0.98,0.77," 01 000000010 001"
"143","firstborn",1.92,1.49,1.48," 11 000000010 000"
"144","flight_attendant",0.92,-0.93,0.57," 11 010000000 000"
"145","flirt",1.35,1.32,1.77," 11 000000001 000"
"146","flunky",-1.38,-1.28,-1.35," 11 110100000 000"
"147","foe",-1.68,0.28,0," 11 111100000 000"
"148","follower",-1.06,-1.74,-1.82," 11 100100100 000"
"149","foreman",0.68,1.19,1.12," 11 010000000 000"
"150","foster_child",0.08,-0.94,-0.43," 11 000000010 001"
"151","foster_father",0.99,1.23,0.27," 10 000000010 000"
"152","foster_mother",0.9,0.49,-0.51," 01 000000010 000"
"153","freeloader",-1.44,-1.73,-0.47," 11 110100000 100"
"154","friend",2.75,1.88,1.38," 11 100000000 000"
"155","gangster",-1.46,0.78,1.07," 10 011000000 000"
"156","gay",-0.01,-0.1,-0.15," 11 000000001 000"
"157","genius",2.05,2.12,-0.07," 11 000010000 000"
"158","gentleman",2.52,1.33,-0.15," 10 100000000 000"
"159","gigolo",-0.7,-0.37,0.72," 10 010000001 001"
"160","girl_friday",1.94,1.71,1.81," 01 011100000 000"
"161","girl",1.96,0.67,0.99," 01 100000001 000"
"162","girlfriend",2.42,1.88,1.3," 01 000000001 001"
"163","god",2.57,2.9,0.91," 11 000000100 000"
"164","goof_off",-0.93,-1.37,0.82," 11 100010000 000"
"165","gossip",-1.55,-0.01,1.06," 11 100000000 000"
"166","graduate_student",1.4,0.94,0.26," 11 000010000 000"
"167","grandchild",1.23,0.48,1.14," 11 000000010 001"
"168","granddaughter",1.94,0.34,0.97," 01 000000010 001"
"169","grandfather",2,1.18,-0.05," 10 000000010 001"
"170","grandmother",2.64,0.7,0.07," 01 000000010 001"
"171","grandparent",2.73,1.46,-0.91," 11 000000010 001"
"172","grandson",1.85,0.35,0.95," 10 000000010 001"
"173","great_grandfather",2.5,1.6,-0.73," 10 000000010 000"
"174","great_grandmother",2.05,0.7,-1.11," 01 000000010 000"
"175","grind",-0.28,0.11,0.66," 11 000010000 000"
"176","grouch",-1.19,-0.58,-0.83," 11 100000000 000"
"177","grown_up",1.42,1.96,0.8," 11 000000010 000"
"178","guest",1.07,-0.04,0.22," 11 100000010 000"
"179","gun_moll",-0.29,0.11,0.42," 01 001000000 001"
"180","gunman",-2.25,1.38,0.75," 10 001000000 001"
"181","guy",1.27,1.41,0.79," 10 100000000 000"
"182","gynecologist",0.63,0.89,-0.78," 11 000001001 101"
"183","half_wit",-0.77,-0.97,-0.6," 11 100000000 000"
"184","half_brother",0.01,0.04,0.63," 10 000000010 000"
"185","half_sister",0.94,0.3,0.44," 01 000000010 000"
"186","handicapped_person",0.4,-0.49,-1.08," 11 001001000 000"
"187","handyman",1.48,0.95,0.45," 10 110000000 000"
"188","has_been",-1.19,-1.76,-1.5," 11 010110000 000"
"189","hatemonger",-1.85,-0.45,0.34," 11 100100100 000"
"190","head_nurse",1.13,0.89,0.5," 11 000001000 001"
"191","healer",2.54,2.47,0.14," 11 000001100 101"
"192","helper",2.47,1.4,0.44," 11 110111000 000"
"193","hero",2.63,2.31,2.1," 10 100000000 000"
"194","heroine",1.85,2.13,1.52," 01 100000000 000"
"195","heterosexual",1.67,1.18,0.57," 11 000000001 000"
"196","hispanic_american",0.79,0.05,0.6," 11 100100000 000"
"197","hombre",0.65,0.26,0.21," 10 100000000 000"
"198","homemaker",0.95,0.29,-0.11," 11 000000010 000"
"199","homosexual",0.06,-0.29,0.81," 11 000000001 000"
"200","honeymooner",2.26,1.08,1.84," 11 000000001 000"
"201","hoodlum",-2.04,-0.33,0.81," 10 001000000 000"
"202","hooker",-1.7,-1.54,0.58," 01 011000001 001"
"203","host",1.62,1.35,1.24," 10 100000000 000"
"204","hostess",1.45,0.66,1.21," 01 100000000 000"
"205","hothead",-1.5,-0.24,1.67," 11 100000000 000"
"206","hotshot",-0.61,0.24,1.69," 11 100000000 000"
"207","house_husband",0.44,-0.4,-0.42," 10 000000011 000"
"208","house_guest",1.63,0.21,0.49," 11 000000010 000"
"209","housewife",1.26,0.5,0.22," 01 000000010 000"
"210","hunk",0.78,0.98,0.38," 10 100000001 000"
"211","husband",1.74,1.41,1.13," 10 000000011 001"
"212","hussy",-0.56,0.08,0.31," 01 000000001 001"
"213","idiot",-1.07,-1.47,-0.81," 11 100000000 000"
"214","ignoramus",-1.19,-1.6,-1.02," 11 100010000 000"
"215","illegitimate_child",-0.6,-0.35,0.48," 11 000000010 000"
"216","infant",2.23,-1.46,0.57," 11 000001010 001"
"217","informer",0.62,0.92,-0.12," 11 001000000 000"
"218","innocent",1.92,-0.42,-0.66," 11 100000000 000"
"219","insider",-0.13,0.97,0.2," 11 010100000 000"
"220","instructor",1.76,1.31,1.33," 11 000010000 000"
"221","intern",1.31,-0.82,0.56," 11 000001000 001"
"222","interviewee",0.93,-0.38,-0.08," 11 010100000 000"
"223","interviewer",0.53,1.64,0.53," 11 010100000 000"
"224","intimate",1.81,1.42,0.75," 11 000000001 001"
"225","introvert",0.24,-1.07,-0.92," 11 100000000 000"
"226","invalid",-1.09,-1.36,-1.57," 11 000001000 001"
"227","jerk",-1.99,-1.05,0.65," 11 100000000 000"
"228","jew",1.2,0.82,0.09," 11 000000100 000"
"229","jock",0.37,1.04,1.66," 11 000010000 000"
"230","judge",0.67,1.6,-0.31," 11 001000000 000"
"231","juror",0.66,1.3,0.06," 11 001000000 001"
"232","kid",1.08,-0.06,1.87," 11 100000000 000"
"233","klutz",-0.41,-1.22,0.04," 11 100000000 000"
"234","know_it_all",-0.97,-0.27,0.96," 11 100000000 000"
"235","laborer",1.23,0.39,0.21," 11 010000000 000"
"236","lackey",-0.45,-1.17,-0.57," 11 110100100 000"
"237","lady_killer",-2.11,1.06,0.77," 10 000000001 000"
"238","lady",2.55,1.11,0.97," 01 100000000 000"
"239","lawyer",0.52,1.06,0.8," 11 001000000 000"
"240","leader",2.17,3.01,2.16," 11 110100100 000"
"241","lecher",-0.64,0,-0.38," 10 000000001 000"
"242","lecturer",0.41,0.96,0.31," 11 000010000 000"
"243","lesbian",0.35,0.11,0.9," 01 000000001 000"
"244","liar",-2.62,-1.34,-0.17," 11 100000000 000"
"245","liberal",1.1,0.51,0.65," 11 000100000 000"
"246","librarian",1.07,-0.7,-1.79," 11 000010000 000"
"247","little_brother",1.1,-0.4,1.39," 10 000000010 000"
"248","little_sister",1.35,-0.25,1.29," 01 000000010 000"
"249","loafer",-1.52,-1.53,-2.11," 11 110000000 000"
"250","lobbyist",0.31,0.53,1.18," 11 000100000 000"
"251","loser",-1.8,-1.37,-1.63," 11 100000000 000"
"252","loved_one",2.68,2.33,0.79," 11 000000011 000"
"253","lunatic",-1.58,0.2,1.69," 11 100001000 000"
"254","malcontent",-0.98,-0.28,0.13," 11 110010000 000"
"255","male",1.63,1.99,1.43," 10 100000001 000"
"256","malingerer",-1.17,-0.18,-0.42," 11 110010000 000"
"257","mama's_boy",0.06,-1.16,-1.1," 10 000000010 000"
"258","man",0.82,1.56,0.86," 10 100000001 000"
"259","manager",0.98,1.57,1.34," 11 010000000 000"
"260","manageress",1.22,1.23,0.43," 01 010000000 000"
"261","maniac",-1.62,0.56,1.27," 11 100001000 001"
"262","marine_corps_enlistee",1.77,1.69,2.03," 11 000100000 001"
"263","marine_corps_officer",1.36,2.23,1.2," 11 000100000 001"
"264","marine_corps_reservist",1.83,1.35,0.82," 11 000100000 001"
"265","masochist",-2.18,-0.21,0.42," 11 000000001 100"
"266","matriarch",0.71,0.99,0.69," 01 000000010 000"
"267","mental_case",-1.29,-1,0.07," 11 100001000 000"
"268","merchant",1.04,0.87,1," 11 010000000 000"
"269","millionaire",1.65,2.07,1.32," 11 010000000 000"
"270","minister",1.1,1.28,0.4," 11 000000100 000"
"271","miser",-0.4,-0.07,-0.5," 11 100000000 000"
"272","mistress",-1.14,0.28,0.91," 01 000000001 001"
"273","mobster",-1.23,2.02,1.21," 10 011000000 000"
"274","moron",-1.55,-1.49,-0.55," 11 100000000 000"
"275","mother_in_law",0.58,0.97,0.58," 01 000000010 000"
"276","mother",2.48,1.96,1.15," 01 000000010 001"
"277","mourner",-0.49,-1.25,-1.6," 11 000000100 100"
"278","mouthpiece",0.57,0.35,-0.07," 11 001000000 000"
"279","mugger",-2.68,-0.7,-0.49," 10 001000000 001"
"280","murderer",-3.59,1.72,0.2," 11 001000000 001"
"281","murderess",-1.91,1.15,0.25," 01 001000000 000"
"282","nark",-1.47,-0.09,-0.23," 11 001000000 000"
"283","native_american",1.03,-0.62,0.07," 11 000100000 000"
"284","navy_enlistee",1.87,1.81,2.14," 11 000100000 001"
"285","navy_officer",0.86,1.28,1.31," 11 000100000 001"
"286","navy_reservist",1.26,0.81,1.22," 11 000100000 001"
"287","negotiator",1.9,1.59,0.83," 11 010100000 000"
"288","neighbor",1.19,0.41,-0.12," 11 100000000 000"
"289","nephew",2.11,0.49,1.1," 10 000000010 000"
"290","neurotic",-1.17,-0.88,0.24," 11 000001000 000"
"291","newlywed",2.17,1.64,1.49," 11 000000011 000"
"292","niece",1.82,0.07,0.91," 01 000000010 000"
"293","nobody",-1.01,-1.71,-1.89," 11 100000000 000"
"294","non_smoker",1.67,0.78,0.4," 11 100001000 000"
"295","novice",0.3,-0.42,0.07," 11 010100100 000"
"296","nurse",1.65,0.93,0.34," 11 000001000 001"
"297","nut",0.37,-0.56,0.35," 11 100000000 000"
"298","nymphomaniac",1.02,0.77,1.8," 01 000000001 001"
"299","office_boy",0.73,-1.45,-0.2," 10 010100000 000"
"300","old_timer",1.59,-0.47,-1.26," 11 100000000 100"
"301","old_geezer",0.05,-0.82,-1.29," 10 100000000 100"
"302","old_maid",0.68,-1.19,-1.71," 01 000000010 000"
"303","opponent",-0.46,0.24,1.01," 11 100100000 000"
"304","opportunist",1.76,1.63,1.42," 11 110100000 000"
"305","organizer",1.89,1.35,0.98," 11 110100100 000"
"306","orphan",-0.48,-0.75,-0.85," 11 000000010 000"
"307","outlaw",-1.68,0.68,1.44," 11 001000000 000"
"308","pagan",-0.76,-0.37,-0.51," 11 000000100 000"
"309","pal",2.73,1.87,1.75," 11 100000000 000"
"310","paranoid",-1.89,-1.79,0.66," 11 100001000 000"
"311","parent",2.53,2.42,1.36," 11 000000010 001"
"312","parolee",-0.72,-0.1,-0.07," 11 001000000 000"
"313","partner",2.16,1.64,0.95," 11 111000001 000"
"314","passer_by",0.29,-0.34,-0.74," 11 100000000 000"
"315","pastor",2.32,1.89,-0.03," 11 000000100 000"
"316","patient",0.9,-0.69,-1.05," 11 000001000 001"
"317","patriot",1.59,1.34,1.27," 11 000100000 000"
"318","patrolman",-0.16,1.06,0.5," 11 001000000 001"
"319","pauper",-0.46,-1.39,-0.71," 11 110000000 000"
"320","pedestrian",0.1,-0.57,-0.38," 11 100000000 000"
"321","pediatrician",2.08,1.38,0.17," 11 000001000 001"
"322","pessimist",-1.48,-1.51,-0.95," 11 100000000 000"
"323","pest",-1.85,-0.59,0.38," 11 100000000 000"
"324","physician",2.01,1.67,-0.1," 11 000001000 001"
"325","pickpocket",-2.58,-1.05,-0.04," 11 001000000 000"
"326","pickup",1.05,1.13,1.47," 11 000000001 000"
"327","pimp",-0.68,1.15,1.41," 10 011000001 000"
"328","plainclothesman",0.29,-0.29,-0.48," 11 001000000 000"
"329","playmate",1.84,0.93,1.8," 11 100000000 000"
"330","police_officer",-0.3,0.95,0.62," 11 001000000 001"
"331","politician",-0.9,1.85,1.8," 11 000100000 000"
"332","pornographer",-0.54,0.25,0.68," 11 010000001 000"
"333","practical_nurse",2.05,1.34,0.7," 11 000001000 001"
"334","preacher",1.93,1.94,0.42," 11 000000100 000"
"335","priest",1.54,1.4,-0.86," 10 000000100 000"
"336","priestess",0.86,1.27,-0.08," 01 000000100 000"
"337","principal",1.41,2.15,0.81," 11 000010000 000"
"338","private_eye",0.1,0.68,-1," 11 001000000 001"
"339","probationer",-0.19,0.17,0.13," 11 001000000 000"
"340","professor",1.61,1.58,0.35," 11 000010000 000"
"341","prosecuting_attorney",0.1,1.39,1.09," 11 001000000 001"
"342","prostitute",-1.86,-2.02,0.7," 01 010000001 001"
"343","protégé",1.71,0.61,0.38," 11 010111100 000"
"344","protestant",0.93,0.15,0.37," 11 000000100 000"
"345","protester",0.45,0.48,1.8," 11 000100000 000"
"346","psychiatrist",0.81,0.9,-1," 11 000001000 000"
"347","psychopath",-2,-0.43,0.53," 11 001001000 000"
"348","psychotic",-1.64,-0.07,1.04," 11 000001000 000"
"349","public_defender",0.88,0.81,1.01," 11 001000000 000"
"350","punk",-1.7,-0.86,1.03," 10 100000000 000"
"351","pupil",1.19,0.2,0.46," 11 000010000 000"
"352","purchaser",0.99,1.02,0.86," 11 010000000 000"
"353","quack",-1.32,-0.84,0.45," 11 000001000 000"
"354","queer",-0.85,-1.13,-0.05," 11 000000001 000"
"355","questioner",0.3,0.36,0.21," 11 001111000 000"
"356","rabbi",1.2,0.66,-0.15," 10 000000100 000"
"357","racist",-2.71,-0.44,0.71," 11 100100000 000"
"358","racketeer",-0.7,1.13,1.39," 11 011000000 000"
"359","rapist",-4.05,-1.81,0.09," 10 001000001 001"
"360","receptionist",1,0.37,0.16," 11 011001000 000"
"361","redhead",0.51,-0.28,0.93," 11 100000000 000"
"362","registered_nurse",2.12,1.22,0.73," 11 000001000 001"
"363","relative",1.18,0.54,0.18," 11 000000010 000"
"364","retiree",1.4,-0.25,-1.34," 11 110000010 000"
"365","right_hand_man",1.27,1.26,0.83," 10 010100000 000"
"366","right_winger",0.16,0.59,1.1," 11 000100000 000"
"367","rival",-0.16,0.99,1.5," 11 100100001 000"
"368","robber",-2.9,0.17,0.41," 11 011000000 000"
"369","role_model",2.47,2.31,1.57," 11 110110110 000"
"370","roommate",0.33,0.76,0.64," 11 000010000 000"
"371","sadist",-1.92,-0.43,-0.06," 11 000000001 001"
"372","saint",2.81,2.1,0.68," 11 000000100 000"
"373","sales_clerk",0.73,-0.07,0.97," 11 010000000 000"
"374","saleslady",0.58,-0.16,0.62," 01 010000000 000"
"375","salesman",0.07,0.52,1.98," 10 010000000 000"
"376","santa_claus",2.15,1.37,1.59," 10 000000010 000"
"377","sawbones",0.19,0.49,0.41," 11 000001000 001"
"378","schizophrenic",-1.41,-1.29,0.76," 11 000001000 001"
"379","scholar",1.67,1.52,0.61," 11 000010000 000"
"380","schoolboy",0.79,-0.39,0.63," 10 000010000 000"
"381","schoolgirl",1.69,-0.7,0.85," 01 000010000 000"
"382","schoolmate",1.68,0.71,0.86," 11 000010000 000"
"383","schoolteacher",1.63,1.25,0.61," 11 000010000 000"
"384","scientist",1.32,1.46,-0.56," 11 010010000 000"
"385","scrooge",-2.15,-0.21,-0.54," 11 110000000 000"
"386","secretary",1.03,0.01,-0.18," 11 011100000 000"
"387","senior_citizen",1.16,-0.88,-1.75," 11 100100000 000"
"388","serial_murderer",-3.09,1.16,-0.46," 11 001000000 001"
"389","server",1.4,0.33,1.33," 11 010000000 000"
"390","sexist",-1.89,-0.23,0.89," 11 111110110 100"
"391","sheriff",0.49,1.36,0.41," 11 001000000 001"
"392","shop_clerk",0.69,-0.07,-0.38," 11 010000000 000"
"393","shopkeeper",1.04,0.47,0," 11 010000000 000"
"394","shoplifter",-2.38,-1.35,-0.34," 11 011000000 000"
"395","shopper",1.21,0.57,0.58," 11 010000000 100"
"396","shrink",0.5,0.6,-0.95," 11 000001000 000"
"397","sibling",1.37,0.81,1.13," 11 000000010 000"
"398","sick_person",-0.83,-1.83,-1.88," 11 000001010 001"
"399","sinner",-1.68,-1.22,-0.44," 11 000000100 000"
"400","sister_in_law",0.93,0.75,0.8," 01 000000010 000"
"401","sister",2.01,1.35,1.32," 01 000000010 000"
"402","skilled_worker",2.11,1.81,1.11," 11 010000000 000"
"403","skirt_chaser",-0.72,-0.16,1.17," 10 000000001 000"
"404","slut",-1.83,-1.02,1.03," 01 000000001 001"
"405","small_businessman",1.37,0.3,0.43," 10 010000000 000"
"406","smoker",-2,-1.53,-1.14," 11 100001000 100"
"407","son_in_law",0.83,0.26,0.49," 10 000000010 000"
"408","son",2.12,1.81,1.89," 10 000000010 000"
"409","soul_mate",3.33,2.83,1.45," 11 000000011 000"
"410","spendthrift",-0.4,-0.05,-0.07," 11 010000000 000"
"411","spinster",-0.38,-0.13,-0.15," 01 000000010 000"
"412","spokesman",1.12,1.48,1.6," 10 010100000 000"
"413","spokeswoman",1.28,0.85,0.84," 01 010100000 000"
"414","sponger",0.16,0.2,-0.17," 11 100000000 000"
"415","sports_fan",1.36,0.97,2.23," 11 110010000 100"
"416","spouse",1.93,1.69,0.75," 11 000000011 000"
"417","state_trooper",-0.03,1.8,0.19," 11 001000000 001"
"418","steady",0.66,0.71,0.65," 11 000000001 000"
"419","stepbrother",0.43,0.23,0.31," 10 000000010 000"
"420","stepchild",0.06,-0.55,-0.08," 11 000000010 000"
"421","stepdaughter",0.47,0.06,-0.03," 01 000000010 000"
"422","stepfather",0.27,0.65,0.16," 10 000000010 000"
"423","stepmother",-0.11,-0.07,0.14," 01 000000010 000"
"424","stepparent",0.12,0.09,0.19," 11 000000010 000"
"425","stepsister",0.28,-0.1,0.26," 01 000000010 000"
"426","stepson",0.78,0.65,0.86," 10 000000010 000"
"427","stool_pigeon",-0.59,-0.56,-0.47," 11 001000000 000"
"428","stranger",0.02,-0.09,-0.23," 11 100000000 000"
"429","strike_breaker",0.31,0.54,0.46," 11 010000000 001"
"430","strike_leader",0.16,1.17,1.5," 11 010000000 000"
"431","stud",0.79,1.33,1.1," 10 000000001 101"
"432","student_teacher",1.35,-0.06,0.42," 11 000010000 000"
"433","student",1.49,0.31,0.75," 11 000010000 000"
"434","stuffed_shirt",0.06,-0.33,0.26," 11 100000000 000"
"435","subordinate",-0.44,-1.61,-0.41," 11 011100000 000"
"436","superior",1.11,2.07,1.33," 11 011100100 000"
"437","superordinate",0.23,0.62,0.81," 11 011100000 000"
"438","supervisor",0.88,1.88,1.09," 11 011111100 000"
"439","supporter",2.25,1.7,0.77," 11 000100100 000"
"440","surgeon",3.02,2.82,0.99," 11 000001000 001"
"441","survivor",2.28,2.2,1.34," 11 100000000 000"
"442","suspect",-0.87,-0.34,-0.08," 11 001000000 000"
"443","sweetheart",2.31,1.25,0.85," 11 000000001 000"
"444","swinger",-0.45,0.11,1.2," 11 000000001 001"
"445","taxpayer",0.69,0.12,-0.4," 11 000100000 000"
"446","teacher",2.45,1.75,0.29," 11 000010000 000"
"447","teammate",2,1.79,1.65," 11 010111000 001"
"448","tease",-0.69,0.11,0.15," 11 100000001 000"
"449","teenager",0.93,-0.51,1.59," 11 100000000 000"
"450","temporary_worker",0.37,-0.83,0.1," 11 010000000 000"
"451","tenant",0.81,-0.42,0.03," 11 010000000 000"
"452","terrorist",-3.09,-0.88,-0.06," 11 001100000 000"
"453","thug",-2.19,0.2,0.57," 11 101000000 001"
"454","toady",-0.37,-0.2,-0.12," 11 110100000 000"
"455","toddler",1.44,-1.39,1.33," 11 100000010 001"
"456","tomboy",-0.07,0.25,0.52," 01 100000000 000"
