"","term","E","P","A","instcodes"
"222","intelligent",1.73,1.6,-1," 10 010000000 000"
"223","interesting",1.93,1.7,1.8," 10 010000000 000"
"224","intimidated",-1.1,-2,-1," 10 100000000 000"
"225","intoxicated",1.19,0.8,1.9," 10 000100000 000"
"226","introverted",-0.6,-1,-1," 10 010000000 000"
"227","irate",-2.2,-0.04,-0.1," 10 100000000 000"
"228","irked",-2.13,-0.55,-0.19," 10 100000000 000"
"229","irresponsible",-2.5,-2,0.8," 10 010000000 000"
"230","irritated",-1.43,-0.19,0.44," 10 100000000 000"
"231","irritating",-2.9,0,0.5," 10 010000000 000"
"232","jealous",-1.42,0.82,1.29," 10 110000000 000"
"233","joyful",1.54,2.03,2.13," 10 100000000 000"
"234","joyless",-1.23,-1.77,-1.72," 10 100010000 000"
"235","kind",2.48,2,-1," 10 010000000 000"
"236","kindly",-0.1,-1,-2," 10 010000000 000"
"237","lazy",-1.9,-2,-1," 10 010000000 000"
"238","lively",1.87,2,2.3," 10 010000000 000"
"239","lonely",-1.67,-1.53,-1.68," 10 100000000 000"
"240","lonesome",-1.83,-1.52,-1.33," 10 100000000 000"
"241","lost",-2.3,-1.77,-0.73," 10 000100000 000"
"242","loved",2.32,1.8,0.3," 10 000100000 000"
"243","lovesick",0.63,0.39,0.88," 10 100000000 000"
"244","low",-2.31,-2,-1.31," 10 100000000 000"
"245","lucky",2.11,1.7,1.2," 10 000100000 000"
"246","mad",-3.4,2.4,3.3," 10 100010000 000"
"247","male",0.48,1.3,0.9," 10 001000000 000"
"248","maniacal",0.3,0,0," 10 010000000 000"
"249","manic_depressive",-1.4,-1,1.8," 10 010000000 000"
"250","married",1.07,1.1,-1," 10 001000000 000"
"251","masculine",0.9,1.9,1.4," 10 010000000 000"
"252","mature",1.5,1.6,-2," 10 010100000 000"
"253","mean",-2,-2,0," 10 010000000 000"
"254","mediocre",-0.2,-1,-1," 10 000100000 000"
"255","meek",0.71,0.1,0.2," 10 010000000 000"
"256","melancholy",2.15,-1.48,1.88," 10 100000000 000"
"257","methodical",1.06,0.1,-1," 10 010000000 000"
"258","middle_class",0.73,0.1,0.1," 10 001000000 000"
"259","mischievous",-1.5,-1,1.8," 10 010000000 000"
"260","miserable",-2.2,-1.95,-1.27," 10 100000000 000"
