"","term","E","P","A","instcodes"
"290","maniac",-1.6,0.54,0.365," 11 100001000 001"
"291","mannequin",0.34,-0.385,0.24," 11 100000000 000"
"292","marine",0.47,1.245,1.545," 11 000100000 001"
"293","marksman",-0.425,2.365,1.545," 10 001000000 000"
"294","marshal",0.725,2.095,0.875," 11 000100000 000"
"295","martyr",1.76,1.01,-0.38," 11 000100100 000"
"296","mason",0.68,0.865,0.205," 11 010000000 000"
"297","master",0.12,1.265,-0.515," 11 000110101 000"
"298","matron",0.77,1.335,-0.85," 01 100000000 000"
"299","mayor",0.3,1.63,-1.64," 11 000100000 000"
"300","mercenary",-2.2,0.31,1.95," 11 000100000 001"
"301","merchant",0.49,0.975,0.06," 11 010000000 000"
"302","migrant",0.435,-0.38,-0.07," 11 000100000 000"
"303","milkman",1.41,-0.005,0.075," 11 010000000 000"
"304","miner",1.08,0.805,0.81," 10 010000000 000"
"305","minister",0.01,1.345,-0.6," 11 000000100 000"
"306","miser",-1.205,-0.545,-1.13," 11 100000000 000"
"307","misfit",-0.64,-1.045,0.73," 11 100000000 000"
"308","missionary",2.745,1.055,0.005," 11 000000100 000"
"309","monarch",0.31,1.475,-0.595," 11 000100000 000"
"310","monk",2.135,0.135,-1.91," 10 000000100 000"
"311","monster",-1.565,2.35,1.23," 11 100000000 000"
"312","mother",2.975,1.53,0.34," 01 000000010 001"
"313","murderer",-2.25,0.98,0.095," 11 001000000 001"
"314","mystic",0.07,0.795,-0.405," 11 000000100 000"
"315","nationalist",0.1,1.495,0.855," 11 000100000 000"
"316","nazi",-0.675,1.67,1.19," 11 000100000 000"
"317","neurotic",0.925,-0.69,-0.025," 11 000001000 000"
"318","news_agent",1.025,-0.195,-0.53," 11 010000000 000"
"319","newscaster",1.46,0.15,0.495," 11 010100000 000"
"320","night_watchman",0.74,0.04,-1.145," 10 011000000 000"
"321","nitwit",0.075,-1.23,1.43," 11 100000000 000"
"322","noble",0.125,1.48,-0.48," 11 000100000 000"
"323","nobody",-0.425,-1.675,-0.475," 11 100000000 000"
"324","nomad",0.54,-0.67,-0.71," 11 000100000 000"
"325","nonconformist",0.115,-0.07,0.55," 11 100000000 000"
"326","nun",2.365,-0.48,-0.61," 01 000000100 000"
"327","nurse",2.785,1.45,1.41," 11 000001000 001"
"328","nymph",0.72,-0.99,0.8," 01 000000001 000"
"329","oaf",-0.725,-0.425,-0.11," 11 100000000 000"
"330","observer",0.255,0.015,-0.01," 11 101001000 000"
"331","occupant",0.48,-0.51,0.065," 11 010000000 000"
"332","offender",-0.87,0.335,1.335," 11 001000000 000"
"333","officer",0.485,1.235,0.365," 11 001100000 000"
"334","official_ira_member",-0.23,0.12,1.195," 11 000100000 000"
"335","ogre",-1.13,2.145,0.115," 11 100000000 000"
"336","onlooker",0.125,-0.955,-0.135," 11 100000000 000"
"337","opponent",-0.395,0.52,0.5," 11 100100000 000"
"338","orator",0.08,0.465,0.1," 11 000100000 000"
"339","orphan",1.14,-1.275,1.38," 11 000000010 000"
"340","outcast",-0.145,-1,-0.725," 11 100100000 000"
"341","outlaw",-1.73,1.045,1.135," 11 001000000 000"
"342","outsider",0.4,-0.555,0.665," 11 100000000 000"
"343","overseer",-1.09,0.88,0.14," 11 010000000 000"
"344","pacifist",1.295,-0.355,0.03," 11 000100000 000"
"345","pagan",-0.69,-0.025,0.77," 11 000000100 000"
"346","paralytic",1.115,-0.41,-0.305," 11 000001000 001"
"347","parasite",-1.065,-0.45,0.045," 11 100000000 000"
"348","paratrooper",-1.49,1.87,1.88," 11 000100000 001"
