"","term","E","P","A","instcodes"
"230","dukhobor",0.545,-0.31,-0.14," 11 000100100 000"
"231","dullard",-0.74,-1.695,-1.665," 11 000010000 000"
"232","dumbbell",-0.265,-1.45,-0.695," 11 100000000 000"
"233","dummy",-0.1,-1.795,-0.365," 11 100000000 000"
"234","dunce",-0.21,-1.9,-0.105," 11 000010000 000"
"235","dutchman",0.96,0.355,0.145," 11 000100000 000"
"236","east_indian",0.605,-0.655,-0.07," 11 000100000 000"
"237","eastern_canadian",1.165,-0.115,-0.065," 11 000100000 000"
"238","easy_mark",0.15,-1.765,-0.655," 11 110000000 000"
"239","egghead",0.045,-1.065,-0.265," 11 000010000 000"
"240","electrician",0.975,0.645,-0.06," 11 010000000 000"
"241","elementary_school_teacher",1.52,1,0.225," 11 000010000 000"
"242","embalmer",0.045,-0.295,-1.41," 11 010001000 000"
"243","employee",0.835,-0.8,0.24," 11 010000000 000"
"244","employer",0.625,2.125,-0.355," 11 010000000 000"
"245","end_(football_player)",0.44,1.945,1.75," 10 010010000 001"
"246","engineer",1.195,1.47,0.585," 11 010000000 000"
"247","english_canadian",1.055,1.17,0.35," 11 000100000 000"
"248","eskimo",1.24,-0.47,-0.66," 11 000100000 000"
"249","estonian",0.825,-0.16,-0.105," 11 000100000 000"
"250","evangelist",-0.14,0.96,0.95," 11 000000100 000"
"251","evildoer",-2.845,0.915,1.33," 11 000000100 000"
"252","executive",0.405,1.73,0.555," 11 010000000 000"
"253","expert",1.14,2.025,0.355," 11 011111000 000"
"254","extrovert",0.755,1.01,1.91," 11 100000000 000"
"255","eyewitness",1.39,1.12,0.095," 11 001000000 000"
"256","fag",-0.725,-1.26,0.545," 10 100000001 000"
"257","fairy",0.5,-0.19,0.755," 10 000000001 000"
"258","fan",1.1,-0.37,1.975," 11 100000000 000"
"259","fanatic",-1.17,-0.255,1.28," 11 100100000 000"
"260","farm_laborer",1.595,0.7,1.11," 11 010000000 000"
"261","farmer",1.945,1.125,-0.235," 11 010000000 000"
"262","father_in_law",1.075,0.625,-0.7," 10 000000010 000"
"263","father",2.365,2.385,-0.38," 10 000000010 001"
"264","faultfinder",-1.68,-0.22,0.43," 11 100000000 000"
"265","federal_cabinet_minister",-0.485,1.785,-0.685," 11 000100000 000"
"266","fellow",1.43,0.455,0.425," 10 100000000 000"
"267","felon",-1.785,0.25,1.26," 11 001000000 001"
"268","female",1.56,0.56,0.56," 01 100000001 000"
"269","fiend",-0.52,0.965,1.615," 11 000001101 000"
"270","file_clerk",0.62,-0.975,-0.225," 11 010000000 000"
"271","fink",-2.115,-0.48,0.77," 11 100000000 000"
"272","finn",0.905,0.305,-0.015," 11 000100000 000"
"273","firebug",-2.225,-0.15,1.345," 11 001000000 000"
"274","fireman",2.06,1.73,1.24," 10 001000000 001"
"275","firstborn",0.92,0.265,0.81," 11 000000010 000"
"276","fisherman",1.53,0.285,-0.685," 11 110000000 000"
"277","flatfoot",0.125,-0.245,-0.155," 11 001000000 000"
"278","flight_attendant",1.555,0.185,1.355," 11 010000000 000"
"279","flirt",-0.615,-0.12,1.91," 11 000000001 000"
"280","floorwalker",0.02,-0.065,-0.28," 11 010000000 000"
"281","flunky",-1.115,-1.63,0.435," 11 110100000 000"
"282","fool",-0.875,-1.87,1.205," 11 100000000 000"
"283","freak",-0.885,-1.035,0.55," 11 100000000 000"
"284","french_canadian",0.72,-0.085,0.515," 11 000100000 000"
"285","freshman",0.845,-0.765,2.215," 11 000010000 000"
"286","friend",2.705,1.515,0.77," 11 100000000 000"
"287","fruit",-0.36,-0.995,0.225," 10 000000001 000"
"288","fuddy_duddy",0.01,-1.435,-1.29," 11 100000000 000"
"289","fugitive",-1.14,-0.665,1.39," 11 001000000 001"
"290","fullback",0.295,2.055,2.035," 10 010010000 001"
"291","funeral_director",0.52,0.365,-1.42," 11 010000000 000"
"292","g_man",-0.81,1.955,1.5," 11 001000000 001"
"293","gal",1.43,-0.075,1.28," 01 100000000 000"
"294","gambler",-0.9,0.08,1.13," 11 110000000 000"
"295","gangster",-2.485,2.065,1.735," 10 011000000 000"
"296","garbage_collector",0.49,-0.33,0.165," 11 010000000 000"
"297","gas_station_attendant",0.73,-0.975,0.355," 11 010000000 000"
"298","geezer",0.715,-1.02,-2.09," 10 100000000 000"
"299","genius",1.49,1.47,-0.04," 11 000010000 000"
"300","gent",1.43,0.94,-0.31," 10 100000000 000"
"301","gentleman",1.825,1.35,-0.475," 10 100000000 000"
"302","german",0.355,0.765,0.185," 11 000100000 000"
"303","ghoul",-1.38,0.34,0.03," 11 100000000 000"
"304","gigolo",-0.63,0.485,2.015," 10 010000001 001"
"305","girl_scout",1.68,-0.88,2," 01 100000000 000"
"306","girl",1.895,-0.04,1.125," 01 100000001 000"
"307","glutton",-1.4,-0.065,0.085," 11 100000000 000"
"308","god",2.69,3.31,-0.74," 11 000000100 000"
"309","gold_digger",0.05,-0.01,0.17," 01 010000001 000"
"310","goody",0.565,-0.53,0.08," 11 100000000 000"
"311","goon",-1.76,0.485,0.91," 10 100000000 000"
"312","gossip",-2.165,0.26,0.82," 11 100000000 000"
"313","gourmet",1.09,0.72,-0.11," 11 100000000 000"
"314","governor_general",1.175,1.465,-0.96," 11 000100000 000"
"315","graduate_student",1.365,0.83,0.905," 11 000010000 000"
"316","grandchild",2.03,-1.18,1.965," 11 000000010 001"
"317","granddaughter",1.44,-0.845,1.735," 01 000000010 001"
"318","grandfather",2.295,0.8,-1.985," 10 000000010 001"
"319","grandmother",2.79,-0.13,-2.115," 01 000000010 001"
"320","grandparent",2.585,0.855,-2.3," 11 000000010 001"
"321","grandson",1.225,-0.6,2.03," 10 000000010 001"
"322","granny",2.45,-1.155,-2.425," 01 000000010 000"
"323","grind",-0.925,0.455,-0.31," 11 000010000 000"
"324","grouch",-2.045,-0.37,-1.09," 11 100000000 000"
"325","grown_up",1.205,1.465,-0.535," 11 000000010 000"
"326","guard_(football)",0.21,2.425,2.115," 10 010010000 001"
"327","guest",1.635,0.065,0.035," 11 100000010 000"
"328","gun_moll",-1.62,1.18,1.78," 01 001000000 001"
