"","term","E","P","A","instcodes"
"264","subsidiary",0.27,-1,0.5," 10 010000000 000"
"265","suburb",1.49,0,-2," 10 100000000 100"
"266","subway",0.94,1.4,1.4," 10 100000000 100"
"267","sumo_ring",1.09,1.1,0," 10 100000000 000"
"268","supermarket",1.02,1.4,1.8," 10 010000000 000"
"269","supreme_court",1.33,2.6,-1," 10 001000000 000"
"270","tavern",-0.2,0,1.6," 10 010000000 000"
"271","tax_office",0,1.7,-1," 10 001000000 000"
"272","taxi",0.11,0.2,1.2," 10 010000000 000"
"273","tea_ceremony",1.41,-1,-2," 10 100000000 000"
"274","tennis_court",1.17,0.6,2.2," 10 100000000 000"
"275","textile_mill",-0.1,0,0.4," 10 010000000 000"
"276","theater",1.63,0.9,0.8," 10 010010000 000"
"277","topless_bar",-1.5,0,1.5," 10 010000001 000"
"278","trade_school",0.44,0,1.3," 10 010010000 000"
"279","train",0.77,1,0.9," 10 110000000 100"
"280","train_station",1.13,1.2,1.3," 10 010000000 000"
"281","train_station_front",0.17,1.4,1.7," 10 100000000 000"
"282","travel_agency",1,0.9,1.9," 10 010000000 000"
"283","university",1.31,1.6,1.6," 10 000010000 000"
"284","used_car_lot",0.65,-1,0.5," 10 010000000 000"
"285","vacation",2.21,1.7,1," 01 100000000 100"
"286","village",-0.1,-2,-2," 10 100000000 000"
"287","waiting_room",0.12,-1,-1," 10 001001000 100"
"288","war",-3.2,2.7,2.3," 10 000100000 000"
"289","warehouse",-0.2,0.8,-1," 10 010000000 000"
"290","washroom",0.31,0,-1," 10 100000000 000"
"291","waterbed",1.31,0.5,-1," 10 000000001 101"
"292","wedding",1.64,1.4,0.9," 01 000000111 000"
"293","wedding_reception",1.36,1.3,0.5," 10 000000010 000"
"294","welfare_office",1.87,0.4,0," 10 001000000 000"
"295","wharf",0.86,1.6,0.7," 10 010000000 100"
"296","whorehouse",-2.5,-1,0.6," 10 010000001 001"
"297","wilderness",-1.4,0.4,-1," 10 100000000 100"
"298","work_place",0.88,0.9,1.5," 10 010000000 000"
"299","yacht",1.37,0.3,1.7," 10 100000000 100"
"300","zoo",1.26,0.6,0.9," 10 100000000 000"
