"","term","E","P","A","instcodes"
"473","renounce",-1.16,1.45,0.14," 10 100100110 010"
"474","repel",-1.59,0.4,-0.05," 10 001100001 010"
"475","reprimand",-0.91,1.58,0.25," 10 111111111 000"
"476","reproach",-0.29,0.32,-0.11," 10 111111111 100"
"477","repulse",-2.19,0.56,0.3," 01 001100001 100"
"478","rescue",3.09,2.85,1.89," 10 101101010 010"
"479","respect",2.41,1.62,0.34," 01 111111111 100"
"480","restrain",-1.18,1.88,0.83," 10 001001011 101"
"481","revere",0.94,0.87,0.03," 01 111111111 000"
"482","rib",-0.79,1.1,0.66," 10 110110011 000"
"483","ride",-0.05,1.14,1.26," 10 111111111 000"
"484","ridicule",-1.87,1,1.08," 10 111111111 000"
"485","rile",-0.88,1.2,1.07," 01 111111111 000"
"486","rip_off",-2.56,0.71,1," 10 010000000 000"
"487","rob",-2.87,1.39,1.35," 10 111000000 000"
"488","rook",-0.42,0.33,0.03," 01 010000000 000"
"489","rouse",0.29,0.9,0.74," 10 100101011 100"
"490","rush",-1.06,0.61,1.27," 10 110011011 100"
"491","satisfy",2.23,1.85,0.96," 01 111111111 100"
"492","save",3.17,2.65,1.5," 10 101101110 100"
"493","scam",-2.13,1.32,0.55," 01 010000000 000"
"494","scare",-1.61,1.44,1.27," 01 111111111 100"
"495","scold",-1.48,1.8,0.21," 10 111111111 000"
"496","scorn",-1.85,0.93,-0.1," 01 111111111 000"
"497","scrutinize",-1.47,1.07,0.08," 10 111111111 100"
"498","search",-0.52,1.34,0.43," 10 001000000 001"
"499","seduce",0.07,2.16,1.6," 01 000000001 001"
"500","seize",-1.35,1.45,1.1," 10 001000000 011"
"501","sentence",-0.87,2.27,-0.7," 10 001000000 010"
"502","serenade",1.48,1.21,0.4," 10 000000011 000"
"503","serve",1.07,-0.19,0.51," 10 110100010 100"
"504","shackle",-2.26,1.71,0.09," 10 001000000 001"
"505","shaft",-1.97,0.56,0.79," 01 111110010 000"
"506","shame",-1.92,1.25,0.02," 01 111111111 000"
"507","shield",1.63,1.66,0.72," 10 001100000 010"
"508","shock",-0.39,1.12,1," 01 111111111 000"
"509","shoot",-3.73,2.8,1.04," 10 001000000 101"
"510","shun",-2.32,1.22,-0.19," 01 100100111 010"
"511","shush",-1.18,0.54,-0.39," 10 111111111 000"
"512","signal",0.79,0.24,-0.2," 10 011100000 010"
"513","silence",-1.61,1.7,-0.43," 10 111111111 000"
"514","sing_to",2.01,0.92,0.79," 10 000000011 100"
"515","sit_next_to",0.95,0,-0.36," 10 111111111 000"
"516","slay",-3.54,2.72,1.2," 10 101000000 101"
"517","sleep_with",1.75,1.09,1.53," 10 000000001 001"
"518","slight",-1.05,0.33,0.53," 01 110100010 000"
"519","smile_at",2.58,1.34,0.74," 10 111111111 000"
"520","smother",-1.8,0.92,0.1," 10 101000000 001"
"521","snub",-2.12,0.85,-0.27," 01 100100000 010"
"522","snuggle",2.24,0.9,0.24," 10 000000011 001"
"523","sock",-1.88,0.89,1.44," 10 101000000 001"
"524","soft_soap",0.06,-0.39,-0.12," 01 110101010 000"
"525","soothe",2.24,1.18,-0.8," 10 111111111 100"
"526","spam",-0.94,1.02,0.33," 10 110000000 000"
"527","speak_to",1.79,0.85,0.41," 10 111111111 000"
"528","spoil",0.05,0.64,0.31," 01 000000010 000"
"529","spoof",-0.5,0.36,0.25," 01 110110110 000"
"530","spook",-1.15,1.08,0.74," 01 111001100 000"
"531","spurn",-1.3,0.29,0.63," 01 100100101 010"
"532","stall",-0.52,0.22,0.13," 01 111111111 000"
"533","startle",-0.66,1.1,0.91," 01 111111111 000"
"534","steal_from",-2.54,0.71,0.42," 01 011100010 000"
"535","stop",0.13,1.36,0.63," 10 111111111 100"
"536","strangle",-3.62,2.47,1.12," 10 101000000 001"
"537","strip",-1.32,1.52,0.84," 10 001001001 101"
"538","stroke",1.35,0.97,-0.32," 10 000001011 101"
"539","study",0.74,0.83,0.04," 01 111111111 000"
"540","stun",-0.04,1.37,0.78," 01 111111111 000"
"541","stymie",-0.16,0.42,-0.31," 01 001100010 010"
"542","subdue",-0.35,1.25,-0.35," 10 001101010 001"
"543","subjugate",-0.84,0.17,-0.05," 10 000100000 010"
"544","submit_to",-0.75,-1.22,-0.44," 10 001101011 000"
"545","sue",-1.18,1.72,1.05," 10 011000000 010"
"546","summon",-0.3,1.52,-0.18," 10 111111111 010"
"547","supervise",0.78,1.67,-0.15," 10 111111110 010"
"548","support",2.45,1.8,0.32," 10 110101010 010"
"549","surprise",1.55,1.36,1.63," 10 111111111 000"
"550","suspect",-0.91,0.8,-0.26," 01 111111111 000"
"551","sweet_talk",0.42,0.76,0.42," 01 111111111 000"
"552","swindle",-1.81,0.94,0.05," 01 010000000 000"
"553","tackle",-1.23,1.69,1.83," 10 001010000 001"
"554","talk_to",1.56,0.77,0.52," 10 111111111 100"
"555","tantalize",0.29,1.35,0.89," 01 111111111 100"
"556","tap",0.08,-0.28,-0.07," 10 110001011 001"
"557","taunt",-2.35,1,0.68," 10 111100111 000"
"558","teach",2.49,2.36,0.3," 10 111111111 100"
"559","tease",-1.41,1.14,1.35," 10 111111111 000"
"560","tempt",-0.24,1.21,0.86," 01 111111111 100"
"561","terrorize",-2.84,2.11,1.06," 01 001100000 100"
"562","test",0.33,1.25,0.29," 10 000011100 100"
"563","thank",2.45,1.32,0.28," 10 111111111 000"
"564","threaten",-2.62,1.7,0.72," 10 111111111 000"
"565","thrill",1.86,1.59,1.74," 01 100000011 000"
"566","tickle",1.04,1.16,2.15," 10 000000011 001"
"567","tip",1.78,0.53,0.21," 10 010000000 000"
"568","titillate",0.84,0.79,1.05," 01 000000001 000"
"569","toast",1.77,0.77,0.83," 10 100100010 010"
"570","torment",-2.64,1.97,0.91," 10 111111111 100"
"571","torture",-3.45,2.8,0.53," 10 001000000 101"
"572","train",1.47,1.36,1.14," 10 111111111 000"
"573","trap",-2.21,1.2,0.29," 01 011100000 000"
"574","treat",1.93,0.79,0.54," 10 100000011 100"
"575","trick",-1.54,0.85,0.95," 01 111100010 000"
"576","trust",2.19,1.15,0.01," 01 111111111 100"
"577","underestimate",-1.9,-0.11,-0.53," 01 111111000 100"
"578","undermine",-1.89,0.34,-0.06," 01 011110100 010"
"579","understand",2.07,1.21,-0.12," 01 111111111 000"
"580","undress",0.82,1,0.09," 10 000001011 101"
"581","unnerve",-1.13,0.8,-0.11," 01 111111111 000"
"582","uplift",2.32,2.03,1.12," 01 111111111 000"
"583","upset",-2.08,1.04,0.05," 01 111111111 000"
"584","upstage",-1.13,0.85,0.89," 01 111111111 010"
"585","urge",0.58,0.81,0.51," 10 111111111 000"
"586","use",-2.86,1.13,0.16," 01 111100100 010"
"587","value",2.28,1.5,0.18," 01 111111111 100"
"588","vanquish",-1.6,1.44,0.63," 10 000100000 010"
"589","vex",-1.36,0.9,0.53," 01 111111111 000"
"590","victimize",-3.35,1.98,0.52," 10 011000001 000"
"591","visit",1.8,0.61,-0.02," 10 111111111 010"
"592","waken",-0.39,0.67,-0.19," 10 100001010 001"
"593","warn",1.63,1.19,0.4," 10 111111111 010"
"594","watch",-0.12,0.2,-0.68," 10 111111111 000"
"595","welcome",2.23,1.17,0.82," 10 111111111 010"
"596","wheedle",-1.56,1.11,0.44," 10 111111111 000"
"597","whip",-2.7,1.63,1.14," 10 001000011 001"
"598","work",0.19,0.82,0.5," 10 010010010 100"
"599","worship",0.53,0.67,-0.01," 01 100100111 000"
"600","wrong",-2.28,1,-0.08," 01 111111111 000"
"601","zap",-1.12,1.02,1.06," 10 001010000 001"
