"","term","E","P","A","instcodes"
"244","low",-2.33,-1.98,-1.72," 10 100000000 000"
"245","lucky",0.83,0.95,0.44," 10 000100000 000"
"246","mad",-4.35,3.75,3.78," 10 100010000 000"
"247","male",0.03,1.38,1.19," 10 001000000 000"
"248","maniacal",0.03,0.12,0.47," 10 010000000 000"
"249","manic_depressive",-0.8,-0.1,1.59," 10 010000000 000"
"250","married",0.37,0.41,-0.7," 10 001000000 000"
"251","masculine",0.35,0.91,0.94," 10 010000000 000"
"252","mature",1.34,1.49,-1.5," 10 010100000 000"
"253","mean",-1.49,-1.2,0.02," 10 010000000 000"
"254","mediocre",-0.14,-0.6,-0.5," 10 000100000 000"
"255","meek",0.64,-0.4,0.09," 10 010000000 000"
"256","melancholy",-2.52,1.44,-1.2," 10 100000000 000"
"257","methodical",0.93,0.06,-0.5," 10 010000000 000"
"258","middle_class",0.11,-0.3,-0.2," 10 001000000 000"
"259","mischievous",-0.95,-0.2,1.67," 10 010000000 000"
"260","miserable",-2.42,-1.71,-0.85," 10 100000000 000"
"261","miserly",-1.3,-0.1,0.21," 10 010000000 000"
"262","modern",0.66,0.59,1.04," 10 000100000 000"
"263","modest",1.46,-0.1,-1.8," 10 010000000 000"
"264","modest2",1.15,0.05,-0.8," 10 010000000 000"
"265","moody",-0.93,-0.4,0.59," 10 010000000 000"
"266","mortified",-1.62,0.08,0.89," 10 100000000 000"
"267","moved",2.29,2.02,0.47," 10 100000000 000"
"268","naive",0.59,-0.4,1.51," 10 010000000 000"
"269","narrow_minded",-1.6,-1.3,-0.3," 10 010000000 000"
"270","nauseated",-3.09,-1.8,-0.1," 10 000100000 000"
"271","neighborly",0.14,0.08,-0.2," 10 000100000 000"
"272","nervous",-1.26,-0.01,1.2," 10 100010000 000"
"273","nice",2.25,1.29,-0.9," 10 010000000 000"
"274","noble",0.02,0.91,-1," 10 000100000 000"
"275","noisy",-1.15,-0.1,1.62," 10 000100000 000"
"276","normal",0.14,-0.2,-0.2," 10 000100000 000"
"277","obedient",-0.05,-0.9,-0.8," 10 010000000 000"
"278","obstinate",-0.92,0.49,0.46," 10 010000000 000"
"279","offensive",-1.67,-0.4,0.93," 10 010000000 000"
"280","old",0.31,-0.9,-2.3," 10 001000000 000"
"281","open_handed",1.14,1.03,0.8," 10 010000000 000"
"282","open_minded",1.88,0.7,0.07," 10 010000000 000"
"283","optimistic",0.87,0.57,1.29," 10 110000000 000"
"284","ostentatious",-0.09,0.96,1.96," 10 010000000 000"
"285","outgoing",1.47,1.34,0.87," 10 010000000 000"
"286","outraged",-2.41,1.45,2.88," 10 100010000 000"
"287","outspoken",1.14,0.94,0.88," 10 010000000 000"
"288","overbearing",-1.57,0.02,1.45," 10 010000000 000"
"289","overconfident",-0.76,0.29,1.19," 10 010000000 000"
"290","overjoyed",1.41,1.71,2.85," 10 100010000 000"
"291","overwhelmed",-0.24,0.61,0.91," 10 100000000 000"
"292","passionate",1.86,2.22,2.63," 10 110000000 000"
"293","patient",1.33,0.91,-0.9," 10 010000000 000"
"294","peaceful",1.3,0.29,-1.7," 10 110000000 000"
"295","perceptive",1.07,0.58,0.44," 10 010000000 000"
"296","persecuted",-0.29,-1.9,-0.8," 10 001000000 000"
"297","persistent",1.69,1.29,0.57," 10 010000000 000"
"298","persuasive",1.09,1.6,-0.4," 10 000100000 000"
"299","perverted",-1.4,-0.4,0.42," 10 011000000 000"
"300","petrified",-1.67,-0.14,-1.14," 10 100000000 000"
"301","playful",-0.67,-0.4,1.02," 10 010000000 000"
"302","pleased",2.48,1.4,2.24," 10 100010000 000"
"303","polite",2.01,0.7,-1," 10 010000000 000"
"304","pompous",-1.18,-0.4,0.13," 10 010000000 000"
"305","poor",-0.46,-1.6,-0.4," 10 001000000 000"
"306","popular",1.13,1.85,1.74," 10 001100000 000"
"307","positive",1.54,1.61,2.09," 10 010000000 000"
"308","powerful",0.97,1.66,1.15," 10 001100000 000"
"309","prejudiced",-1.54,-0.3,-0.1," 10 010000000 000"
"310","presumptuous",-1,-0.7,1.51," 10 010000000 000"
"311","pretty",2.66,-3.3,-1.6," 10 000100000 000"
"312","proud",2.29,2.27,0.58," 10 100010000 000"
"313","provocative",-1.44,-0.5,0.84," 10 010000000 000"
"314","quarrelsome",-1.2,0.77,1.77," 10 010000000 000"
"315","quiet",0.57,-0.2,-1.6," 10 000100000 000"
"316","reckless",-0.43,0.33,1.94," 10 010000000 000"
"317","refined",1.41,0.14,-2.1," 10 010000000 000"
"318","regretful",-1.68,-0.27,0.09," 10 100000000 000"
"319","relieved",2.42,1.27,-2.57," 10 100000000 000"
"320","remorseful",-1.75,-0.92,1.62," 10 100000000 000"
"321","resentful",-2.1,1.68,1.79," 10 100000000 000"
"322","reserved",0.21,-0.6,0," 10 010000000 000"
"323","resigned",-2.11,-2.6,-1.6," 10 010000000 000"
"324","responsible",2.41,2.01,-0.2," 10 010000000 000"
"325","restless",-0.85,-0.5,2.11," 10 010000000 000"
"326","reverent",0.01,-0.9,0," 10 110000000 000"
"327","rich",0.29,1.84,-0.6," 10 001000000 000"
"328","rude",-2.11,-0.9,1.32," 10 010000000 000"
"329","rueful",-3.11,-1.8,0," 10 000100000 000"
"330","ruthless",-2.33,-0.2,0.35," 10 010000000 000"
"331","sad",-1.95,-0.91,-0.95," 10 100000000 000"
"332","sadistic",-1.07,0.71,0.96," 10 010000000 000"
"333","satisfied",2.72,1.65,-0.43," 10 100000000 000"
"334","secure",1.47,0.91,-2.85," 10 010100000 000"
"335","self_centered",-1.16,0.11,0.82," 10 010000000 000"
"336","self_conscious",-0.68,-0.1,0.91," 10 110000000 000"
"337","self_pitying",-2.81,-3.1,-1.6," 10 100000000 000"
"338","self_righteous",-1.49,0.3,1.05," 10 010000000 000"
"339","selfish",-1.52,-0.5,1.25," 10 010000000 000"
"340","sensuous",0.63,0.15,0.99," 10 010000000 000"
"341","serene",1.24,1.18,-1.7," 10 100000000 000"
"342","serious",1.54,0.47,-0.6," 10 010000000 000"
"343","shaken",-1.1,-0.4,1.26," 10 100000000 000"
"344","shocked",-0.36,-0.37,-0.49," 10 100000000 000"
"345","shrewd",0.86,1.2,0.63," 10 010000000 000"
"346","sickened",-2.22,0.13,-0.33," 10 100000000 000"
"347","silly",-1.28,-1,0.15," 10 000100000 000"
"348","simpleminded",-0.26,-0.8,0.71," 10 010000000 000"
"349","sincere",2.16,0.83,-0.9," 10 010000000 000"
"350","single",0.05,0.01,1.12," 10 001000000 000"
"351","sloppy",-1.28,-0.7,0.86," 10 010000000 000"
"352","slothful",-1.78,-1.5,-0.8," 10 010000000 000"
"353","sluggish",-0.7,-1.1,-1.8," 10 000100000 000"
"354","sly",-1.72,0.15,0.29," 10 010000000 000"
"355","smug",-1.16,-0.7,0.63," 10 110000000 000"
"356","solitary",-2.51,-3.6,-2.9," 10 000100000 000"
