"","term","E","P","A","instcodes"
"457","uncertain",-1.02,-1.29,-0.12," 10 010000000 000"
"458","unconventional",0.73,0.6,1.42," 10 010000000 000"
"459","understanding",2.82,1.79,-0.02," 10 010000000 000"
"460","uneasy",-1.9,-1.5,-0.15," 10 100000000 000"
"461","uneducated",-2.28,-2.76,-0.57," 10 001000000 000"
"462","unemployed",-2.15,-2.22,-0.89," 10 001000000 000"
"463","unfair",-2.32,0.19,-0.39," 10 010000000 000"
"464","unforgiving",-2.28,-0.29,-0.34," 10 010000000 000"
"465","unfriendly",-2.36,-0.6,-0.61," 10 010100000 000"
"466","ungrateful",-2.48,-0.81,-0.32," 10 010000000 000"
"467","unhappy",-2.54,-1.48,-1.15," 10 100010000 000"
"468","unhealthy",-2.63,-1.53,-1.36," 10 000100000 000"
"469","unkind",-2.58,-0.19,-0.23," 10 010000000 000"
"470","unlucky",-1.68,-1.52,-0.43," 10 000100000 000"
"471","unpopular",-1.76,-1.84,-0.44," 10 000100000 000"
"472","unreasonable",-2.18,-0.84,-0.28," 10 010000000 000"
"473","unreliable",-2.24,-1.34,-0.12," 10 010000000 000"
"474","unromantic",-1.69,-0.93,-1.1," 10 010000000 000"
"475","unselfish",2.56,1.93,0.26," 10 010000000 000"
"476","unsophisticated",-0.7,-0.82,0.42," 10 010000000 000"
"477","unsportsmanlike",-2.2,-1.26,0.41," 10 010000000 000"
"478","unstable",-1.94,-1.63,0.2," 10 010000000 000"
"479","unsuccessful",-1.73,-1.82,-0.6," 10 000100000 000"
"480","upset",-2.22,-1.43,0.07," 10 100000000 000"
"481","vain",-2.1,-0.07,0.33," 10 010000000 000"
"482","vengeful",-2.22,0.44,0.58," 10 010000000 000"
"483","virtuous",1.93,1.27,0.49," 10 010000000 000"
"484","vivacious",1.85,1.54,2.25," 10 000100000 000"
"485","vulgar",-2.02,-0.17,0.22," 10 000100000 000"
"486","warm",2.37,1.34,0.49," 10 010000000 000"
"487","weak",-1.37,-2.35,-1.28," 10 000100000 000"
"488","wealthy",1.54,2.54,0.08," 10 001000000 000"
"489","well_bred",1.05,1.24,0.34," 10 001000000 000"
"490","white",0.73,1.19,0.58," 10 001000000 000"
"491","wholesome",1.75,0.66,-0.1," 10 010000000 000"
"492","widowed",-2.02,-1.35,-1.55," 10 001000000 000"
"493","wild",0.8,0.95,2.44," 10 010000000 000"
"494","wise",2.66,2.67,-1.03," 10 010000000 000"
"495","wishy_washy",-1.23,-1.46,-0.18," 10 010000000 000"
"496","withdrawn",-1.09,-1.37,-1.44," 10 010000000 000"
"497","witty",1.8,1.51,0.93," 10 010000000 000"
"498","worried",-1.72,-1.16,-0.4," 10 110000000 000"
"499","worthless",-2.4,-2.72,-0.67," 10 000100000 000"
"500","worthy",1.68,1.24,0.04," 10 000100000 000"
"501","young",2.12,1.02,2.96," 10 001000000 000"
