"","term","E","P","A","instcodes"
"448","housekeeper",1.205,-0.835,-0.645," 11 010000010 000"
"449","housemaid",1.105,-1.125,-0.215," 01 010000010 000"
"450","housewife",1.835,-0.185,0.39," 01 000000010 000"
"451","hunchback",0.145,-1,-1.64," 11 000001000 000"
"452","hungarian",0.7,0.215,-0.06," 11 000100000 000"
"453","husband",1.59,1.195,0.51," 10 000000011 001"
"454","hussy",-0.865,-0.85,0.9," 01 000000001 001"
"455","hutterite",0.45,-0.92,-0.515," 11 000100100 000"
"456","hybrid_(mythical)",0.31,0.76,0.715," 11 100000000 000"
"457","hypochondriac",-0.66,-1.415,0.125," 11 000001000 000"
"458","hypocrite",-2.125,-0.8,0.235," 11 100000000 000"
"459","icelander",0.805,-0.01,0.045," 11 000100000 000"
"460","idiot",-1.105,-1.56,-0.32," 11 100000000 000"
"461","ignoramus",-1.17,-1.36,-0.46," 11 100010000 000"
"462","imbecile",-1.06,-1.845,-0.115," 11 100000000 000"
"463","immigrant",0.82,-0.795,-0.13," 11 000100000 000"
"464","imp",0.07,-1.105,-0.22," 11 100000000 000"
"465","in_law",0.535,0.575,-0.45," 11 000000010 000"
"466","infant",2.505,-2.11,2.545," 11 000001010 001"
"467","informant",-0.12,0.94,0.625," 11 001100000 000"
"468","informer",-0.185,0.93,0.88," 11 001000000 000"
"469","inmate",-1.995,-1.2,0.04," 11 001000000 001"
"470","innocent",1.5,-0.545,0.605," 11 100000000 000"
"471","insider",0.165,1.46,0.8," 11 010100000 000"
"472","inspector",0.98,1.575,-0.215," 11 001000000 001"
"473","instructor",1.41,1.52,0.29," 11 000010000 000"
"474","insurance_agent",0.095,1.085,-0.175," 11 010000000 000"
"475","insurance_claims_investigator",-0.135,1.425,-0.615," 11 010000000 000"
"476","intern",1.32,-0.675,1.88," 11 000001000 001"
"477","intimate",1.59,0.68,1.4," 11 000000001 001"
"478","introvert",0.4,-0.985,-0.885," 11 100000000 000"
"479","inuit",1.125,-0.595,-0.64," 11 000100000 000"
"480","invalid",-0.27,-1.995,-1.045," 11 000001000 001"
"481","irishman",0.94,0.16,0.145," 11 000100000 000"
"482","israeli",0.415,0.2,0.05," 11 000100000 000"
"483","italian",0.88,0.595,0.065," 11 000100000 000"
"484","jackass",-1.935,-0.79,0.59," 11 100000000 000"
"485","jamaican",1.035,0.18,0.58," 11 000100000 000"
"486","janitor",1.52,-1.05,-1.55," 11 010000000 000"
"487","japanese",0.885,0.07,0.29," 11 000100000 000"
"488","jazz_musician",1.925,0.44,-0.18," 11 110000000 000"
"489","jerk",-2.4,-0.68,0.61," 11 100000000 000"
"490","jew",1.1,0.005,0.135," 11 000000100 000"
"491","jeweler",1.125,0.345,-1.12," 11 010000000 000"
"492","jock",0.43,1.455,2.29," 11 000010000 000"
"493","jp_(justice_of_the_peace)",1.31,2.005,-0.765," 11 001000000 000"
"494","judge",1.42,3.11,-1.78," 11 001000000 000"
"495","junkie",-1.6,-2.295,0.06," 11 101000000 000"
"496","juror",1.195,1.575,-0.055," 11 001000000 001"
"497","justice_of_the_supreme_court",1.165,2.97,-1.51," 11 001000000 000"
"498","juvenile",0.08,-1.445,2.16," 11 001000010 000"
"499","kid",1.595,-1.41,2.57," 11 100000000 000"
"500","killjoy",-1.2,0.185,0.425," 11 100000000 000"
"501","kindred_spirit",2.4,1.37,1.205," 11 100000000 000"
"502","klutz",-0.135,-1.4,0.49," 11 100000000 000"
"503","kook",-0.585,-1.295,-0.055," 11 100000000 000"
"504","kosovar",0.625,-0.37,0.05," 11 000100000 000"
"505","labor_union_president",0.82,2.315,-0.72," 11 010000000 000"
"506","lad",1.245,-0.57,1.675," 10 100000000 000"
"507","lady",2.03,0.535,0.825," 01 100000000 000"
"508","lady_killer",-2.325,0.74,1.36," 10 000000001 000"
"509","landlady",0.045,1.29,-1.41," 01 010000000 000"
"510","landlord",-0.25,1.52,-0.94," 10 010000000 000"
"511","lass",1.215,-0.475,1.305," 01 100000000 000"
"512","law_breaker",-1.785,-0.6,0.99," 11 001000000 000"
"513","lawyer",0.28,2.285,0.34," 11 001000000 000"
"514","lebanese",0.335,-0.07,0.04," 11 000100000 000"
"515","lecher",-1.24,-0.405,-0.4," 10 000000001 000"
"516","leprechaun_(mythical)",0.955,1.045,1.525," 11 100000000 000"
"517","lesbian",0.96,-0.22,0.72," 01 000000001 000"
"518","liar",-2.41,-0.045,0.63," 11 100000000 000"
"519","liberal",1.115,1.195,0.17," 11 000100000 000"
"520","librarian",1.3,-0.685,-2.24," 11 000010000 000"
"521","library_assistant",1.105,-0.67,-0.87," 11 000010000 000"
"522","lieutenant_governor",1.07,1.93,-1.185," 11 000100000 000"
"523","lifeguard",2.03,1.78,2.335," 11 010000000 000"
"524","lifer",-0.42,-1.375,-0.975," 11 001000000 000"
"525","linebacker_(football)",1.125,2.15,2.155," 10 010010000 001"
"526","lineman",0.79,1.5,1.67," 10 010000000 000"
"527","lithuanian",0.56,-0.12,0.11," 11 000100000 000"
"528","loafer",-0.92,-1.29,-0.935," 11 110000000 000"
"529","loan_shark",-1.325,1.795,-0.285," 11 010000000 000"
"530","lodger",0.585,0.115,-0.24," 11 010000000 000"
"531","logger",0.84,0.675,0.45," 10 010000000 000"
"532","loner",-0.1,-1.46,-0.765," 11 100000000 000"
"533","longshoreman",0.765,0.045,-0.675," 10 010000000 000"
"534","look_out",0.615,0.11,0.62," 11 001000000 000"
"535","loser",-1.3,-1.75,0.16," 11 100000000 000"
"536","louse",-1.535,-1.305,-0.34," 11 100000000 000"
"537","lout",-1.16,-0.82,-0.62," 11 100000000 000"
"538","lover",2.88,1.655,2.25," 11 000000001 001"
"539","lowlife",-1.66,-1.635,-0.655," 11 100000000 000"
"540","lunatic",-1.405,-0.765,0.68," 11 100001000 000"
"541","lush",-0.73,-1.355,0.265," 11 100000000 000"
"542","machine_operator_in_a_factory",0.865,-0.825,-0.645," 11 010000000 000"
"543","machine_set_up_man_in_a_factory",0.675,-0.295,-0.83," 11 010000000 000"
"544","madam",0.55,0.535,-0.515," 11 100000001 000"
"545","madman",-2.185,0.1,0.31," 10 100001000 000"
"546","mafioso",-1.155,2.41,-0.97," 10 011000000 000"
"547","magician",1.775,1.33,0.305," 11 010000100 000"
"548","maid",1.185,-1.315,-0.3," 01 010000000 000"
"549","maiden",2.19,-1.235,1.445," 01 100000000 000"
"550","mail_carrier",1.59,0.1,0.125," 11 010000000 000"
"551","mailman",1.6,-0.04,0.175," 10 010000000 000"
"552","man",1.255,1.31,0.215," 10 100000001 000"
"553","manager",0.765,1.67,-0.095," 11 010000000 000"
"554","maniac",-1.705,0,1.155," 11 100001000 001"
"555","manipulator",-2.085,1.6,0.95," 11 111100000 000"
"556","maritimer",1.17,-0.165,-0.095," 11 000100000 000"
"557","mastermind",0.94,2.61,0.69," 11 001100000 000"
"558","mate",2.13,1.005,1.45," 11 100000001 001"
"559","mathematician",0.995,0.74,-1.095," 11 000010000 000"
"560","maverick",0.555,1.625,1.525," 11 100000000 000"
"561","mayor_of_a_large_city",1.08,2.38,-0.515," 11 000100000 000"
"562","mayor",1.16,2.115,-0.935," 11 000100000 000"
"563","media_mogul",-0.16,1.49,0.43," 11 010000000 000"
"564","medic",1.725,1.57,1.33," 11 000001000 000"
"565","mennonite",1.025,-0.79,-1.14," 11 000100100 000"
"566","mermaid_(mythical)",2.42,0.2,2.42," 01 100000000 000"
"567","metis",1.13,-0.38,-0.12," 11 000100000 000"
"568","midget",1,-1.545,0.4," 11 100000000 000"
"569","millionaire",0.76,2.46,-0.815," 11 010000000 000"
"570","miner",0.67,-0.115,-0.47," 10 010000000 000"
"571","mining_engineer",0.945,0.975,0.035," 11 010000000 000"
"572","minister_(religious)",1.82,1.61,-1.4," 11 000000100 000"
"573","minister_of_health_(federal)",1,2.16,-0.955," 11 000101000 000"
"574","minister_without_portfolio",0.355,0.01,-0.905," 11 000100000 000"
"575","minor",0.47,-1.41,2.085," 11 001000000 000"
"576","miser",-0.945,0.33,-1.445," 11 100000000 000"
"577","miss",1.395,-0.4,1.14," 01 100000010 000"
"578","mistress",-0.655,-0.295,1.84," 01 000000001 001"
"579","mobster",-1.735,2.685,-0.4," 10 011000000 000"
"580","model",1.095,0.57,1.99," 11 010000000 000"
"581","mooch",-1.915,-1.44,0.81," 11 100000000 000"
"582","moron",-1.22,-1.625,-0.4," 11 100000000 000"
"583","motel_owner",0.405,0.18,-1.135," 11 010000000 000"
"584","mother",2.465,1.895,0.495," 01 000000010 001"
"585","mountie",1.755,2.095,0.845," 11 001000000 001"
"586","mourner",0.24,-1.29,-1.28," 11 000000100 100"
"587","mouthpiece",-0.755,-0.1,0.88," 11 001000000 000"
"588","mp_(member_of_parliament)",0.465,1.755,-1.08," 11 000100000 000"
"589","mpp_(member_of_prov._parliament)",0.42,2.055,-1.025," 11 000100000 000"
"590","mugger",-2.64,0.615,1.185," 10 001000000 001"
"591","mummy_(mythical)",-1.185,0.995,-2.395," 11 100000000 000"
"592","murderer",-3.495,1.35,0.925," 11 001000000 001"
"593","murderess",-2.485,1.115,1.32," 01 001000000 000"
"594","musician_in_a_symphony_orchestra",1.825,0.6,0.715," 11 010010000 000"
"595","musician",1.56,0.7,1.215," 11 010010000 000"
"596","muslim",0.46,0.1,-0.3," 11 000000000 000"
"597","mutual_fund_manager",0.88,1.605,0.31," 11 010000000 000"
"598","my_brother",1.86,0.915,2," 10 000000010 000"
"599","my_father",2.285,1.95,0.21," 10 000000010 000"
"600","my_mother",2.88,1.675,0.7," 01 000000010 000"
"601","my_sister",1.82,0.53,1.605," 01 000000010 000"
"602","myself_as_i_really_am",2,1.085,2.09," 11 100000000 110"
"603","myself_as_others_see_me",2.285,1.03,2.12," 11 100000000 101"
"604","nark",-0.73,1.225,0.765," 11 001000000 000"
"605","native_canadian",1.165,-0.505,-0.125," 11 000100000 000"
"606","neighbor",1.575,-0.025,-0.18," 11 100000000 000"
"607","neophyte",0.47,-0.265,0.095," 11 110100100 000"
"608","nephew",1.575,-0.72,1.81," 10 000000010 000"
"609","neurotic",-0.69,-1.05,0.69," 11 000001000 000"
"610","new_democrat",0.705,0.51,0.29," 11 000100000 000"
"611","new_zealander",0.96,0.125,0.47," 11 000100000 000"
"612","newcomer",1.005,-1.055,0.585," 11 100000000 000"
"613","newsboy",0.885,-1.025,1.835," 10 010000000 000"
"614","newspaper_pressman",0.75,0.37,-0.25," 11 010000000 000"
"615","niece",1.725,-0.495,1.705," 01 000000010 000"
"616","night_watchman",0.875,0.405,-0.46," 10 011000000 000"
"617","ninny",-0.405,-1.605,-0.15," 11 100000000 000"
"618","nitwit",-0.955,-1.31,0.235," 11 100000000 000"
"619","nobody",-0.63,-2.48,-0.73," 11 100000000 000"
"620","nonconformist",0.905,0.3,1.005," 11 100000000 000"
"621","norwegian",0.815,0.085,-0.01," 11 000100000 000"
"622","novice",0.79,-0.8,1.065," 11 010100100 000"
"623","numbskull",-0.735,-1.555,-0.01," 11 100000000 000"
"624","nun",1.945,-0.00999999999999998,-1.875," 01 000000100 000"
"625","nurse",1.96,0.865,0.705," 11 000001000 001"
"626","nursemaid",1.43,0.345,0.13," 01 000000010 001"
"627","nut",-0.11,-1.22,0.39," 11 100000000 000"
"628","nymph_(mythical)",0.245,-0.035,1.39," 01 000000001 000"
"629","oddball",0.415,-0.91,0.385," 11 100000000 000"
"630","ogre_(mythical)",-2.13,1.71,-1.66," 11 100000000 000"
"631","oil_field_worker",0.555,0.23,-0.09," 11 010000000 000"
"632","old_fogey",0.35,-0.945,-2.77," 11 100000000 000"
"633","old_maid",0.38,-1.2,-2.205," 01 000000010 000"
"634","old_timer",1.335,-0.275,-2.61," 11 100000000 100"
"635","onlooker",0.17,-0.825,-0.13," 11 100000000 000"
"636","organ_donor",3.185,1.74,0.415," 11 000001000 000"
"637","orphan",0.78,-2.595,1.6," 11 000000010 000"
"638","outlaw",-1.555,0.505,0.99," 11 001000000 000"
"639","outpatient",0.51,-0.815,-0.345," 11 000001000 000"
"640","outsider",0.1,-1.22,-0.055," 11 100000000 000"
"641","owner_of_a_fast_food_restaurant",0.455,0.55,-0.175," 11 010000000 000"
"642","owner_of_a_manufacturing_plant",0.47,2.025,-0.99," 11 010000000 000"
"643","pagan",-0.31,0.12,-0.135," 11 000000100 000"
"644","pakistani",0.825,-0.305,-0.08," 11 000100000 000"
"645","pal",2.495,1.03,1.475," 11 100000000 000"
"646","palestinian",0.24,-0.185,0.155," 11 000100000 000"
"647","palm_reader",0.285,0.3,-1.325," 11 010000000 000"
"648","pansy",-0.51,-1.77,-0.095," 10 000000001 000"
"649","paranoid",-0.965,-1.67,0.12," 11 000001000 000"
"650","parent",2.34,2.375,-0.475," 11 000000010 001"
"651","parking_attendant",0.205,-0.51,-0.515," 11 010000000 000"
"652","parliamentary_secretary",1.205,-0.005,-0.2," 11 000100000 000"
"653","parti_quebecois",-0.49,0.615,-0.59," 11 000100000 000"
"654","party_animal",1.195,0.445,2.56," 11 100000000 000"
"655","patient",0.865,-1.35,-0.415," 11 000001000 001"
"656","patrolman",0.89,1.28,0.375," 11 001000000 001"
"657","patron",1.27,0.33,-0.08," 11 010100000 000"
"658","pawnbroker",-0.425,0.275,-0.64," 11 010000000 000"
"659","pc_(progressive_conservative)",-0.47,0.54,-0.875," 11 000100000 000"
"660","peeping_tom",-2.35,-0.88,0.435," 10 001000001 000"
"661","pencil_pusher",-0.015,-0.46,-0.185," 11 010100000 000"
"662","perfectionist",0.58,0.45,0.545," 11 111011000 000"
"663","pest",-1.63,-1.025,0.915," 11 100000000 000"
"664","philanthropist",1.145,1.075,-0.51," 11 100000000 000"
"665","phony",-1.83,-1.205,0.125," 11 100000000 000"
"666","photographer",1.405,0.59,0.715," 11 010000000 000"
"667","physician",1.94,1.895,-0.325," 11 000001000 001"
"668","physicist",0.845,1.225,-0.905," 11 000010000 000"
"669","physiotherapist",1.81,1.565,0.65," 11 000001000 000"
"670","pickpocket",-2.4,-0.42,1.895," 11 001000000 000"
"671","pickup",0.22,0.405,1.16," 11 000000001 000"
"672","pimp",-2.615,1.68,1.195," 10 011000001 000"
"673","pinhead",-1.06,-1.485,0.095," 11 100000000 000"
"674","pipsqueak",-0.265,-1.83,0.815," 11 100000000 000"
"675","pixie",1.135,-0.79,1.66," 11 100000000 000"
"676","plainclothesman",0.56,-0.325,-0.295," 11 001000000 000"
"677","playboy",0.115,0.805,2.265," 10 100000001 000"
"678","playmate",1.825,0.08,1.925," 11 100000000 000"
"679","plumber",0.995,0.13,-0.81," 11 010000000 000"
"680","pole",0.505,0.12,-0.26," 11 000100000 000"
"681","police_officer",1.315,2.295,1.105," 11 001000000 001"
"682","policeman",1.18,2.36,0.72," 10 001000000 001"
"683","porno_star",-0.32,-0.33,2.335," 11 010000001 001"
"684","portuguese",0.71,-0.07,0.125," 11 000100000 000"
"685","postmaster",1.085,0.605,-0.855," 11 010000000 000"
"686","pothead",-0.16,-0.955,0.365," 11 100000000 000"
"687","practical_nurse",1.91,0.675,0.46," 11 000001000 001"
"688","premier",0.27,2.68,-0.45," 11 000100000 000"
"689","preppie",0.165,-0.03,1.34," 11 000010000 000"
"690","priest",2,1.46,-1.825," 10 000000100 000"
"691","prime_minister",1.33,2.955,-1.185," 11 000100000 000"
"692","principal",1,2.2,-0.925," 11 000010000 000"
"693","prisoner",-1.79,-1.865,-0.125," 11 001000000 000"
"694","priss",-0.995,-0.655,0.945," 11 100000010 000"
"695","pro_choicer",1.515,0.335,1.045," 11 000100000 000"
"696","pro_lifer",-0.14,0.35,0.325," 11 000100000 000"
"697","probation_officer",0.815,1.64,-0.26," 11 001000000 000"
"698","probationer",0.06,0.555,-0.315," 11 001000000 000"
"699","procrastinator",-0.695,-1.115,0.22," 11 100000000 000"
"700","proctor",0.49,0.395,-0.625," 11 000010000 000"
"701","prodigy",1.45,1.42,1.665," 11 000010000 000"
"702","professor",1.62,1.935,-1.015," 11 000010000 000"
"703","prosecuting_attorney",0.51,2.095,0.41," 11 001000000 001"
"704","prostitute",-1.185,-1.845,1.64," 01 010000001 001"
"705","protagonist",0.145,0.41,0.64," 11 100100000 000"
"706","provincial_cabinet_minister",0.485,2.14,-1.28," 11 000100000 000"
"707","provincial_policeman",1.155,2.185,1.035," 10 001000000 000"
"708","prude",-1.08,-0.78,-0.72," 11 000000001 000"
"709","psychiatrist",1,1.8,-0.705," 11 000001000 000"
"710","psychoanalyst",0.465,1.46,-0.65," 11 000001000 000"
"711","psychologist",1.32,1.37,-0.75," 11 000011000 000"
"712","psychopath",-2.27,0.09,0.505," 11 001001000 000"
"713","psychotic",-2.16,-0.735,0.375," 11 000001000 000"
"714","public_relations_worker",1.34,0.71,0.81," 11 010000000 000"
"715","punk",-0.385,-0.425,1.79," 10 100000000 000"
"716","pupil",1.255,-0.81,1.79," 11 000010000 000"
"717","puritan",0.42,-0.085,-0.595," 11 000000101 000"
"718","pusher",-1.58,0.965,0.89," 11 101000000 000"
"719","quack",-0.75,-0.825,-0.45," 11 000001000 000"
"720","quarterback",1.45,2.2,2.42," 10 010010000 001"
"721","queer",0.64,-0.505,0.86," 11 000000001 000"
"722","rabbi",1.825,1.715,-1.385," 10 000000100 000"
"723","racketeer",-0.53,0.995,0.24," 11 011000000 000"
"724","rail_conductor",1.08,0.815,-0.825," 11 010000000 000"
"725","rapper",0.585,0.725,2.1," 11 100000000 000"
"726","rascal",-0.525,-0.79,1.865," 11 100000000 000"
"727","rastafarian",1.59,0.5,0.25," 11 000000100 000"
"728","rat",-1.475,-1.05,0.61," 11 100000000 000"
"729","rattlebrain",-0.5,-1.05,0.055," 11 100000000 000"
"730","raver",0.645,-0.54,3.08," 11 100000000 000"
"731","real_estate_agent",0.625,0.81,0.37," 11 010000000 000"
"732","receiver_general",0.75,1.585,-0.935," 11 000100000 000"
"733","receptionist",1.565,-0.49,0.78," 11 011001000 000"
"734","redneck",-1.33,-0.465,-0.49," 10 100000000 000"
"735","referee",1.045,1.815,0.745," 11 010010000 001"
"736","registered_nurse",2.215,1.215,0.81," 11 000001000 001"
"737","relation",1.77,0.855,0.37," 11 000000010 000"
"738","reporter",0.73,1.4,1.445," 11 010100000 000"
"739","respondent",0.82,0.08,0.29," 11 010110000 000"
"740","retardate",0.505,-1.73,-1.035," 11 000001000 000"
"741","ringleader",-0.44,2.22,1.08," 11 001000000 000"
"742","rival",-1.285,0.895,0.955," 11 100100001 000"
"743","rogue",-0.815,0.42,-0.2," 10 100000000 000"
"744","romanian",0.54,0.03,-0.2," 11 000100000 000"
"745","rookie_cop",1.02,0.17,2.2," 11 001000000 001"
"746","roomer",0.455,-0.175,0.415," 11 010000000 000"
"747","roommate",1.32,0.095,1.465," 11 000010000 000"
"748","roughneck",-1.07,0.66,0.645," 10 100000000 000"
"749","rowdy",-0.23,0.225,1.74," 11 100000000 000"
"750","ruffian",-1.27,0.48,1.045," 11 100000000 000"
"751","runaway",-0.02,-1.865,1.815," 11 000000010 000"
"752","russian",0.195,0.465,-0.09," 11 000100000 000"
"753","safecracker",-0.585,0.965,0.48," 11 001000000 000"
"754","sales_clerk",0.745,-0.175,0.715," 11 010000000 000"
"755","salesgirl",1.51,-0.345,2," 01 010000000 000"
"756","saleslady",0.92,-0.1,0.77," 01 010000000 000"
"757","salesman",0.23,0.25,0.445," 10 010000000 000"
"758","saleswoman",1.115,0.08,0.785," 01 010000000 000"
"759","saloon_keeper",1.075,0.56,-0.53," 11 010000000 000"
"760","scab",-1.085,-1.15,-0.02," 11 010000000 000"
"761","scamp",-0.96,-1.255,0.775," 11 100000000 000"
"762","scapegoat",-1.165,-1.195,0.005," 11 100100000 000"
"763","scarecrow",0.84,-0.9,-1.39," 11 100000000 000"
"764","scatterbrain",-0.43,-0.985,0.465," 11 100000000 000"
"765","scholar",1.735,1.445,0.125," 11 000010000 000"
"766","schoolboy",1.41,-0.665,2.31," 10 000010000 000"
"767","schoolgirl",2.025,-1.25,2.79," 01 000010000 000"
"768","schoolmate",1.52,0.215,1.67," 11 000010000 000"
"769","schoolteacher",2.29,1.88,0.6," 11 000010000 000"
"770","scientologist",0.905,0.885,-0.415," 11 000000100 000"
"771","scot",1.21,0.295,-0.11," 11 000100000 000"
"772","scoundrel",-1.915,0.03,0.12," 11 100000000 000"
"773","scoutmaster",1.425,0.91,0.2," 10 100000000 000"
"774","screwball",-1.085,-1.16,0.735," 11 100000000 000"
"775","scrooge",-1.805,0.28,-2.11," 11 110000000 000"
"776","scumbag",-2.45,-1.01,-0.41," 11 100000000 000"
"777","secretary",1.25,-0.47,0.55," 11 011100000 000"
"778","security_guard",0.89,1.145,0.205," 11 011110000 000"
"779","senator",0.52,2.38,-1.24," 11 000100000 000"
"780","senior",1.495,-0.5,-2.045," 11 000010000 000"
"781","serb",0.195,0.105,-0.01," 11 000100000 000"
"782","serial_killer",-3.615,1.275,0.855," 11 001000000 001"
"783","servant",1.04,-2.195,-0.31," 11 010000000 000"
"784","sewing_machine_operator",0.825,-1.075,-1.125," 11 010000000 000"
"785","sexpot",0.265,0.23,1.82," 01 000000001 000"
"786","shaman",1.565,2.015,-1.765," 11 000001100 000"
"787","shareholder",0.735,0.88,-0.12," 11 010000000 000"
"788","sharpie",0.505,0.63,1.29," 11 100000000 000"
"789","sheet_metal_worker",0.76,-0.245,-0.43," 11 010000000 000"
"790","sheriff",1.15,2.25,-0.785," 11 001000000 001"
"791","shoe_repairman",1.39,-0.525,-1.54," 11 010000000 000"
"792","shoplifter",-2.15,-1.06,1.595," 11 011000000 000"
"793","shrew",-0.97,-0.57,-0.815," 01 100000000 000"
"794","shrimp",0.4,-1.86,0.595," 11 100000000 000"
"795","shrink",0.645,1.76,-1.255," 11 000001000 000"
"796","shut_in",-0.695,-1.72,-1.28," 11 000001010 000"
"797","shyster",-0.99,-0.35,0," 11 001000000 000"
"798","sibling",1.95,0.56,1.69," 11 000000010 000"
"799","sidekick",1.26,-0.25,1.36," 11 100000000 000"
"800","simpleton",0.035,-1.765,-0.635," 11 100000000 000"
"801","single_parent",1.245,-0.365,1.055," 11 000000010 000"
"802","sinner",-1.61,-0.515,-0.02," 11 000000100 000"
"803","sissy",-0.665,-2.305,0.235," 11 100000000 000"
"804","sister_in_law",1.495,0.125,1.085," 01 000000010 000"
"805","sister",2.11,0.825,1.695," 01 000000010 000"
"806","skeptic",-0.595,-0.28,-0.16," 11 100110100 000"
"807","skinhead",-1.995,0.325,1.85," 11 100100000 000"
"808","slacker",-1.53,-1.465,0.04," 11 010010000 000"
"809","slave",-0.095,-3.415,0.21," 11 010100000 101"
"810","slave_driver",-2.78,1.835,-0.58," 11 010100000 001"
"811","sleuth",0.365,0.71,-0.115," 11 001000000 000"
"812","slob",-1.165,-1.245,-0.225," 11 100000000 000"
"813","slovakian",0.4,0.01,-0.095," 11 000100000 000"
"814","sluggard",-0.79,-0.715,-0.745," 11 100000000 000"
"815","slut",-1.27,-1.305,1.745," 01 000000001 001"
"816","smart_aleck",-0.545,-0.285,2.105," 11 100000000 000"
"817","sneak",-1.61,-0.515,0.88," 11 100000000 000"
"818","snob",-2.15,0.08,1.11," 11 100000000 000"
"819","snoop",-1.595,-0.69,0.73," 11 100000000 000"
"820","snot",-1.99,-0.885,0.835," 11 100000000 000"
"821","social_worker",2.095,0.84,0.585," 11 001001000 000"
"822","solicitor_general",0.59,2.405,-1.035," 11 000100000 000"
"823","son_in_law",1.32,0.125,1.52," 10 000000010 000"
"824","son",1.785,0.325,1.925," 10 000000010 000"
"825","sophisticate",0.925,0.835,-0.575," 11 100000001 000"
"826","sophomore",1.185,-0.105,2.165," 11 000010000 000"
"827","sorehead",-1.14,-1,-0.74," 11 100000000 000"
"828","soul_mate",3.7,2.65,2.27," 11 000000011 000"
"829","speaker_of_the_house_of_commons",0.925,1.93,-1.32," 11 000100000 000"
"830","specialist",1.53,1.605,0.055," 11 011011000 000"
"831","spectator",1.115,-0.54,0.63," 11 100000000 000"
"832","speeder",-0.635,0.485,1.875," 11 001000000 000"
"833","spendthrift",-0.13,-0.405,0.35," 11 010000000 000"
"834","spinster",0.025,-0.24,-0.95," 01 000000010 000"
"835","spoilsport",-1.85,-0.88,0.515," 11 100000000 000"
"836","sponger",-1.22,-0.87,-0.06," 11 100000000 000"
"837","spouse",2.23,1.11,1.07," 11 000000011 000"
"838","spy",-0.55,1.63,1.045," 11 000100000 000"
"839","square",-0.27,-0.705,-0.415," 11 100000000 000"
"840","squirt",0.605,-1.605,1.275," 11 100000000 000"
"841","stalker",-2.955,0.67,0.17," 10 001000001 000"
"842","star",1.46,2.565,1.855," 11 010010000 000"
"843","starlet",1.12,0.78,1.385," 01 010000000 000"
"844","state_trooper",0.705,2.015,0.79," 11 001000000 001"
"845","statistician",0.525,0.62,-0.845," 11 010010000 000"
"846","steel_mill_worker",0.695,0.3,-0.365," 10 010000000 000"
"847","stenographer",0.86,0.04,-0.43," 11 011000000 000"
"848","stepbrother",0.615,0.16,1.18," 10 000000010 000"
"849","stepdaughter",1.1,-0.5,1.58," 01 000000010 000"
"850","stepfather",0.34,0.91,-0.755," 10 000000010 000"
"851","stepmother",0.42,0.65,-0.07," 01 000000010 000"
"852","stepsister",0.8,0.035,1.01," 01 000000010 000"
"853","stepson",0.815,-0.565,1.635," 10 000000010 000"
"854","stewardess",1.555,-0.295,1.845," 11 010000000 001"
"855","stockbroker",0.395,1.32,0.045," 11 010000000 000"
"856","stoner",-0.49,-1.265,0.315," 11 100000000 000"
"857","stool_pigeon",-0.585,-0.815,-0.215," 11 001000000 000"
"858","storyteller",1.64,0.505,-0.425," 11 100000000 000"
"859","straight",0.65,0.14,0.29," 11 000000001 001"
"860","stranger",-0.065,-0.01,-0.14," 11 100000000 000"
"861","street_musician",1.475,-1.015,0.955," 11 010000000 000"
"862","streetwalker",-0.27,-1.175,0.625," 01 011000001 001"
"863","stripper",-0.085,-0.82,2.57," 01 010000001 000"
"864","stud",0.59,1.215,2.145," 10 000000001 101"
"865","student",2.105,0.04,2.225," 11 000010000 000"
"866","stuffed_shirt",-0.475,-0.435,-0.73," 11 100000000 000"
"867","subordinate",0.155,-1.245,0.13," 11 011100000 000"
"868","sucker",-0.605,-2.12,-0.01," 11 100000000 000"
"869","sugardaddy",-0.47,1.5,-0.45," 11 100000000 000"
"870","superior",0.155,2.46,-0.745," 11 011100100 000"
"871","superstar",1.015,1.795,1.95," 11 110000000 000"
"872","supervisor",0.48,1.68,-0.245," 11 011111100 000"
"873","surgeon",1.945,2.36,-0.325," 11 000001000 001"
"874","surveyor",0.68,0.38,0.135," 11 010000000 000"
"875","survivor",1.805,1.61,1.13," 11 100000000 000"
"876","suspect",-0.725,-0.88,0.59," 11 001000000 000"
"877","swede",0.83,0.295,0.545," 11 000100000 000"
"878","sweetheart",3.08,1.05,1.88," 11 000000001 000"
"879","swinger",0.405,0.29,1.39," 11 000000001 001"
"880","swiss",1.105,0.23,0.53," 11 000100000 000"
"881","syrian",0.325,-0.195,0.055," 11 000100000 000"
"882","tackle_(football)",0.98,2.325,2.255," 10 010010000 001"
"883","tailor",1.345,-0.435,-1.305," 11 010000000 000"
"884","taxi_driver",0.645,-0.58,-0.85," 11 010000000 000"
"885","teacher",2.395,1.98,0.415," 11 000010000 000"
"886","teammate",2.05,1.465,2.185," 11 010111000 001"
"887","tease",-0.545,0.57,1.52," 11 100000001 000"
"888","technician",0.935,0.38,0.095," 11 010001000 000"
"889","teenybopper",0.95,-1.125,3.165," 01 100000000 000"
"890","teetotaler",-0.38,-0.625,-0.015," 11 100000000 000"
"891","telemarketer",-1.315,-1.23,0.79," 11 010000000 000"
"892","telephone_operator",0.625,-0.49,-0.355," 11 010000000 000"
"893","telephone_solicitor",-1.495,-1.465,0.29," 11 010000000 000"
