"","term","E","P","A","instcodes"
"239","intruder",-1.9,0.54,0.16," 11 101000000 000"
"240","invader",-1.74,2.23,1.27," 11 000100000 001"
"241","invalid",1.87,-0.45,-0.89," 11 000001000 001"
"242","investigator",0.32,1.39,0.82," 11 001000000 000"
"243","irishman",2.85,1.46,0.6," 11 000100000 000"
"244","ironmonger",1.34,0.59,-0.72," 11 010000000 000"
"245","itinerant",0.96,0.75,0.44," 11 001000000 000"
"246","jack_of_all_trades",1.13,0.2,0.85," 11 010000000 000"
"247","jackass",-0.08,-1.14,0.92," 11 100000000 000"
"248","jailer",-1.12,0.98,-0.15," 11 001000000 001"
"249","jay_walker",-0.48,0.05,0.68," 11 001000000 000"
"250","jesuit",1.67,-0.26,-1," 10 000000100 000"
"251","jew",0.6,0.06,-0.1," 11 000000100 000"
"252","joker",1.3,-0.18,2.1," 11 100000000 000"
"253","journalist",1.05,1.16,1.3," 11 010100000 000"
"254","judge",0.82,2.4,-1.38," 11 001000000 000"
"255","juror",0.9,1.3,-0.11," 11 001000000 001"
"256","justice_of_the_peace",-0.06,1.53,-0.82," 11 001000000 000"
"257","juvenile",1.23,-0.1,1.89," 11 001000010 000"
"258","kidnapper",-1.92,1.1,1.31," 11 001000000 001"
"259","king_billy",-2.57,0.93,0.31," 10 000100000 000"
"260","king",0.49,1.79,-0.55," 10 000100000 000"
"261","knave",-0.25,0.1,1.57," 11 100000000 000"
"262","labourer",1.3,0.44,0.75," 11 010000000 000"
"263","lad",0.78,0.46,1.67," 10 100000000 000"
"264","lady",2.14,-0.44,-0.85," 01 100000000 000"
"265","lame_duck",1.1,-2.28,-1.77," 11 000100000 000"
"266","landlady",0.77,0.52,-1.07," 01 010000000 000"
"267","landlord",-0.11,1.18,-2.08," 10 010000000 000"
"268","lass",1.44,0.18,1.52," 01 100000000 000"
"269","lawyer",1,2.02,-0.21," 11 001000000 000"
"270","layman",1.4,-0.11,-0.21," 11 011111100 000"
"271","lecturer",1.65,1.04,-0.96," 11 000010000 000"
"272","leprechaun",2.16,0.36,-0.31," 11 100000000 000"
"273","liar",-1.81,0.01,0.14," 11 100000000 000"
"274","lieutenant",-0.34,1.27,0.57," 11 000100000 000"
"275","lodger",0.99,-0.38,-0.18," 11 010000000 000"
"276","look_out",-0.12,0.7,1.44," 11 001000000 000"
