"","term","E","P","A","instcodes"
"144","prison",-2.34,0.6,0.62," 10 001000000 100"
"145","psychiatrist's_office",0.95,1.14,-1.29," 10 000001000 000"
"146","quiz",-1.23,1.05,-0.91," 01 000010000 000"
"147","reception",2.09,0.77,1.92," 01 010010100 000"
"148","refreshment_stand",1.72,0.33,1.08," 10 010000000 000"
"149","resort",2.65,1.5,0.64," 10 010000000 000"
"150","restaurant",2.72,1.62,2.25," 10 010000000 000"
"151","retirement_home",0.55,-0.37,-2.36," 10 010001010 000"
"152","riot",-2.08,2.14,3.09," 01 101100000 001"
"153","saloon",1.25,1.24,2.52," 10 010000000 000"
"154","sauna",2.21,0.22,-1.43," 10 010000000 100"
"155","schoolroom",1.52,1.15,1.24," 10 000010000 000"
"156","seminar",0.02,0.58,-0.43," 01 000010000 000"
"157","sermon",1.84,2.47,-0.18," 01 000000100 000"
"158","shopping_center",0.95,1.42,2.43," 10 010000000 100"
"159","shower_room",0.3,0.61,0.91," 10 100000000 101"
"160","skid_row",-1.41,-0.1,0.81," 10 100000000 100"
"161","slaughterhouse",-2.43,1.32,1.67," 10 010000000 000"
"162","slum",-1.99,-1.49,-0.61," 10 100000000 100"
"163","sorority_house",0.64,0.89,2.47," 10 000010000 000"
"164","soup_kitchen",2.11,1.53,0.33," 10 100000000 000"
"165","squad_car",0.25,1.74,2.24," 10 001000000 001"
"166","store",2.02,1.16,1.88," 10 010000000 000"
"167","street_fair",2.17,1.49,2.45," 11 110000000 000"
"168","street",0.96,1.42,1.8," 10 100000000 100"
"169","subway",0.56,1.78,2.87," 10 100000000 100"
"170","sunday_school",1.01,0.56,-0.58," 11 000000100 000"
"171","supermarket",2,1.67,1.87," 10 010000000 000"
"172","sweatshop",-2.75,0.36,1.05," 10 010000000 000"
"173","swimming_hole",1.69,0.35,0.88," 10 100000000 000"
"174","tavern",0.64,0.21,1.56," 10 010000000 000"
"175","taxi",0.84,0.39,2.04," 10 010000000 000"
"176","temple",2,1.52,-1.01," 10 000000100 100"
"177","tennis_court",1.77,0.92,1.46," 10 100000000 000"
"178","tent",1.3,-0.29,-0.64," 10 100000010 101"
"179","test",-0.91,1.23,-0.95," 01 000011000 000"
"180","thanksgiving_day",2.68,1.48,1.77," 01 000000010 000"
"181","theater",2.33,1.9,1.56," 10 010010000 000"
"182","topless_bar",-1.14,-0.52,2.47," 10 010000001 000"
"183","town_hall",1.35,1.65,0.87," 10 001100000 000"
"184","town_meeting",1.05,1.11,0.96," 01 000100000 010"
"185","train_station",0.93,1.21,2.43," 10 010000000 000"
"186","vacation",3.88,2.54,1.28," 01 100000000 100"
"187","village",1.56,-0.19,-0.26," 10 100000000 000"
"188","waiting_room",-0.83,-0.62,-0.94," 10 001001000 100"
"189","wartime",-2.82,1.89,1.99," 01 000100000 001"
"190","washroom",1.45,0.06,-0.29," 10 100000000 000"
"191","wedding_night",3.67,3.15,2.49," 01 000000001 001"
"192","wedding_reception",2.9,2.3,1.95," 10 000000010 000"
"193","wedding",3.08,2.89,2.33," 01 000000111 000"
"194","week_night",0.17,-0.08,-0.47," 01 100000000 100"
"195","weekend",2.94,1.8,2.51," 01 100000000 100"
"196","welfare_office",-0.18,0.53,0.38," 10 001001000 000"
"197","whorehouse",-3.08,-0.92,2.36," 10 010000001 001"
"198","wilderness",2.41,1.81,-0.37," 10 100000000 100"
"199","worship_service",2.02,1.78,-0.44," 01 000000100 000"
"200","zoo",2.49,1.22,2.36," 10 100000000 000"
