"","term","E","P","A","instcodes"
"458","manager",0.5,1.58,0," 11 010000000 000"
"459","maniac",-2.07,1.07,1.72," 11 100001000 001"
"460","maritimer",0.65,0.23,-0.19," 11 000100000 000"
"461","mastermind",0.73,2.23,0.12," 11 001100000 000"
"462","mate",2.29,0.62,0.88," 11 100000001 001"
"463","maverick",0.35,0.83,1.48," 11 100000000 000"
"464","mayor",0.7,1,-0.63," 11 000100000 000"
"465","medic",2.24,1.41,0.97," 11 000001000 000"
"466","mennonite",0.92,-0.29,-1.25," 11 000100100 000"
"467","metis",0.55,-0.36,0.09," 11 000100000 000"
"468","midget",0.88,-1.04,-0.08," 11 100000000 000"
"469","miner",0.89,0.43,0.75," 10 010000000 000"
"470","minister_without_portfolio",0.45,0.45,-0.48," 11 000100000 000"
"471","minister",2,1.17,-1.03," 11 000000100 000"
"472","minor",0.46,-0.73,1.65," 11 001000000 000"
"473","miser",-1.11,-0.18,-1.18," 11 100000000 000"
"474","miss",1,-0.74,1.04," 01 100000010 000"
"475","mistress",-0.35,-0.15,1.12," 01 000000001 001"
"476","mla",-0.27,1.5,-0.88," 11 000100000 000"
"477","mobster",-2.7,2,0.74," 10 011000000 000"
"478","moron",-0.91,-1.86,-0.27," 11 100000000 000"
"479","mother",2.35,0.96,-0.15," 01 000000010 001"
"480","mountie",1.33,2,0.7," 11 001000000 001"
"481","mourner",0.13,-0.67,-1.33," 11 000000100 100"
"482","mouthpiece",-1.05,-0.3,1.21," 11 001000000 000"
"483","mp",0.04,1.81,-0.67," 11 000100000 000"
"484","mpp",-0.18,0.77,-0.45," 11 000100000 000"
"485","mugger",-3.1,1.2,1.8," 10 001000000 001"
"486","musician",1.48,-0.04,1.04," 11 010010000 000"
"487","my_brother",2,0.84,0.74," 10 000000010 000"
"488","my_father",1.81,1.38,-0.69," 10 000000010 000"
"489","my_mother",2.77,1.17,0.2," 01 000000010 000"
"490","my_sister",1.95,0.32,1.57," 01 000000010 000"
"491","myself_as_i_really_am",1.72,0.69,0.93," 11 100000000 110"
"492","myself_as_others_see_me",1.29,0.83,1.38," 11 100000000 101"
"493","nark",-0.54,1.14,0.86," 11 001000000 000"
"494","native_canadian",1.44,0.16,0.44," 11 000100000 000"
"495","neighbor",1.27,-0.14,-0.05," 11 100000000 000"
"496","nephew",0.78,-0.43,1.22," 10 000000010 000"
"497","neurotic",-1.15,-0.81,0.19," 11 000001000 000"
"498","new_democrat",-0.04,-0.27,0.31," 11 000100000 000"
"499","new_zealander",0.39,0.04,0.26," 11 000100000 000"
"500","newcomer",0.35,-0.92,-0.15," 11 100000000 000"
"501","newsboy",1.12,-1.22,1.74," 10 010000000 000"
"502","niece",1.23,-0.64,1.18," 01 000000010 000"
"503","night_watchman",0.83,-0.03,-1.03," 10 011000000 000"
"504","ninny",-0.39,-1.59,0.64," 11 100000000 000"
"505","nitwit",-0.96,-1.5,0.71," 11 100000000 000"
"506","nobody",-0.38,-2.15,-0.96," 11 100000000 000"
"507","nonconformist",0.21,0.14,1.29," 11 100000000 000"
"508","norwegian",0.74,0.58,-0.05," 11 000100000 000"
"509","novice",0.5,-1.2,1.13," 11 010100100 000"
"510","numbskull",-0.96,-1.65,0.12," 11 100000000 000"
"511","nurse",2,0.83,0.77," 11 000001000 001"
"512","nursemaid",1.96,0.29,-0.63," 01 000000010 001"
"513","nut",-0.74,-0.13,1.3," 11 100000000 000"
"514","nymph",0.82,-0.68,1.5," 01 000000001 000"
"515","oddball",0.08,-0.46,0.41," 11 100000000 000"
"516","ogre",-2,1.04,-0.24," 11 100000000 000"
"517","old_fogey",0.12,-1.42,-2.23," 11 100000000 000"
"518","old_maid",0.96,-1.65,-2.31," 01 000000010 000"
"519","old_timer",1.46,-0.73,-2.12," 11 100000000 100"
"520","onlooker",0.15,-0.73,-0.67," 11 100000000 000"
"521","orphan",0.22,-1.63,0.64," 11 000000010 000"
"522","outlaw",-2.18,0.14,2," 11 001000000 000"
"523","outpatient",0.32,-0.95,-0.77," 11 000001000 000"
"524","outsider",0.13,-0.84,0.08," 11 100000000 000"
"525","pakistani",0.21,-0.68,0.21," 11 000100000 000"
"526","pal",2.37,0.62,0.85," 11 100000000 000"
"527","palm_reader",-0.31,-0.31,-1.12," 11 010000000 000"
"528","pansy",-0.76,-2.24,0.43," 10 000000001 000"
"529","paranoid",-1.12,-1.54,1.04," 11 000001000 000"
"530","parent",2.55,2.05,-0.41," 11 000000010 001"
"531","parking_attendant",-0.04,-0.65,-0.38," 11 010000000 000"
"532","parliament_secretary",0.18,0.21,-0.25," 11 000100000 000"
"533","parti_quebecois",-0.87,0.46,1," 11 000100000 000"
"534","patient",0.84,-1.85,-0.92," 11 000001000 001"
"535","patrolman",1.31,1.9,0.62," 11 001000000 001"
"536","pawnbroker",-0.38,-0.08,-0.88," 11 010000000 000"
"537","pc",0.15,0.08,-0.65," 11 000100000 000"
"538","peeping_tom",-2.1,-1.48,0.75," 10 001000001 000"
"539","pest",-1.79,-1.14,1.55," 11 100000000 000"
"540","phony",-2.23,-1.03,0.5," 11 100000000 000"
"541","photographer",0.96,0.42,0.46," 11 010000000 000"
"542","physician",1.76,1.88,-0.32," 11 000001000 001"
"543","pickpocket",-2,-0.58,0.96," 11 001000000 000"
"544","pickup",0.43,0.14,1.43," 11 000000001 000"
"545","pimp",-1.57,1.39,1.39," 10 011000001 000"
"546","pinhead",-0.96,-1.85,0.23," 11 100000000 000"
"547","pipsqueak",-0.79,-1.64,1.04," 11 100000000 000"
"548","plainclothesman",0.58,1.46,0.81," 11 001000000 000"
"549","playboy",-0.04,0.64,1.96," 10 100000001 000"
"550","playmate",1.64,-0.08,1.36," 11 100000000 000"
"551","plumber",0.81,0.78,-0.26," 11 010000000 000"
"552","pole",0.67,0.04,-0.13," 11 000100000 000"
"553","policeman",0.96,1.81,0.65," 10 001000000 001"
"554","porno_star",-0.73,-0.58,1.93," 11 010000001 001"
"555","portuguese",0.3,-0.09,0.43," 11 000100000 000"
"556","postmaster",0.46,0.38,-0.96," 11 010000000 000"
"557","pothead",-0.92,-1.56,0.85," 11 100000000 000"
"558","practical_nurse",1.63,0.93,0.19," 11 000001000 001"
"559","premier",0,1.44,0.07," 11 000100000 000"
"560","president_treasury_board",-0.04,1.93,-0.67," 11 000100000 000"
"561","prey",0.29,-2.11,-0.21," 11 100000000 001"
"562","prime_minister",-0.21,2.32,-0.11," 11 000100000 000"
"563","principal",0.68,1.64,-0.59," 11 000010000 000"
"564","prisoner",-1.58,-0.85,0.54," 11 001000000 000"
"565","probation_officer",0.78,1.22,-0.22," 11 001000000 000"
"566","probationer",0.31,0.65,-0.15," 11 001000000 000"
"567","proctor",0.5,0.79,-0.64," 11 000010000 000"
"568","prodigy",1.11,0.44,0.89," 11 000010000 000"
"569","professor",1.31,1.24,-0.55," 11 000010000 000"
"570","prosecuting_attorney",0.04,1.96,0.46," 11 001000000 001"
"571","prostitute",-0.26,-0.68,1.32," 01 010000001 001"
"572","provincial_cabinet_minister",0.07,0.89,-0.46," 11 000100000 000"
"573","provincial_policeman",0.46,1.88,0.35," 10 001000000 000"
"574","prude",-0.79,-0.26,-0.47," 11 000000001 000"
"575","psychiatrist",0.62,1.23,-0.88," 11 000001000 000"
"576","psychoanalyst",0.63,1.21,-0.42," 11 000001000 000"
"577","psychologist",1.04,0.67,-0.77," 11 000011000 000"
"578","psychopath",-2.59,-0.21,0.9," 11 001001000 000"
"579","psychotic",-1.58,0.19,1.35," 11 000001000 000"
"580","punk",-1.44,-1.24,2.6," 10 100000000 000"
"581","pupil",1.17,-1.14,1.41," 11 000010000 000"
"582","puritan",0.18,-0.07,-1.07," 11 000000101 000"
"583","pusher",-2.59,1.17,1.62," 11 101000000 000"
"584","quack",-1.68,-0.2,0.12," 11 000001000 000"
"585","quarterback_(football)",0.79,1.96,2.39," 10 010010000 001"
"586","queen",1.48,1.52,-1.31," 01 000100000 000"
"587","queer",-1.09,-1.59,0.68," 11 000000001 000"
"588","racketeer",-1.86,1.59,0.76," 11 011000000 000"
"589","rail_conductor",1,0.37,-1.07," 11 010000000 000"
"590","rascal",-0.96,0.07,1.37," 11 100000000 000"
"591","rat",-1.57,-0.74,1," 11 100000000 000"
"592","rattlebrain",-0.61,-1.17,0.43," 11 100000000 000"
"593","real_estate_agent",-0.23,0.27,1," 11 010000000 000"
"594","receiver_general",0.32,1.04,-0.5," 11 000100000 000"
"595","receptionist",0.89,-0.44,0.96," 11 011001000 000"
"596","reeve",0.63,0.68,-0.83," 11 000100000 000"
"597","referee",1.07,1.52,0.86," 11 010010000 001"
"598","registered_nurse",1.33,1.04,0.04," 11 000001000 001"
"599","relation",1.07,0.36,-0.14," 11 000000010 000"
"600","reporter",0.23,0.91,1.32," 11 010100000 000"
"601","retardate",0.16,-1.92,-0.54," 11 000001000 000"
"602","ringleader",-0.69,2.12,1.27," 11 001000000 000"
"603","rival",-0.32,0.95,1.05," 11 100100001 000"
"604","rogue",-1,0.82,1.41," 10 100000000 000"
"605","romanian",0.13,0.22,-0.13," 11 000100000 000"
"606","rookie_cop",0.56,0.7,1.35," 11 001000000 001"
"607","roomer",0.5,0,0.46," 11 010000000 000"
"608","roommate",1.23,0.4,1.04," 11 000010000 000"
"609","roughneck",-0.78,1.33,2.04," 10 100000000 000"
"610","rowdy",-0.84,0.92,2.54," 11 100000000 000"
"611","ruffian",-1.89,1.11,2.18," 11 100000000 000"
"612","runaway",0.08,-1.62,1.77," 11 000000010 000"
"613","russian",0.11,0.44,-0.15," 11 000100000 000"
"614","safecracker",-1.52,1,-0.19," 11 001000000 000"
"615","sales_clerk",0.69,-0.55,0.34," 11 010000000 000"
"616","salesgirl",0.88,-0.33,1.08," 01 010000000 000"
"617","saleslady",0.41,-0.64,-0.14," 01 010000000 000"
"618","salesman",0.04,0.36,1.14," 10 010000000 000"
"619","saleswoman",1,-0.12,0.52," 01 010000000 000"
"620","saloon_keeper",0.86,0.69,-0.07," 11 010000000 000"
"621","saphead",-0.79,-1.26,0.21," 11 100000000 000"
"622","scamp",-0.21,-0.58,1.08," 11 100000000 000"
"623","scapegoat",0.3,-2.21,-0.65," 11 100100000 000"
"624","scatterbrain",-0.44,-1.41,0.74," 11 100000000 000"
"625","scholar",0.87,0.7,-0.04," 11 000010000 000"
"626","schoolboy",0.8,-1,2," 10 000010000 000"
"627","schoolgirl",1.33,-1.2,1.2," 01 000010000 000"
"628","schoolmate",1.14,0.36,1.05," 11 000010000 000"
"629","schoolteacher",1.11,1.19,-0.23," 11 000010000 000"
"630","scot",1.19,0.48,0.43," 11 000100000 000"
"631","scoundrel",-1.46,0.58,0.96," 11 100000000 000"
"632","scoutmaster",1.95,0.63,-0.21," 10 100000000 000"
"633","screwball",-0.88,-1.04,1.33," 11 100000000 000"
"634","scrooge",-1.71,0.54,-2.08," 11 110000000 000"
"635","secretary_of_state",0.39,1.96,0.17," 11 000100000 000"
"636","secretary",1.15,-0.92,0.85," 11 011100000 000"
"637","senator",-0.15,1.41,-1.41," 11 000100000 000"
"638","senior",1.21,0.28,-0.28," 11 000010000 000"
"639","servant",0.74,-0.91,-0.48," 11 010000000 000"
"640","sexpot",-0.08,0.62,1.81," 01 000000001 000"
"641","sharpie",0.08,0.67,1.29," 11 100000000 000"
"642","sheriff",0.73,1.91,0," 11 001000000 001"
"643","shoe_repairman",1.12,-0.48,-1.36," 11 010000000 000"
"644","shoplifter",-1.88,-1.15,1.15," 11 011000000 000"
"645","shrew",-0.88,-0.48,-0.4," 01 100000000 000"
"646","shrimp",0.12,-1.6,0.76," 11 100000000 000"
"647","shut_in",0.05,-1.95,-1.55," 11 000001010 000"
"648","shyster",-2.65,0.71,0.71," 11 001000000 000"
"649","sibling",1.04,-0.73,1.19," 11 000000010 000"
"650","sidekick",1.23,0.2,1.07," 11 100000000 000"
"651","simpleton",0.26,-1.7,-0.63," 11 100000000 000"
"652","sinner",-1.09,0.09,0.75," 11 000000100 000"
"653","sissy",-0.65,-1.61,0.43," 11 100000000 000"
"654","sister_in_law",0.76,0,0.48," 01 000000010 000"
"655","sister",1.65,-0.15,0.85," 01 000000010 000"
"656","skeptic",-0.45,-0.45,0.03," 11 100110100 000"
"657","slave",-0.33,-2.3,-0.69," 11 010100000 101"
"658","slave_driver",-2.65,1.96,1," 11 010100000 001"
"659","sleuth",0.26,0.59,0.64," 11 001000000 000"
"660","slob",-1.6,-1.2,-0.23," 11 100000000 000"
"661","slovakian",0.65,0.15,-0.35," 11 000100000 000"
"662","sluggard",-0.92,-0.31,-0.46," 11 100000000 000"
"663","slut",-1.25,-0.83,1.67," 01 000000001 001"
"664","smart_aleck",-1.15,-1.08,1.7," 11 100000000 000"
"665","sneak",-1.93,-1.73,1.04," 11 100000000 000"
"666","snob",-1.83,-0.24,-0.34," 11 100000000 000"
"667","snoop",-1.44,-1.04,-0.04," 11 100000000 000"
"668","snot",-2,-0.92,0.92," 11 100000000 000"
"669","social_crediter",-0.21,-0.43,0.07," 11 000100000 000"
"670","social_worker",1.3,0.52,-0.11," 11 001001000 000"
"671","solicitor_general",0.48,1.44,-0.42," 11 000100000 000"
"672","son_in_law",1,0.35,0.65," 10 000000010 000"
"673","son",1.04,0.32,1.15," 10 000000010 000"
"674","sophisticate",0.58,0.77,-0.27," 11 100000001 000"
"675","sophomore",0.81,-0.22,1.74," 11 000010000 000"
"676","sorehead",-1.52,-0.74,1.04," 11 100000000 000"
"677","speaker_(house_commons)",0.74,1.39,-1.04," 11 000100000 000"
"678","speaker_of_the_house",1.07,2,-1.1," 11 000000000 000"
"679","specialist",1.41,1.48,-0.34," 11 011011000 000"
"680","spectator",0.78,-0.04,0.7," 11 100000000 000"
"681","speeder",-0.93,0.17,1.69," 11 001000000 000"
"682","spendthrift",-0.55,-0.64,-0.05," 11 010000000 000"
"683","spinster",0.77,-1.32,-2.08," 01 000000010 000"
"684","spoilsport",-1.45,-1.45,1.59," 11 100000000 000"
"685","sponger",-1.28,-1.36,0.44," 11 100000000 000"
"686","spouse",2.36,0.63,0.83," 11 000000011 000"
"687","spy",-0.45,1.31,0.1," 11 000100000 000"
"688","square",0.15,-0.77,-0.58," 11 100000000 000"
"689","squirt",-0.32,-1.68,1.25," 11 100000000 000"
"690","star",1,1.84,1.05," 11 010010000 000"
"691","starlet",0.95,-0.57,1.36," 01 010000000 000"
"692","state_trooper",-0.03,2.13,0.87," 11 001000000 001"
"693","statistician",0.41,-0.45,-0.31," 11 010010000 000"
"694","stenographer",0.75,-0.8,-0.33," 11 011000000 000"
"695","stepbrother",1,0.48,0.24," 10 000000010 000"
"696","stepdaughter",0.65,-0.83,0.78," 01 000000010 000"
"697","stepfather",0.3,0.87,-0.65," 10 000000010 000"
"698","stepmother",0.33,0.76,-0.17," 01 000000010 000"
"699","stepsister",0.07,0,0.22," 01 000000010 000"
"700","stepson",0.19,-0.15,0.3," 10 000000010 000"
"701","stewardess",1.5,-0.12,0.96," 11 010000000 001"
"702","stool_pigeon",-2.15,-1.8,0.4," 11 001000000 000"
"703","storyteller",1.86,0.41,-0.73," 11 100000000 000"
"704","straight",1.05,-0.17,-0.06," 11 000000001 001"
"705","stranger",0.15,0,-0.31," 11 100000000 000"
"706","street_musician",1.31,-0.5,1.26," 11 010000000 000"
"707","streetwalker",-0.72,-0.69,1.17," 01 010000001 001"
"708","stripper",-0.19,-0.08,2.19," 01 010000001 000"
"709","student",1.08,0.13,1.72," 11 000010000 000"
"710","stuffed_shirt",-1.3,-0.04,-0.54," 11 100000000 000"
"711","subordinate",0.1,-0.95,0.1," 11 011100000 000"
"712","sucker",0.16,-1.89,-0.16," 11 100000000 000"
"713","superior",0.28,1.63,-0.92," 11 011100100 000"
"714","superstar",0.93,1.59,1.73," 11 110000000 000"
"715","supervisor",0.43,1.21,0," 11 011111100 000"
"716","surgeon",1.58,1.62,-0.58," 11 000001000 001"
"717","suspect",-0.27,-0.37,0.38," 11 001000000 000"
"718","swede",1.24,0.6,0.2," 11 000100000 000"
"719","sweetheart",2.43,0.65,1.22," 11 000000001 000"
"720","swinger",0.04,-0.07,2.15," 11 000000001 001"
"721","swiss",0.96,0.6,-0.04," 11 000100000 000"
"722","syrian",-0.46,0.21,0.79," 11 000100000 000"
"723","tackle_(football)",0.38,2.28,1.75," 10 010010000 001"
"724","tailor",1.08,-0.6,-1.27," 11 010000000 000"
"725","taxi_driver",0.35,-0.12,0.19," 11 010000000 000"
"726","teacher",1.37,1.07,0.15," 11 000010000 000"
"727","teammate",1.27,0.81,1.58," 11 010111000 001"
"728","tease",-0.96,0,1.8," 11 100000001 000"
"729","technician",0.57,0.4,-0.03," 11 010001000 000"
"730","teenybopper",0.68,-1.05,2.42," 01 100000000 000"
"731","teetotaler",1,-0.94,-1.39," 11 100000000 000"
"732","telephone_operator",0.28,-0.07,0.14," 11 010000000 000"
"733","tenant",0.69,-0.62,0.38," 11 010000000 000"
"734","textile_worker",0.52,-1.11,-0.73," 11 010000000 000"
"735","thief",-2,0.75,1.46," 11 011000000 000"
"736","thug",-2.08,1.63,1.38," 11 101000000 001"
"737","tightwad",-1,-0.19,-0.88," 11 110000000 000"
"738","tomboy",0.92,0.46,1.84," 01 100000000 000"
"739","topless_dancer",0.53,-0.84,1.37," 01 010000001 000"
"740","tot",1.22,-2.22,2.42," 11 000000010 001"
"741","tough",-1.8,1.25,1.35," 10 100000000 100"
"742","townsman",0.76,0.23,-0.48," 11 000100000 000"
"743","trainee",0.88,-0.85,1.16," 11 011111100 000"
"744","traitor",-2.85,-0.5,0.92," 11 100100000 000"
"745","tramp",-0.72,-1.8,-0.52," 11 100000000 000"
"746","troublemaker",-2.22,-0.38,1.69," 11 100000000 000"
"747","truant",-0.72,-0.16,1.36," 11 000010000 000"
"748","truck_driver",0.7,0.83,0.07," 11 010000000 000"
"749","true_love",2.6,1.72,1.2," 11 000000001 000"
"750","turncoat",-1.88,0.06,0.63," 11 100100000 000"
"751","tutor",1.27,1.16,-0.36," 11 000010000 000"
"752","tv_repairman",0.41,0,-0.27," 11 010000000 000"
"753","typist",0.67,-0.81,0.44," 11 011011000 000"
"754","ukrainian",0.68,0.32,0," 11 000100000 000"
"755","uncle",1.38,0.52,-0.45," 10 000000010 000"
"756","underdog",1.08,-0.46,-0.21," 11 100100000 000"
"757","undergraduate",1.05,-0.64,1.64," 11 000010000 000"
"758","undertaker",0.55,0.55,-1.5," 11 010000000 000"
"759","urchin",-0.21,-1.63,0.79," 11 100000010 000"
"760","v.i.p.",0.33,2.07,-0.73," 11 011100000 000"
"761","vagabond",-0.42,-1,-0.58," 11 100000000 000"
"762","vagrant",-1,-1.72,-0.68," 11 110000000 000"
"763","vamp",-0.48,-0.26,1.26," 01 000000001 000"
"764","vampire",-1.96,1.42,0.69," 11 100000001 001"
"765","vandal",-2.81,-0.65,2.35," 11 001000000 000"
"766","veterinarian",1.95,1.32,-0.37," 11 000001000 000"
"767","victim",0.76,-2.14,-1.1," 11 101000001 000"
"768","vigilante",-1.78,1.35,1.39," 11 001000000 001"
"769","villain",-2.48,0.78,1.22," 11 001000000 000"
"770","virgin",1.4,-0.31,0.32," 01 000000001 000"
"771","visitor",1.12,0.2,0.44," 11 100000000 000"
"772","vixen",-0.18,0,1.73," 01 100000000 000"
"773","wage_earner",1.23,-0.09,0.05," 11 010000000 000"
"774","waif",0.06,-1.89,0.67," 11 100000000 000"
"775","waiter",0.92,-0.58,0.54," 11 010000000 000"
"776","waiter",1.08,-0.15,0.54," 11 010000000 000"
"777","waitress",0.79,-0.59,0.72," 01 010000000 000"
"778","wallflower",0.5,-1.9,-0.75," 01 100000000 000"
"779","warden",0.18,2.05,-0.55," 11 001000000 000"
"780","watchman",0.92,-0.29,-1.21," 10 011000000 000"
"781","weakling",-0.22,-2.74,-1.04," 11 100000000 000"
"782","weirdo",-0.86,-0.73,0.82," 11 100000000 000"
"783","welder",0.58,0.37,0.19," 11 010000000 000"
"784","welshman",0.73,0.23,0.31," 11 000100000 000"
"785","wench",0.19,-0.14,0.95," 01 100000001 000"
"786","west_indian",0.68,-0.29,0.36," 11 000100000 000"
"787","western_canadian",0.37,0.74,0.81," 11 000100000 000"
"788","whiz_kid",0.5,0.83,1.83," 11 000010000 000"
"789","whore",-0.87,-0.26,1.3," 01 010000001 001"
"790","widow",0.72,-1.14,-1.34," 01 000000010 000"
"791","widower",0.95,-0.79,-1.47," 10 000000010 000"
"792","wife",2.08,1.23,0.73," 01 000000011 001"
"793","windbag",-1.58,-0.96,0.12," 11 100000000 000"
"794","winner",1.12,1.8,1.6," 11 100100000 000"
"795","wino",-1.73,-2.77,-1.95," 11 100000000 000"
"796","wit",0.79,0.69,1.55," 11 100000000 000"
"797","witch",-1.37,1.19,0.33," 01 100000000 000"
"798","witness",1,1.2,-0.16," 11 001000000 000"
"799","wizard",0.81,1.96,-0.85," 11 000110100 000"
"800","woman",1.95,0.05,0.59," 01 100000001 000"
"801","worker",0.88,0.48,0.52," 11 010000000 010"
"802","workman",1.28,1.24,0.4," 10 010000000 000"
"803","wretch",-1.64,-0.72,-0.84," 11 100000000 000"
"804","wrongdoer",-2.11,-0.04,0.85," 11 100000000 000"
"805","yokel",0.21,-0.79,-0.93," 11 100000000 000"
"806","youngster",1.45,-1.55,2.23," 11 100000010 000"
"807","youth",0.66,0.66,2.07," 11 100000010 000"
"808","yugoslavian",0.17,0.35,0.13," 11 000100000 000"
"809","zombie",-1.42,-1.19,-0.54," 11 100000000 000"
