"","term","E","P","A","instcodes"
"452","numbskull",-0.95,-1.96,0.12," 11 100000000 000"
"453","nurse",1.73,1.17,-0.09," 11 000001000 001"
"454","nursemaid",1.21,0.27,-0.9," 01 000000010 001"
"455","nut",-0.26,-0.69,0.92," 11 100000000 000"
"456","nymph",1.1,-0.47,1.82," 01 000000001 000"
"457","oddball",-0.41,-0.63,-0.02," 11 100000000 000"
"458","ogre",-2.28,1.99,0.4," 11 100000000 000"
"459","old_fogy",-0.86,-1.1,-2.06," 11 100000000 000"
"460","old_maid",0.42,-1.19,-1.87," 01 000000010 000"
"461","old_timer",1.28,-0.82,-1.9," 11 100000000 100"
"462","onlooker",-0.15,-1.64,-1.01," 11 100000001 000"
"463","orphan",-0.63,-1.3,1.4," 11 000000010 000"
"464","outlaw",-1.92,0.98,1.42," 11 001000000 000"
"465","outpatient",0.3,-0.84,-0.84," 11 000001000 000"
"466","outsider",-0.35,-1.09,-0.13," 11 100000000 000"
"467","pal",2.14,1.2,1.11," 11 100000000 000"
"468","palm_reader",-0.61,-0.86,-0.82," 11 010000000 000"
"469","pansy",-1.37,-2.11,0.25," 10 000000001 000"
"470","paranoid",-1.76,-1.47,0.36," 11 100001000 000"
"471","parent",1.79,1.94,-0.83," 11 000000010 001"
"472","parking_attendant",-0.01,-0.65,-0.13," 11 010000000 000"
"473","patient",0.07,-1.72,-0.78," 11 000001000 001"
"474","patrolman",0.78,1.31,0.58," 11 001000000 001"
"475","pawnbroker",-0.31,-0.16,-0.52," 11 010000000 000"
"476","peeping_tom",-1.98,-1.09,0.6," 10 001000001 000"
"477","pest",-1.94,-0.7,1.65," 11 100000000 000"
"478","phony",-2.09,-1.87,0.68," 11 100000000 000"
"479","photographer",1.05,0.57,0.7," 11 010000000 000"
"480","physician",1.9,1.85,-0.36," 11 000001000 001"
"481","pickpocket",-2.23,-0.85,1.52," 11 001000000 000"
"482","pickup",-0.1,-0.38,1.26," 11 000000001 000"
"483","pimp",-2.09,0.5,1.4," 10 011000001 000"
"484","pinhead",-1.59,-1.7,0.75," 11 100000000 000"
"485","pipsqueak",-1.05,-2.02,0.91," 11 100000000 000"
"486","plainclothesman",0.34,0.95,-0.12," 11 001000000 000"
"487","playboy",0.48,0.82,1.79," 10 100000001 000"
"488","playmate",1.91,0.47,1.97," 11 100000000 000"
"489","plumber",0.55,0.09,-0.24," 11 010000000 000"
"490","policeman",0.65,1.48,-0.01," 10 001000000 001"
"491","porno_star",-0.62,-0.19,2," 11 010000001 001"
"492","postmaster",0.94,0.33,-0.72," 11 010000000 000"
"493","pothead",-0.84,-1.18,0.99," 11 100000000 000"
"494","practical_nurse",1.23,0.64,0," 11 000001000 001"
"495","prey",-0.65,-1.14,0.14," 11 100000000 001"
"496","principal",0.55,1.13,-0.76," 11 000010000 000"
"497","prisoner",-1.44,-1.32,0.23," 11 001000000 000"
"498","probation_officer",0.63,1.14,-0.16," 11 001000000 000"
"499","probationer",0.61,0.81,-0.22," 11 001000000 000"
"500","proctor",-0.34,0.95,-0.85," 11 000010000 000"
"501","prodigy",1.55,1.05,1.18," 11 000010000 000"
"502","professor",1.16,1.16,-0.56," 11 000010000 000"
"503","prosecuting_attorney",-0.35,1.87,0.57," 11 001000000 001"
"504","prostitute",-0.99,-0.77,1.58," 01 010000001 001"
"505","prude",-1.19,-0.89,-1.5," 11 000000001 000"
"506","psychiatrist",1.04,1.37,-0.52," 11 000001000 000"
"507","psychoanalyst",0.55,1.08,-0.86," 11 000001000 000"
"508","psychologist",0.67,0.86,-0.55," 11 000011000 000"
"509","psychopath",-2.02,0.08,1.3," 11 001001000 000"
"510","psychotic",-1.87,-0.84,0.87," 11 000001000 000"
"511","punk",-1.86,-1.57,1.58," 10 100000000 000"
"512","pupil",0.83,-0.78,1.5," 11 000010000 000"
"513","puritan",-0.21,-0.05,-0.97," 11 000000101 000"
"514","pusher",-2.95,0.58,1.2," 11 101000000 000"
"515","quack",-1.8,-0.74,0.22," 11 000001000 000"
"516","quarterback",0.7,1.23,1.93," 10 010010000 001"
"517","queer",-1.67,-1.23,0.47," 11 000000001 000"
"518","racketeer",-1.66,1.76,1.5," 11 011000000 000"
"519","railroad_conductor",0.9,0.5,-0.2," 11 010000000 000"
"520","rascal",-0.55,-0.18,2.13," 11 100000000 000"
"521","rat",-1.75,-0.64,0.85," 11 100000000 000"
"522","rattlebrain",-0.8,-1.45,0.45," 11 100000000 000"
"523","real_estate_agent",-0.13,0.54,0.44," 11 010000000 000"
"524","receptionist",1.03,-0.5,0.11," 11 011001000 000"
"525","referee",0.33,1.83,0.46," 11 010010000 001"
"526","registered_nurse",1.56,0.98,-0.06," 11 000001000 001"
"527","relation",1.34,1.06,-0.06," 11 000000010 000"
"528","reporter",0,1.09,1.96," 11 010100000 000"
"529","retardate",-0.55,-1.57,-0.34," 11 000001000 000"
"530","ringleader",0.01,1.86,1," 11 001000000 000"
"531","rival",-0.73,1.51,1.62," 11 100100001 000"
"532","rogue",-1.62,-0.13,1.56," 10 100000000 000"
"533","rookie_cop",0.65,-0.07,1.55," 11 001000000 001"
"534","roomer",0.36,-0.27,0.38," 11 010000000 000"
"535","roommate",0.38,0.28,1.2," 11 000010000 000"
"536","roughneck",-1.83,1.25,2.09," 11 100000000 000"
"537","rowdy",-0.68,0.34,1.89," 11 100000000 000"
"538","ruffian",-1.69,0.63,1.84," 11 100000000 000"
"539","runaway",-0.74,-1.04,1.51," 11 001000010 000"
"540","safecracker",-1.22,0.8,0.79," 11 001000000 000"
"541","sales_clerk",0.32,-0.37,-0.11," 11 010000000 000"
"542","salesgirl",0.76,-0.48,1.19," 01 010000000 000"
"543","saleslady",0.81,-0.52,-0.31," 01 010000000 000"
"544","salesman",-0.4,-0.2,0.92," 10 010000000 000"
"545","saleswoman",0.12,-0.06,0," 01 010000000 000"
"546","saloon_keeper",0.55,0.67,0.21," 11 010000000 000"
"547","saphead",-1.16,-1.27,-0.33," 11 100000000 000"
"548","scamp",-0.45,-0.78,1.21," 11 100000000 000"
"549","scapegoat",-0.83,-1.71,0.14," 11 100100000 000"
"550","scatterbrain",-0.5,-1.17,0.83," 11 100000000 000"
"551","scholar",1.56,0.83,-0.34," 11 000010000 000"
"552","schoolboy",0.68,-0.94,1.94," 10 000010000 000"
"553","schoolgirl",1.18,-0.85,1.98," 01 000010000 000"
"554","schoolmate",1.26,0.29,1.53," 11 000010000 000"
"555","schoolteacher",1.34,1.51,0.06," 11 000010000 000"
"556","scoundrel",-2.06,-0.5,0.69," 11 100000000 000"
"557","scoutmaster",1.36,1.06,-0.21," 10 100000000 000"
"558","screwball",-0.69,-0.75,0.93," 11 100000000 000"
"559","scrooge",-1.99,0.31,-2," 11 110000000 000"
"560","secretary",1.12,-0.38,0.93," 11 011100000 000"
"561","secretary",0.94,-0.09,0.61," 11 011100000 000"
"562","senior",1.38,1.46,0.3," 11 000010000 000"
"563","servant",0.26,-0.89,-0.7," 11 010000000 000"
"564","sexpot",-0.34,-0.11,1.97," 01 000000001 000"
"565","sharpie",-0.11,0.83,1.34," 11 100000000 000"
"566","sheriff",0.44,1.94,0.08," 11 001000000 001"
"567","shoe_repairman",0.68,-0.63,-1.02," 11 010000000 000"
"568","shoplifter",-2.02,-1.28,1.55," 11 011000000 000"
"569","shrew",-1.69,0.15,0.01," 01 100000000 000"
"570","shrimp",-0.16,-2.47,-0.34," 11 100000000 000"
"571","shut_in",-0.05,-1.83,-1.15," 11 000001010 000"
"572","shyster",-1.22,-0.04,0.42," 11 001000000 000"
"573","sibling",1.57,0.47,1.69," 11 000000010 000"
"574","sidekick",0.7,-0.5,1.01," 11 100000000 000"
"575","simpleton",-0.4,-1.44,0.11," 11 100000000 000"
"576","sinner",-1.65,-0.82,1.05," 11 000000100 000"
"577","sissy",-1.4,-2.05,0.17," 11 100000000 000"
"578","sister",1.55,0.41,1.59," 01 000000010 000"
"579","sister_(my)",1.9,0.03,1.28," 01 000000010 000"
"580","sister_in_law",0.86,-0.19,0.76," 01 000000010 000"
"581","skeptic",-0.64,-0.32,0.1," 11 100110100 000"
"582","slave",-1.73,-2.39,0.09," 11 010100001 101"
"583","slave_driver",-2.37,1.8,1.39," 11 010100000 001"
"584","sleuth",0.47,1.19,0.19," 11 001000000 000"
"585","slob",-1.45,-0.99,0.32," 11 100000000 000"
"586","sluggard",-1.18,-0.54,-0.22," 11 100000000 000"
"587","slut",-1.81,-1.18,1.81," 01 000000001 001"
"588","smart_aleck",-1.59,-0.94,1.67," 11 100000000 000"
"589","sneak",-1.88,-0.79,0.73," 11 100000000 000"
"590","snob",-2.3,-0.23,-0.24," 11 100000000 000"
"591","snoop",-1.79,-0.6,-0.38," 11 100000000 000"
"592","snot",-1.93,-1.2,1.28," 11 100000000 000"
"593","social_worker",1.18,0.34,0.99," 11 001001000 000"
"594","son",1.67,0.08,1.76," 10 000000010 000"
"595","son_in_law",1.12,0.66,1.13," 10 000000010 000"
"596","sophisticate",0.36,0.8,-0.21," 11 100000001 000"
"597","sophomore",1.02,-0.31,1.67," 11 000010000 000"
"598","sorehead",-1.47,-0.7,0.64," 11 100000000 000"
"599","specialist",1.24,1.54,-0.42," 11 011011000 000"
"600","spectator",0.56,-0.82,0.6," 11 110000000 000"
"601","speeder",-0.94,-0.01,2.1," 11 001000000 000"
"602","spendthrift",-0.38,-0.35,0.35," 11 010000000 000"
"603","spinster",-0.38,-1.07,-0.99," 01 000000010 000"
"604","spoilsport",-1.56,-0.55,0.31," 11 100000000 000"
"605","sponger",-1.57,-1.29,0.9," 11 100000000 000"
"606","spouse",1.82,0.87,0.72," 11 000000011 000"
"607","spy",-0.32,1.27,0.56," 11 000100000 000"
"608","square",-0.62,-0.68,-0.71," 11 100000000 000"
"609","squirt",-0.95,-1.92,1.56," 11 100000000 000"
"610","star",0.63,1.71,1.36," 11 010010000 000"
"611","starlet",0.7,0.28,1.97," 01 010000000 000"
"612","state_trooper",0.18,1.68,0.41," 11 001000000 001"
"613","statistician",-0.05,-0.4,-0.62," 11 010010000 000"
"614","stenographer",0.34,-0.63,-0.25," 11 011000000 000"
"615","stepbrother",0.28,0.11,0.79," 10 000000010 000"
"616","stepdaughter",0.27,-0.31,1.31," 01 000000010 000"
"617","stepfather",-0.04,0.71,-0.75," 10 000000010 000"
"618","stepmother",0.13,0.39,-0.54," 01 000000010 000"
"619","stepsister",0.66,-0.39,1," 01 000000010 000"
"620","stepson",0.55,0.02,1.4," 10 000000010 000"
"621","stewardess",1.36,0.11,1.34," 11 010000000 001"
"622","stool_pigeon",-2,-0.89,0.83," 11 001000000 000"
"623","storyteller",1.21,0.29,-0.47," 11 100000000 000"
"624","straight",0.64,0.3,0.19," 11 000000001 001"
"625","stranger",-0.06,-0.16,-0.14," 11 100000000 000"
"626","street_musician",1.23,-0.45,1.01," 11 010000000 000"
"627","streetwalker",-0.73,-0.81,0.93," 01 011000001 001"
"628","stripper",-0.33,-0.58,2.22," 01 010000001 000"
"629","student",1.35,-0.12,2.1," 11 000010000 000"
"630","stuffed_shirt",-1.57,-0.65,-0.36," 11 100000000 000"
"631","subordinate",0.22,-1.04,0.02," 11 011100000 000"
"632","sucker",-1.03,-1.88,0.33," 11 100000000 000"
"633","superior",0.38,1.94,-0.54," 11 011100100 000"
"634","superstar",1.12,2.25,1.84," 11 110000000 000"
"635","supervisor",0.1,1.77,-0.4," 11 011111100 000"
"636","surgeon",1.81,2.09,-0.2," 11 000001000 001"
"637","suspect",-0.53,-0.71,0.4," 11 001000000 000"
"638","sweetheart",2.21,0.84,1.12," 11 000000001 000"
"639","swinger",0.3,0.42,2.46," 11 000000001 001"
"640","tackle",0.41,2.25,2.13," 10 010010000 001"
"641","tailor",1,-0.76,-1.13," 11 010000000 000"
"642","taxi_driver",0.4,-0.61,0.45," 11 010000000 000"
"643","teacher",0.93,1.22,0.03," 11 000010000 000"
"644","teammate",1.45,1.22,1.42," 11 010111000 001"
"645","tease",-1.43,-0.11,1.69," 11 100000001 000"
"646","technician",0.79,0.63,0.38," 11 010001000 000"
"647","teenybopper",0.13,-1.2,2.63," 01 100000000 000"
"648","teetotaler",0.05,-0.01,-0.66," 11 100000000 000"
"649","telephone_operator",0.39,0.22,0.19," 11 010000000 000"
"650","tenant",0.62,-0.97,-0.52," 11 010000000 000"
"651","textile_worker",-0.03,-0.8,-0.36," 11 010000000 000"
"652","thief",-2.41,0.35,0.76," 11 011000000 000"
"653","thug",-2.36,0.99,1.11," 11 101000000 001"
"654","tightwad",-1.23,0.27,-1.22," 11 110000000 000"
"655","tomboy",0.63,0.44,2.08," 01 100000000 000"
"656","topless_dancer",0,-0.36,2.62," 01 010000001 000"
"657","tot",1.08,-2.21,2.31," 11 000000010 001"
"658","tough",-1.2,1.88,1.83," 10 100000000 100"
"659","townsman",0.6,0.2,-0.71," 11 000100000 000"
"660","trainee",0.51,-1.02,0.65," 11 011111100 000"
"661","traitor",-2.85,-0.59,0.32," 11 100100000 000"
"662","tramp",-1.16,-1.45,-0.59," 11 100000000 000"
"663","troublemaker",-2.17,0.29,1.54," 11 100000000 000"
"664","truant",-0.93,-0.37,1.38," 11 000010000 000"
"665","truck_driver",0.23,0.54,0.86," 11 010000000 000"
"666","true_love",2.41,1.44,0.95," 11 000000001 000"
"667","turncoat",-2.07,-0.77,0.07," 11 100100000 000"
"668","tutor",1.05,0.91,-0.46," 11 000010000 000"
"669","tv_repairman",0.86,0.11,-0.04," 11 010000000 000"
"670","typist",0.69,-0.65,1.01," 11 011011000 000"
"671","uncle",1.55,0.98,-0.45," 10 000000010 000"
"672","underdog",0.87,-0.63,0.38," 11 100100000 000"
"673","undergraduate",0.82,-0.65,1.75," 11 000010000 000"
"674","undertaker",-0.63,-0.09,-1.63," 11 010000000 000"
"675","urchin",-0.3,-1.05,0.38," 11 100000010 000"
"676","v.i.p.",0.48,1.84,-0.47," 11 011100000 000"
"677","vagabond",-0.98,-1.36,-0.49," 11 100000000 000"
"678","vagrant",-1.55,-1.76,-0.47," 11 110000000 000"
"679","vamp",-0.72,-0.06,1.32," 01 000000001 000"
"680","vampire",-2.17,1.55,-0.57," 11 100000001 001"
"681","vandal",-2.47,-0.08,1.62," 11 011000000 000"
"682","veterinarian",1.63,1.02,-0.3," 11 000001000 000"
"683","victim",-0.31,-1.86,-0.42," 11 101000001 000"
"684","vigilante",-1.9,0.63,0.94," 11 001000000 001"
"685","villain",-2.14,0.96,0.85," 11 001000000 000"
"686","virgin",0.65,-0.47,0.43," 01 000000001 000"
"687","visitor",1.39,0.44,-0.08," 11 100000000 000"
"688","vixen",-0.17,0.13,1.56," 01 100000001 000"
"689","wage_earner",1,0.02,-0.06," 11 010000000 000"
"690","waif",0.08,-1.96,1.12," 11 100000000 000"
"691","waiter",0.77,-0.33,0.22," 11 010000000 000"
"692","waiter",0.54,-0.41,-0.17," 11 010000000 000"
"693","waitress",1.06,-0.39,0.81," 01 010000000 000"
"694","wallflower",-0.59,-1.81,-0.92," 01 100000000 000"
"695","warden",-0.05,1.78,-0.66," 11 001000000 000"
"696","watchman",1.11,-0.16,-1.26," 10 011000000 000"
"697","weakling",-1.02,-2.2,-0.69," 11 100000000 000"
"698","weirdo",-1.26,-0.66,0.86," 11 100000000 000"
"699","welder",0.45,0.73,0.71," 11 010000000 000"
"700","wench",-0.7,-0.64,0.74," 01 100000001 000"
"701","whiz_kid",0.91,1.23,1.8," 11 000010000 000"
"702","whore",-1.05,-1.39,1.98," 01 011000001 001"
"703","widow",0.17,-0.86,-1.21," 01 000000010 000"
"704","widower",0.42,-0.3,-1.19," 10 000000010 000"
"705","wife",2.32,1.17,1.06," 01 000000011 001"
"706","windbag",-1.37,-0.67,0.41," 11 100000000 000"
"707","winner",1.54,2.15,1.65," 11 100100000 000"
"708","wino",-1.54,-2.28,-1.54," 11 100000000 000"
"709","wit",1.27,0.61,1.18," 11 100000000 000"
"710","witch",-1.71,1.13,-0.41," 01 100000000 000"
"711","witness",0.63,1.02,-0.06," 11 001000000 000"
"712","wizard",0.77,1.51,-0.43," 11 000110100 000"
"713","woman",2.34,0.44,1.12," 01 100000001 000"
"714","worker",1.6,0.64,0.33," 11 010000000 010"
"715","workman",0.96,0.71,0.27," 10 010000000 000"
"716","wretch",-1.58,-1.16,-0.58," 11 100000000 000"
"717","wrongdoer",-1.77,-0.14,0.63," 11 100000000 000"
"718","yokel",-0.11,-0.72,-0.6," 11 100000000 000"
"719","youngster",1.53,-0.84,2.24," 11 100000010 000"
"720","youth",0.66,0.21,2.76," 11 100000010 000"
"721","zombie",-1.81,-1.95,-1.8," 11 100000000 000"
