"","term","E","P","A","instcodes"
"218","elderly_man",0.69,0,-2," 10 100000000 000"
"219","elderly_woman",0.6,0,-2," 01 100000000 000"
"220","electrical_engineer",1.2,0.9,0.8," 11 010000000 000"
"221","electrical_linesman",0.88,0.1,0.8," 11 010000000 000"
"222","elementary_school_pupil",-0.1,-1,2.1," 11 000010000 000"
"223","elementary_school_teacher",0.96,0.8,0.4," 11 000010000 000"
"224","elf",-0.41,-0.75,0.47," 11 100000000 000"
"225","embroiderer",0.75,-1,-1," 11 010000000 000"
"226","emperor",0.11,0.1,-2," 10 000100000 001"
"227","employer",0.3,1.9,-1," 11 010000000 000"
"228","enemy",-1.81,1.48,1.25," 11 100100000 001"
"229","entrepreneur",0.71,1.5,1," 11 010000000 000"
"230","environmentalist",2.33,0.89,-0.12," 11 110100000 000"
"231","epicure",-0.2,0.4,0.4," 11 100000000 000"
"232","ex_convict",-1.7,-1,0.5," 11 001000000 000"
"233","executive",1.59,1.54,-0.12," 11 010000000 000"
"234","executive_vice_president",1.14,1.5,-1," 11 010000000 000"
"235","expectant_mother",0.92,0,-1," 01 000001010 000"
"236","expert",2.1,2.49,-1.8," 11 111111100 000"
"237","exploiter",-2.3,1.7,0.3," 11 100000000 000"
"238","eyewitness",0.52,0.9,0.5," 11 001000000 000"
"239","farm_laborer",1.23,0.5,0," 11 010000000 000"
"240","farmer",1.1,0.2,-1," 11 010000000 000"
"241","fashion_model",0.85,0.3,2.3," 11 010000000 000"
"242","father",1.64,2.1,-2," 10 000000010 001"
"243","feminist",-0.1,0,0.1," 11 000100000 000"
"244","fiance_(male)",1.08,1,0.1," 10 000000010 001"
"245","fiancee_(female)",0.4,0,-1," 01 000000010 001"
"246","firebrand",-1.4,0,2.2," 11 100100000 000"
"247","firefighter",1.83,1.3,2.1," 10 101000000 001"
"248","first_offender",-1.3,-1,0.9," 11 001000000 000"
"249","fisherman",0.8,0,0," 11 110000000 000"
"250","fishing_boat_skipper",0.87,0.6,-1," 11 010000000 000"
