"","term","E","P","A","instcodes"
"196","hispanic_american",1.365,0.31,0.65," 11 100100000 000"
"197","hombre",0.84,0.775,0.535," 10 100000000 000"
"198","homemaker",1.32,0.31,0," 11 000000010 000"
"199","homosexual",0.505,-0.095,0.675," 11 000000001 000"
"200","honeymooner",2.33,1.03,1.655," 11 000000001 000"
"201","hoodlum",-2.03,-0.48,0.83," 10 001000000 000"
"202","hooker",-1.93,-1.225,1.07," 01 011000001 001"
"203","host",2.095,1.5,1.36," 10 100000000 000"
"204","hostess",1.595,0.895,1.315," 01 100000000 000"
"205","hothead",-1.735,0.045,1.98," 11 100000000 000"
"206","hotshot",-0.775,0.41,1.785," 11 100000000 000"
"207","house_husband",0.97,0.035,0.08," 10 000000011 000"
"208","house_guest",1.63,0.105,0.605," 11 000000010 000"
"209","housewife",1.43,0.395,0.37," 01 000000010 000"
"210","hunk",1.39,1.31,0.95," 10 100000001 000"
"211","husband",2.27,1.6,1.15," 10 000000011 001"
"212","hussy",-1.265,-0.37,0.56," 01 000000001 001"
"213","idiot",-1.475,-1.465,-0.57," 11 100000000 000"
"214","ignoramus",-1.27,-1.29,-0.815," 11 100010000 000"
"215","illegitimate_child",-0.74,-0.635,0.16," 11 000000010 000"
"216","infant",2.45,-1.6,0.985," 11 000001010 001"
"217","informer",0.585,1.03,-0.03," 11 001000000 000"
"218","innocent",2.07,-0.075,-0.725," 11 100000000 000"
"219","insider",0.06,1.245,0.035," 11 010100000 000"
"220","instructor",1.8,1.51,1.065," 11 000010000 000"
"221","intern",1.6,-0.65,0.425," 11 000001000 001"
"222","interviewee",0.89,-0.43,-0.045," 11 010100000 000"
"223","interviewer",0.715,1.655,0.665," 11 010100000 000"
"224","intimate",1.86,1.605,0.615," 11 000000001 001"
"225","introvert",0.23,-1.285,-1.605," 11 100000000 000"
"226","invalid",-1.12,-1.51,-1.445," 11 000001000 001"
"227","jerk",-2.455,-0.345,1.25," 11 100000000 000"
"228","jew",1.33,0.645,0.42," 11 000000100 000"
"229","jock",0.47,1.08,1.615," 11 000010000 000"
"230","judge",0.995,2.23,-0.28," 11 001000000 000"
"231","juror",0.81,1.875,-0.175," 11 001000000 001"
"232","kid",1.755,-0.395,2.2," 11 100000000 000"
"233","klutz",-0.58,-1.175,0.61," 11 100000000 000"
"234","know_it_all",-1.225,0.04,1.335," 11 100000000 000"
"235","laborer",1.15,0.37,0.405," 11 010000000 000"
"236","lackey",-0.58,-1.16,-0.35," 11 110100100 000"
"237","lady_killer",-2.45,0.935,0.535," 10 000000001 000"
"238","lady",2.555,1.24,0.835," 01 100000000 000"
"239","lawyer",0.745,1.51,1.29," 11 001000000 000"
"240","leader",2.065,2.72,2.205," 11 110100100 000"
"241","lecher",-1.095,-0.265,-0.12," 10 000000001 000"
"242","lecturer",0.585,1.075,0.01," 11 000010000 000"
"243","lesbian",0.15,0.105,0.66," 01 000000001 000"
"244","liar",-2.56,-0.665,0.31," 11 100000000 000"
"245","liberal",1.06,0.67,0.735," 11 000100000 000"
"246","librarian",1.36,-0.49,-1.765," 11 000010000 000"
"247","little_brother",1.565,-0.415,1.88," 10 000000010 000"
"248","little_sister",1.565,-0.225,1.33," 01 000000010 000"
"249","loafer",-1.335,-1.51,-1.975," 11 110000000 000"
"250","lobbyist",0.4,0.91,1.46," 11 000100000 000"
"251","loser",-1.77,-1.67,-1.64," 11 100000000 000"
"252","loved_one",3.215,2.61,1.325," 11 000000011 000"
"253","lunatic",-1.725,-0.26,1.635," 11 100001000 000"
"254","malcontent",-1.32,-0.365,-0.325," 11 110010000 000"
"255","male",1.33,1.665,1.505," 10 100000001 000"
"256","malingerer",-0.955,-0.285,-0.715," 11 110010000 000"
"257","mama's_boy",0.395,-0.825,-0.9," 10 000000010 000"
"258","man",0.955,1.76,1.16," 10 100000001 000"
"259","manager",0.905,1.915,1.54," 11 010000000 000"
"260","manageress",1.33,1.275,1.01," 01 010000000 000"
"261","maniac",-1.655,0.53,1.74," 11 100001000 001"
"262","marine_corps_enlistee",1.62,1.545,1.96," 11 000100000 001"
"263","marine_corps_officer",1.205,2.295,1.51," 11 000100000 001"
"264","marine_corps_reservist",1.8,1.42,0.86," 11 000100000 001"
"265","masochist",-2.055,-0.27,-0.05," 11 000000001 100"
"266","matriarch",0.9,1.175,0.53," 01 000000010 000"
"267","mental_case",-1.275,-1.2,-0.045," 11 100001000 000"
"268","merchant",0.96,0.835,0.9," 11 010000000 000"
"269","millionaire",1.37,2.48,1.275," 11 010000000 000"
"270","minister",1.765,1.515,0.11," 11 000000100 000"
"271","miser",-0.88,-0.385,-0.48," 11 100000000 000"
"272","mistress",-1.645,-0.275,0.425," 01 000000001 001"
"273","mobster",-1.88,2.09,1.48," 10 011000000 000"
"274","moron",-1.6,-1.91,-0.82," 11 100000000 000"
"275","mother_in_law",1.05,0.955,0.815," 01 000000010 000"
"276","mother",2.8,2.47,1.295," 01 000000010 001"
"277","mourner",-0.85,-1.62,-2.065," 11 000000100 100"
"278","mouthpiece",0.665,0.2,-0.245," 11 001000000 000"
"279","mugger",-2.865,-0.515,0.29," 10 001000000 001"
"280","murderer",-3.63,1.57,0.505," 11 001000000 001"
"281","murderess",-2.72,0.72,0.205," 01 001000000 000"
"282","nark",-1.53,-0.14,0.07," 11 001000000 000"
"283","native_american",1.18,-0.115,0.195," 11 000100000 000"
"284","navy_enlistee",1.885,1.64,1.95," 11 000100000 001"
"285","navy_officer",1.12,1.525,1.27," 11 000100000 001"
"286","navy_reservist",1.495,1.32,1.015," 11 000100000 001"
"287","negotiator",1.945,1.865,0.905," 11 010100000 000"
"288","neighbor",1.44,0.355,0.14," 11 100000000 000"
"289","nephew",2.015,0.44,1.31," 10 000000010 000"
"290","neurotic",-1.22,-0.91,1.015," 11 000001000 000"
"291","newlywed",2.49,1.705,1.73," 11 000000011 000"
"292","niece",2.225,0.32,1.155," 01 000000010 000"
"293","nobody",-1.25,-2.02,-2.2," 11 100000000 000"
"294","non_smoker",2.035,1.165,0.29," 11 100001000 000"
"295","novice",0.735,-0.16,-0.025," 11 010100100 000"
"296","nurse",2.255,1.22,0.27," 11 000001000 001"
"297","nut",0.35,-0.56,0.6," 11 100000000 000"
"298","nymphomaniac",0.055,0.235,1.83," 01 000000001 001"
"299","office_boy",0.98,-1.115,-0.15," 10 010100000 000"
"300","old_timer",1.51,-0.43,-1.48," 11 100000000 100"
"301","old_geezer",0.115,-0.81,-1.495," 10 100000000 100"
"302","old_maid",0.61,-1.17,-1.685," 01 000000010 000"
"303","opponent",-0.5,0.515,1.165," 11 100100000 000"
"304","opportunist",1.77,1.705,1.565," 11 110100000 000"
"305","organizer",1.93,1.705,0.86," 11 110100100 000"
"306","orphan",-0.37,-1.035,-0.78," 11 000000010 000"
"307","outlaw",-1.815,0.97,1.7," 11 001000000 000"
"308","pagan",-0.625,-0.14,-0.45," 11 000000100 000"
"309","pal",2.825,1.865,1.795," 11 100000000 000"
"310","paranoid",-1.805,-1.495,0.31," 11 100001000 000"
"311","parent",2.71,2.575,1.545," 11 000000010 001"
"312","parolee",-0.65,-0.355,-0.255," 11 001000000 000"
"313","partner",2.335,1.81,1.035," 11 111000001 000"
"314","passer_by",0.395,-0.41,-0.545," 11 100000000 000"
"315","pastor",2.535,2.09,-0.16," 11 000000100 000"
"316","patient",0.98,-0.73,-0.97," 11 000001000 001"
"317","patriot",1.805,1.645,1.585," 11 000100000 000"
"318","patrolman",0.47,1.415,0.45," 11 001000000 001"
"319","pauper",-0.395,-1.305,-0.85," 11 110000000 000"
"320","pedestrian",0.575,-0.795,-0.475," 11 100000000 000"
"321","pediatrician",2.535,1.785,0.59," 11 000001000 001"
"322","pessimist",-1.805,-1.95,-1.03," 11 100000000 000"
"323","pest",-2.01,-0.48,0.83," 11 100000000 000"
"324","physician",2.245,2.205,0.695," 11 000001000 001"
"325","pickpocket",-2.94,-0.56,0.13," 11 001000000 000"
"326","pickup",0.815,1.18,1.505," 11 000000001 000"
"327","pimp",-1.355,1.49,1.6," 10 011000001 000"
"328","plainclothesman",0.175,-0.205,-0.755," 11 001000000 000"
"329","playmate",2.17,1.085,1.81," 11 100000000 000"
"330","police_officer",0.17,1.4,1.13," 11 001000000 001"
"331","politician",-0.375,2.035,1.89," 11 000100000 000"
"332","pornographer",-1.49,0.21,0.79," 11 010000001 000"
"333","practical_nurse",2.55,1.675,0.935," 11 000001000 001"
"334","preacher",2.235,2.085,0.435," 11 000000100 000"
"335","priest",1.805,1.545,-1," 10 000000100 000"
"336","priestess",1.205,1.115,-0.17," 01 000000100 000"
"337","principal",1.35,2.125,0.75," 11 000010000 000"
"338","private_eye",0.5,1.245,-0.495," 11 001000000 001"
"339","probationer",-0.345,0.38,0.15," 11 001000000 000"
"340","professor",1.715,1.725,0.435," 11 000010000 000"
"341","prosecuting_attorney",0.225,1.775,1.3," 11 001000000 001"
"342","prostitute",-2.29,-2.115,1.145," 01 010000001 001"
"343","protégé",1.385,0.58,0.525," 11 010111100 000"
"344","protestant",1,0.285,0.345," 11 000000100 000"
"345","protester",0.455,0.72,1.965," 11 000100000 000"
"346","psychiatrist",1.115,1.375,-0.91," 11 000001000 000"
"347","psychopath",-2.61,-0.315,0.885," 11 001001000 000"
"348","psychotic",-1.535,-0.48,1.16," 11 000001000 000"
"349","public_defender",1.105,1.09,1.28," 11 001000000 000"
"350","punk",-1.205,-0.485,1.005," 10 100000000 000"
"351","pupil",1.285,-0.35,0.08," 11 000010000 000"
"352","purchaser",1.065,1.305,0.8," 11 010000000 000"
"353","quack",-1.285,-0.61,0.42," 11 000001000 000"
"354","queer",-0.44,-0.57,0.215," 11 000000001 000"
"355","questioner",0.395,0.64,0.115," 11 001111000 000"
"356","rabbi",1.345,1.31,-0.21," 10 000000100 000"
"357","racist",-3.14,-0.795,0.99," 11 100100000 000"
"358","racketeer",-0.765,0.945,1.235," 11 011000000 000"
"359","rapist",-3.94,-0.22,0.595," 10 001000001 001"
"360","receptionist",1.325,0.095,0.135," 11 011001000 000"
"361","redhead",0.495,-0.1,0.855," 11 100000000 000"
"362","registered_nurse",2.29,1.465,0.99," 11 000001000 001"
"363","relative",1.975,1,0.64," 11 000000010 000"
"364","retiree",1.305,-0.32,-1.495," 11 110000010 000"
"365","right_hand_man",1.455,1,0.89," 10 010100000 000"
"366","right_winger",-0.09,0.625,0.535," 11 000100000 000"
"367","rival",-0.67,0.805,1.36," 11 100100001 000"
"368","robber",-2.905,0.35,0.195," 11 011000000 000"
"369","role_model",2.58,2.515,1.675," 11 110110110 000"
"370","roommate",1.145,0.8,0.92," 11 000010000 000"
"371","sadist",-1.74,-0.46,-0.28," 11 000000001 001"
"372","saint",3.045,2.38,0.14," 11 000000100 000"
"373","sales_clerk",0.745,-0.085,0.69," 11 010000000 000"
"374","saleslady",0.815,0.215,0.91," 01 010000000 000"
"375","salesman",-0.1,0.5,1.875," 10 010000000 000"
"376","santa_claus",2.55,1.665,1.79," 10 000000010 000"
"377","sawbones",-0.21,0.01,0.19," 11 000001000 001"
"378","schizophrenic",-1.31,-1.21,0.845," 11 000001000 001"
"379","scholar",1.9,1.47,0.205," 11 000010000 000"
"380","schoolboy",0.785,-0.58,1.14," 10 000010000 000"
"381","schoolgirl",1.57,-0.75,0.595," 01 000010000 000"
"382","schoolmate",1.685,0.565,0.795," 11 000010000 000"
"383","schoolteacher",2.18,1.655,0.925," 11 000010000 000"
"384","scientist",1.525,1.695,-0.32," 11 010010000 000"
"385","scrooge",-2.275,-0.17,-0.855," 11 110000000 000"
"386","secretary",1.185,-0.145,-0.02," 11 011100000 000"
"387","senior_citizen",1.715,-0.595,-1.64," 11 100100000 000"
"388","serial_murderer",-3.38,1.175,-0.185," 11 001000000 001"
"389","server",1.16,0.255,1.215," 11 010000000 000"
"390","sexist",-2.535,-0.33,0.93," 11 111110110 100"
"391","sheriff",0.95,1.485,0.7," 11 001000000 001"
"392","shop_clerk",0.9,0.14,0.12," 11 010000000 000"
"393","shopkeeper",1.185,0.655,0.29," 11 010000000 000"
"394","shoplifter",-2.56,-1.04,-0.27," 11 011000000 000"
"395","shopper",1.555,0.955,1.075," 11 010000000 100"
"396","shrink",0.9,1.225,-0.68," 11 000001000 000"
"397","sibling",1.72,1.19,1.415," 11 000000010 000"
"398","sick_person",-1.02,-1.775,-1.955," 11 000001010 001"
"399","sinner",-1.825,-1.015,0.07," 11 000000100 000"
"400","sister_in_law",0.945,0.73,0.72," 01 000000010 000"
"401","sister",2.24,1.45,1.48," 01 000000010 000"
"402","skilled_worker",2.225,1.765,1.25," 11 010000000 000"
"403","skirt_chaser",-1.5,-0.195,1.37," 10 000000001 000"
"404","slut",-2.14,-0.935,1.29," 01 000000001 001"
"405","small_businessman",1.615,0.1,0.325," 10 010000000 000"
"406","smoker",-2.225,-1.79,-0.905," 11 100001000 100"
"407","son_in_law",1.13,0.36,0.7," 10 000000010 000"
"408","son",1.95,1.66,1.89," 10 000000010 000"
"409","soul_mate",3.465,2.86,1.405," 11 000000011 000"
"410","spendthrift",-0.2,0.035,-0.06," 11 010000000 000"
"411","spinster",-0.405,-0.01,-0.05," 01 000000010 000"
"412","spokesman",1.15,1.43,1.585," 10 010100000 000"
"413","spokeswoman",1.505,1.38,1.14," 01 010100000 000"
"414","sponger",-0.32,0.215,-0.395," 11 100000000 000"
"415","sports_fan",1.48,1.265,2.325," 11 110010000 100"
"416","spouse",2.34,1.795,1.07," 11 000000011 000"
"417","state_trooper",0.185,2.33,1.045," 11 001000000 001"
"418","steady",0.935,1.21,0.645," 11 000000001 000"
"419","stepbrother",0.585,0.37,0.385," 10 000000010 000"
"420","stepchild",0.46,-0.175,0.165," 11 000000010 000"
"421","stepdaughter",0.985,0.35,0.425," 01 000000010 000"
"422","stepfather",0.55,0.685,0.26," 10 000000010 000"
"423","stepmother",0.15,0.2,0.24," 01 000000010 000"
"424","stepparent",0.38,0.195,0.155," 11 000000010 000"
"425","stepsister",0.465,-0.045,0.745," 01 000000010 000"
"426","stepson",0.735,0.15,0.645," 10 000000010 000"
"427","stool_pigeon",-0.45,-0.295,-0.655," 11 001000000 000"
"428","stranger",-0.03,-0.17,-0.335," 11 100000000 000"
"429","strike_breaker",0.46,0.79,0.91," 11 010000000 001"
"430","strike_leader",0.395,1.375,1.905," 11 010000000 000"
"431","stud",1.01,1.255,1.275," 10 000000001 101"
"432","student_teacher",1.48,0.05,0.375," 11 000010000 000"
"433","student",1.855,0.715,1.125," 11 000010000 000"
"434","stuffed_shirt",-0.37,-0.465,0.005," 11 100000000 000"
"435","subordinate",-0.28,-1.265,-0.49," 11 011100000 000"
"436","superior",1.065,2.185,1.315," 11 011100100 000"
"437","superordinate",0.525,1.235,0.945," 11 011100000 000"
"438","supervisor",0.895,2.025,1.27," 11 011111100 000"
"439","supporter",2.3,1.95,1.245," 11 000100100 000"
"440","surgeon",2.765,2.815,0.81," 11 000001000 001"
"441","survivor",2.375,2.405,1.42," 11 100000000 000"
"442","suspect",-1.1,-0.785,-0.345," 11 001000000 000"
"443","sweetheart",2.795,1.52,0.73," 11 000000001 000"
"444","swinger",-0.66,0.275,1.575," 11 000000001 001"
"445","taxpayer",1.08,0.155,-0.155," 11 000100000 000"
"446","teacher",2.65,2.09,0.96," 11 000010000 000"
"447","teammate",2.07,1.705,1.495," 11 010111000 001"
"448","tease",-0.86,0.38,0.69," 11 100000001 000"
"449","teenager",0.735,-0.49,1.88," 11 100000000 000"
"450","temporary_worker",0.305,-0.935,-0.105," 11 010000000 000"
"451","tenant",0.755,-0.475,0," 11 010000000 000"
"452","terrorist",-3.475,0.405,0.435," 11 001100000 000"
"453","thug",-2,0.485,1.02," 11 101000000 001"
"454","toady",-0.6,-0.74,0.075," 11 110100000 000"
"455","toddler",2.035,-1.29,1.885," 11 100000010 001"
"456","tomboy",0.195,0.46,0.915," 01 100000000 000"
