"","term","E","P","A","instcodes"
"167","destroy",-2.96,1.83,1.48," 10 010111110 010"
"168","detain",-1.17,0.54,0.5," 10 011111111 001"
"169","deter",-0.71,0.75,0.58," 01 011111111 000"
"170","detest",-1.97,0.33,0.94," 01 111111111 000"
"171","direct",2.16,0.84,-0.13," 10 011111111 000"
"172","disable",-3.03,2.36,1.82," 10 001001000 001"
"173","disagree_with",0.03,0.84,0.84," 10 111111111 000"
"174","disappoint",-2.17,-0.13,0.74," 01 111111111 100"
"175","disbelieve",-0.96,0.23,0.23," 01 111111111 000"
"176","discipline",0.84,2.09,0.81," 10 011111111 100"
"177","disconcert",-1,0.75,0.55," 01 111111111 000"
"178","discourage",-1.91,0.53,0.31," 10 111111111 100"
"179","discredit",-2.09,1.34,0.81," 10 111111111 010"
"180","disenchant",-1.32,0.44,0.32," 01 111111111 100"
"181","disgrace",-2.14,0.66,0.34," 01 111111111 010"
"182","disillusion",-2.07,1.48,0.17," 01 111111111 000"
"183","dislike",-0.97,0.58,0.35," 01 111111111 100"
"184","disobey",-1.44,0.84,1.08," 10 011111111 000"
"185","displease",-1.81,0.66,0.03," 01 111111111 100"
"186","disregard",-1.72,-0.06,0.44," 01 111111111 010"
"187","disrespect",-1.73,-0.05,0.95," 01 111111111 100"
"188","dissuade",-0.04,0.92,-0.04," 01 111111111 000"
"189","distress",-2.06,0.47,0.62," 01 111111111 100"
"190","distrust",-1.17,0.04,-0.22," 01 111111111 100"
"191","disturb",-1.48,0.66,1.24," 01 111111111 010"
"192","divert",-0.4,1.12,0.56," 10 111111111 110"
"193","divorce",-1.2,1.16,1," 10 000000001 010"
"194","dog",-1.6,0.3,1," 10 111111111 000"
"195","dominate",-1.3,2.67,1.1," 01 111111111 000"
"196","dope",-2.56,0.81,1.44," 01 001001000 100"
"197","double_cross",-2.72,0.97,1.07," 01 111111111 010"
"198","doubt",-0.75,0.03,-0.13," 01 111111111 100"
"199","dress",1,0.31,-0.1," 10 000001010 101"
"200","drug",-2.4,2.12,1.6," 10 001001000 000"
"201","dupe",-1.71,1.24,1.18," 01 111111111 000"
"202","educate",2.75,2.41,0.31," 10 011111111 100"
"203","elude",-0.85,0.21,0.16," 01 111111111 010"
"204","embarrass",-2.78,1.36,1.18," 01 111111111 010"
"205","embrace",2.82,0.91,-0.36," 10 100000011 001"
"206","emulate",-0.5,0.21,0.43," 01 111111111 010"
"207","encourage",2.41,1.34,1.03," 10 111111111 100"
"208","endanger",-3.03,1.39,1.23," 01 101001000 100"
"209","endure",0.54,-0.14,-0.57," 01 111111111 000"
"210","engage",1.11,0.89,0.54," 10 111111111 010"
"211","enjoy",2.79,1.42,0.83," 01 111111111 100"
"212","enrage",-2.29,1.45,1.23," 01 111111111 100"
"213","enrapture",1.16,1.58,1.16," 01 111111111 000"
"214","enslave",-2.94,2.48,1.35," 10 000100000 001"
"215","ensnare",-1.71,1.65,1.08," 01 010100000 000"
"216","entertain",1.97,0.91,1.35," 01 110110011 100"
"217","enthrall",1.35,1.45,0.9," 01 100110111 100"
"218","entice",-0.26,1.48,0.96," 01 111111011 100"
"219","entrap",-1.97,1.59,1.34," 01 001100000 000"
"220","entreat",0.69,0.33,0.4," 10 100100011 000"
"221","envy",-1.23,-1,0.03," 01 111111111 010"
"222","escape",0.4,0.72,1.64," 10 101100001 000"
"223","esteem",1.72,1.17,0.41," 01 111111111 100"
"224","evade",-0.74,-0.52,0.22," 01 001000000 000"
"225","evaluate",0.28,1.06,0.13," 01 111111111 100"
"226","evict",-1.83,2.14,1.07," 10 011000000 000"
"227","exalt",0,0.14,0.24," 10 110110101 100"
"228","examine",0.07,0.76,-0.17," 10 100001011 100"
"229","excite",2.18,1.45,1.7," 01 100000011 101"
"230","exclude",-1.76,0.88,0.79," 10 100100001 010"
"231","excuse",1.56,0.85,-0.15," 10 111111111 000"
"232","execute",-2.68,2,1.52," 10 001000000 001"
"233","exhaust",-0.59,1.34,1.72," 01 110000011 100"
"234","exhibit",-1.14,1,0.75," 10 001100011 010"
"235","exonerate",0.73,1.87,-0.27," 10 101100111 010"
"236","experience",1.88,1.15,0.85," 01 100010101 000"
