"","term","E","P","A","instcodes"
"139","humiliated",-2.085,-0.58,-1.4," 10 100000000 000"
"140","hurt",-1.945,-0.165,-1.29," 10 100100000 000"
"141","idealistic",0.71,0.29,1.09," 10 010000000 000"
"142","ignoble",-1.865,-1.355,-1.28," 10 000100000 000"
"143","ignorant",-1.43,-1.305,-0.865," 10 000100000 000"
"144","ill_at_ease",-1.2,-0.615,-1.075," 10 100000000 000"
"145","immature",-0.32,-0.855,0.405," 10 010000000 000"
"146","immoral",-2.255,-0.015,-0.895," 10 000100000 000"
"147","impatient",-1.785,-0.34,-0.85," 10 100010000 000"
"148","impolite",-2,-1.205,-0.815," 10 010000000 000"
"149","impressionable",1.24,1.24,1.185," 10 010000000 000"
"150","in_love",2.485,1.975,2.16," 10 000100000 000"
"151","indecisive",-1.15,-1.09,-1.145," 10 010000000 000"
"152","independent",1.905,1.985,1.49," 10 010000000 000"
"153","indifferent",-1.92,-1.255,-1.56," 10 010000000 000"
"154","indolent",-1.715,-1.3,-1.49," 10 010000000 000"
"155","industrious",1.75,1.35,0.645," 10 010000000 000"
"156","inexperienced",-1.11,-0.865,-0.315," 10 000100000 000"
"157","inhibited",-1.68,-1.01,-1.925," 10 010000000 000"
"158","innocent",1.705,0.275,1.86," 10 000100000 000"
"159","insane",-1.06,0.895,0.99," 10 001100000 000"
"160","insecure",-1.63,-1.305,-1.015," 10 010000000 000"
"161","insincere",-1.995,-0.9,-1.15," 10 010000000 000"
"162","intelligent",2.3,1.42,1.975," 10 010000000 000"
"163","intolerant",-1.36,-0.905,-1.035," 10 010100000 000"
"164","introspective",1.05,0.565,-0.265," 10 010000000 000"
"165","introverted",-0.045,-0.74,-1.545," 10 010000000 000"
"166","irate",-1.255,0.86,-0.175," 10 100000000 000"
"167","irked",-1.78,-0.54,-1.695," 10 100000000 000"
"168","irresponsible",-2.225,-1.47,-1.145," 10 010000000 000"
"169","irritated",-1.315,1.015,0.04," 10 100000000 000"
"170","jealous",-1.72,0.18,-0.84," 10 110000000 000"
"171","joyful",2.01,1.565,1.735," 10 100000000 000"
"172","joyless",-1.655,-0.725,-1.565," 10 100010000 000"
"173","kindly",2.345,1.4,0.885," 10 010000000 000"
