"","term","E","P","A","instcodes"
"341","shocked",-0.52,-0.23,0.02," 10 100000000 000"
"342","showy",-1.15,0.28,1.47," 10 000100000 000"
"343","shrewd",-0.19,1.23,0.61," 10 010000000 000"
"344","shy",0.2,-1.16,-1.06," 10 010000000 000"
"345","silly",-0.08,-0.53,1.55," 10 000100000 000"
"346","sincere",2.14,1.09,-1.01," 10 010000000 000"
"347","single",0.35,0.33,1.04," 10 001000000 000"
"348","skeptical",-0.22,0.22,0.09," 10 010000000 000"
"349","sloppy",-1.29,-0.7,0.28," 10 010000000 000"
"350","sluggish",-0.44,-1.33,-1.91," 10 000100000 000"
"351","sly",-0.88,0.6,0.61," 10 010000000 000"
"352","smug",-1.18,0.38,-0.56," 10 110000000 000"
"353","snobbish",-1.53,-0.89,0.28," 10 010000000 000"
"354","snowed",0,-0.18,0.48," 10 000100000 000"
"355","sociable",1.06,1.27,0.88," 10 010100000 000"
"356","soft_spoken",1.52,-0.12,-1.54," 10 010000000 000"
"357","solemn",0.26,0.59,-1.53," 10 010000000 000"
"358","sophisticated",0.83,1.28,0.68," 10 010000000 000"
"359","sorry",-0.24,-0.23,-0.44," 10 100000000 000"
"360","spacey",-0.31,-0.99,1.12," 10 000100000 000"
"361","spiteful",-2.02,0.22,0.75," 10 110000000 000"
"362","spoiled",-1.01,0.28,1.13," 10 000100000 000"
"363","squeamish",-1,-1.51,0.5," 10 010000000 000"
"364","stable",1.58,1.35,-0.91," 10 000100000 000"
"365","stingy",-1.35,-0.64,-0.38," 10 010000000 000"
"366","stoned",-0.18,-0.72,1.03," 10 000100000 000"
"367","strange",-0.92,-0.09,0.07," 10 000100000 000"
"368","strict",-0.39,1.06,-0.31," 10 010000000 000"
"369","strong",1.26,1.49,1.13," 10 000100000 000"
"370","stubborn",-0.68,0.57,0.14," 10 010000000 000"
"371","studious",0.89,0.88,-0.77," 10 010000000 000"
"372","stupid",-1.35,-1.57,0.31," 10 010000000 000"
"373","suave",0.51,0.78,0.21," 10 000100000 000"
"374","subdued",-0.4,-1.05,-0.96," 10 010000000 000"
"375","submissive",-0.12,-1.25,-1.03," 10 010000000 000"
"376","successful",1.85,2.25,0.64," 10 000100000 000"
"377","suicidal",-2.04,-1.38,0.44," 10 010000000 000"
"378","superstitious",-0.59,-0.74,-0.72," 10 010000000 000"
"379","surprised",0.82,0.3,0.76," 10 000100000 000"
"380","suspicious",-0.95,0.38,0.47," 10 010000000 000"
"381","sympathetic",1.72,0.67,-0.33," 10 010000000 000"
"382","tactful",1.7,0.76,-0.59," 10 010000000 000"
"383","tactless",-1.82,-0.84,0.72," 10 010000000 000"
"384","talented",2.21,1.73,1.16," 10 000100000 000"
"385","talkative",0.18,0.97,2.14," 10 010100000 000"
"386","temperamental",-0.97,-0.74,0.6," 10 010000000 000"
"387","tense",-0.25,-0.28,0.1," 10 100000000 000"
"388","thoughtful",2.04,1.01,-0.38," 10 010000000 000"
"389","thoughtless",-1.6,-0.66,1.16," 10 010000000 000"
"390","timid",-0.27,-1.98,-1.35," 10 010000000 000"
"391","tired",-0.42,-0.92,-1.79," 10 000100000 000"
"392","touchy",-1.11,-0.1,-0.07," 10 010000000 000"
"393","tough",-0.18,1.7,1.76," 10 010000000 000"
"394","troubled",-0.5,-0.3,0.04," 10 100000000 000"
"395","trusting",2.62,2.01,-0.45," 10 010000000 000"
"396","ugly",-0.94,-0.56,-0.2," 10 000100000 000"
"397","unambitious",-1.63,-1.35,-0.4," 10 010000000 000"
"398","unattractive",-0.74,-0.71,-0.31," 10 000100000 000"
