"","term","E","P","A","instcodes"
"285","maid_of_honour",1.96,-0.7,-0.27," 01 000000010 000"
"286","maid",1.27,-0.81,1.06," 01 010000000 000"
"287","maiden",1.86,-1.12,1.51," 01 100000000 000"
"288","major",-0.31,2.1,0.13," 11 000100000 000"
"289","male",1.31,1.76,1.02," 10 100000001 000"
"290","maniac",-1.56,0.57,0.55," 11 100001000 001"
"291","mannequin",-0.61,-0.93,-0.33," 11 100000000 000"
"292","marine",-0.15,0.88,1.14," 11 000100000 001"
"293","marksman",-0.44,2.09,1.52," 10 001000000 000"
"294","marshal",0.5,1.99,0.85," 11 000100000 000"
"295","martyr",1.67,0.3,-0.86," 11 000100100 000"
"296","mason",1.13,1.27,0.27," 11 010000000 000"
"297","master",0.61,0.33,-0.44," 11 000110101 000"
"298","matron",0.43,0.82,-0.91," 01 100000000 000"
"299","mayor",-0.12,1.61,-1.7," 11 000100000 000"
"300","mercenary",-1.84,0.98,1.79," 11 000100000 001"
"301","merchant",0.59,1.64,0.65," 11 010000000 000"
"302","migrant",0.49,-0.67,0.04," 11 000100000 000"
"303","milkman",1.33,-0.03,0.35," 11 010000000 000"
"304","miner",1.01,0.73,0.84," 10 010000000 000"
"305","minister",-0.21,1.47,-0.79," 11 000000100 000"
"306","miser",-0.8,-1.22,-1.44," 11 100000000 000"
"307","misfit",-0.24,-0.83,0.75," 11 100000000 000"
"308","missionary",2.47,1.19,-0.05," 11 000000100 000"
"309","monarch",-0.06,1.13,-0.94," 11 000100000 000"
"310","monk",2.08,-0.19,-2.11," 10 000000100 000"
"311","monster",-1.61,2.31,1.05," 11 100000000 000"
"312","mother",2.95,1.43,0.51," 01 000000010 001"
"313","murderer",-1.64,0.85,-0.2," 11 001000000 001"
"314","mystic",0.21,0.81,-0.96," 11 000000100 000"
"315","nationalist",-0.21,1.55,0.87," 11 000100000 000"
"316","nazi",-1.15,0.64,0.87," 11 000100000 000"
"317","neurotic",1.56,-0.75,-0.34," 11 000001000 000"
"318","news_agent",1.49,-0.3,-0.87," 11 010000000 000"
"319","newscaster",1.15,-0.08,0.48," 11 010100000 000"
"320","night_watchman",0.49,-0.3,-1.07," 10 011000000 000"
"321","nitwit",-0.24,-0.9,0.96," 11 100000000 000"
"322","noble",0.06,1.51,-0.49," 11 000100000 000"
"323","nobody",-0.49,-1.87,-0.39," 11 100000000 000"
"324","nomad",0.28,-0.65,-0.53," 11 000100000 000"
"325","nonconformist",0.16,0,0.57," 11 100000000 000"
"326","nun",2.72,-0.36,-0.57," 01 000000100 000"
"327","nurse",2.71,1.82,1.64," 11 000001000 001"
"328","nymph",0.72,-1.18,0.33," 01 000000001 000"
"329","oaf",-0.67,0.09,0.25," 11 100000000 000"
"330","observer",-0.32,0.36,0.18," 11 101001000 000"
"331","occupant",0.31,-0.6,-0.17," 11 010000000 000"
"332","offender",-0.31,0.46,1.43," 11 001000000 000"
"333","officer",0.95,0.64,0.05," 11 001100000 000"
"334","official_ira_member",0.12,0.99,1.84," 11 000100000 000"
"335","ogre",-0.1,1.65,0.75," 11 100000000 000"
"336","onlooker",-0.31,-0.94,-0.43," 11 100000000 000"
"337","opponent",-0.3,0.83,0.4," 11 100100000 000"
"338","orator",0.8,0.36,0.28," 11 000100000 000"
"339","orphan",1.07,-1.08,1.48," 11 000000010 000"
"340","outcast",-0.34,-0.94,-0.68," 11 100100000 000"
"341","outlaw",-1.81,0.94,0.49," 11 001000000 000"
"342","outsider",0.77,-0.11,0.62," 11 100000000 000"
"343","overseer",-0.69,0.96,0.17," 11 010000000 000"
"344","pacifist",1.45,0.13,0.92," 11 000100000 000"
"345","pagan",-0.8,0.18,1.38," 11 000000100 000"
"346","paralytic",0.92,-0.93,-0.3," 11 000001000 001"
"347","parasite",-0.75,0.06,-0.31," 11 100000000 000"
"348","paratrooper",-1.34,1.61,1.38," 11 000100000 001"
"349","parent",2.26,1.61,-0.11," 11 000000010 001"
"350","parishioner",0.73,-0.95,-0.93," 11 000000100 000"
"351","parson",1.8,0.86,-2.04," 11 000000100 000"
"352","partisan",0.68,0.89,0.79," 11 000100000 001"
"353","partner",1.81,0.57,0.9," 11 111000001 000"
"354","passenger",0.48,-0.73,-0.12," 11 010000000 000"
"355","passer_by",0.45,-0.42,-0.45," 11 100000000 000"
"356","pastor",1.51,0,-1.62," 11 000000100 000"
"357","patriot",1.06,1.43,1.07," 11 000100000 000"
