"","term","E","P","A","instcodes"
"471","remember",2.12,0.735,-0.055," 01 100100000 010"
"472","remind",1.29,0.725,0.12," 10 111111111 100"
"473","renounce",-0.69,0.91,0.09," 10 100100110 010"
"474","repel",-1.035,0.465,-0.005," 10 001100001 010"
"475","reprimand",-0.365,1.415,0.21," 10 111111111 000"
"476","reproach",-0.05,0.635,-0.05," 10 111111111 100"
"477","repulse",-1.52,0.235,0.19," 01 001100001 100"
"478","rescue",2.67,2.405,1.555," 10 101101010 010"
"479","respect",2.4,1.295,0.26," 01 111111111 100"
"480","restrain",-0.675,1.66,0.725," 10 001001011 101"
"481","revere",0.97,0.795,0.05," 01 111111111 000"
"482","rib",-0.315,0.53,0.45," 10 110110011 000"
"483","ride",0.125,1.065,0.95," 10 111111111 000"
"484","ridicule",-1.78,0.62,0.88," 10 111111111 000"
"485","rile",-0.68,0.81,0.805," 01 111111111 000"
"486","rip_off",-2.28,0.775,0.67," 10 010000000 000"
"487","rob",-2.555,0.985,1.13," 10 111000000 000"
"488","rook",-0.37,0.215,0.27," 01 010000000 000"
"489","rouse",0.415,0.63,0.785," 10 100101011 100"
"490","rush",-0.71,0.575,0.98," 10 110011011 100"
"491","satisfy",2,1.64,0.86," 01 111111111 100"
"492","save",2.6,2.39,1.325," 10 101101110 100"
"493","scam",-1.925,0.945,0.57," 01 010000000 000"
"494","scare",-1.4,1.015,1.115," 01 111111111 100"
"495","scold",-1.295,1.255,-0.215," 10 111111111 000"
"496","scorn",-1.59,0.645,-0.3," 01 111111111 000"
"497","scrutinize",-1.45,0.65,0.1," 10 111111111 100"
"498","search",-0.17,0.935,0.345," 10 001000000 001"
"499","seduce",0.635,1.87,1.555," 01 000000001 001"
"500","seize",-1.09,1.525,0.9," 10 001000000 011"
"501","sentence",-0.58,2.01,-0.245," 10 001000000 010"
"502","serenade",1.465,1.025,0.52," 10 000000011 000"
"503","serve",0.705,-0.255,0.235," 10 110100010 100"
"504","shackle",-1.56,1.42,0.19," 10 001000000 001"
"505","shaft",-1.695,0.55,0.805," 01 111110010 000"
"506","shame",-1.65,0.86,0.245," 01 111111111 000"
"507","shield",1.58,1.57,0.445," 10 001100000 010"
"508","shock",-0.335,0.955,1.025," 01 111111111 000"
"509","shoot",-3.27,1.975,0.75," 10 001000000 101"
"510","shun",-1.875,0.945,-0.08," 01 100100111 010"
"511","shush",-0.74,0.41,-0.27," 10 111111111 000"
"512","signal",0.93,0.25,0.14," 10 011100000 010"
"513","silence",-1.18,1.23,-0.38," 10 111111111 000"
"514","sing_to",1.865,0.855,0.71," 10 000000011 100"
"515","sit_next_to",0.965,-0.065,-0.115," 10 111111111 000"
"516","slay",-2.885,1.975,0.945," 10 101000000 101"
"517","sleep_with",1.865,1.08,1.31," 10 000000001 001"
"518","slight",-0.725,0.19,0.51," 01 110100010 000"
"519","smile_at",2.33,1.11,0.755," 10 111111111 000"
"520","smother",-1.475,0.81,-0.01," 10 101000000 001"
"521","snub",-1.785,0.38,0.02," 01 100100000 010"
"522","snuggle",1.66,0.63,0.535," 10 000000011 001"
"523","sock",-1.345,0.615,1.085," 10 101000000 001"
"524","soft_soap",0.945,0,-0.215," 01 110101010 000"
"525","soothe",1.905,1.095,-0.39," 10 111111111 100"
"526","spam",-0.44,0.825,0.175," 10 110000000 000"
"527","speak_to",1.81,0.76,0.49," 10 111111111 000"
"528","spoil",0.09,0.605,0.345," 01 000000010 000"
"529","spoof",-0.27,0.28,0.215," 01 110110110 000"
"530","spook",-0.96,0.48,0.37," 01 111001100 000"
"531","spurn",-0.94,0.48,0.23," 01 100100101 010"
"532","stall",-0.515,0.235,0.105," 01 111111111 000"
"533","startle",-0.685,0.67,0.57," 01 111111111 000"
"534","steal_from",-2.31,0.555,0.33," 01 011100010 000"
"535","stop",0.19,1.38,0.445," 10 111111111 100"
"536","strangle",-3.065,1.74,0.37," 10 101000000 001"
"537","strip",-0.61,1.195,1.195," 10 001001001 101"
"538","stroke",1.38,0.915,0.135," 10 000001011 101"
"539","study",0.69,0.815,0.07," 01 111111111 000"
"540","stun",-0.325,0.93,0.675," 01 111111111 000"
"541","stymie",-0.43,0.05,-0.125," 01 001100010 010"
"542","subdue",-0.395,0.885,0.105," 10 001101010 001"
"543","subjugate",-0.705,0.39,0.115," 10 000100000 010"
"544","submit_to",-0.735,-0.955,-0.48," 10 001101011 000"
"545","sue",-1.155,1.425,0.405," 10 011000000 010"
"546","summon",-0.045,1.07,-0.17," 10 111111111 010"
"547","supervise",0.605,1.49,-0.06," 10 111111110 010"
"548","support",2.02,1.54,0.37," 10 110101010 010"
"549","surprise",1.425,0.975,1.31," 10 111111111 000"
"550","suspect",-0.895,0.47,-0.27," 01 111111111 000"
"551","sweet_talk",0.69,0.565,0.495," 01 111111111 000"
"552","swindle",-1.55,0.69,0.355," 01 010000000 000"
"553","tackle",-0.715,1.46,1.62," 10 001010000 001"
"554","talk_to",1.51,0.54,0.265," 10 111111111 100"
"555","tantalize",0.275,0.99,0.875," 01 111111111 100"
"556","tap",0.09,-0.175,0," 10 110001011 001"
"557","taunt",-1.345,0.73,0.59," 10 111100111 000"
"558","teach",2.045,1.96,0.09," 10 111111111 100"
"559","tease",-1.315,0.755,1.1," 10 111111111 000"
"560","tempt",0.085,1.1,0.835," 01 111111111 100"
"561","terrorize",-2.675,1.645,0.77," 01 001100000 100"
"562","test",0.345,1.11,0.105," 10 000011100 100"
"563","thank",2.295,1.12,0.45," 10 111111111 000"
"564","threaten",-2.31,1.26,0.65," 10 111111111 000"
"565","thrill",1.71,1.29,1.34," 01 100000011 000"
"566","tickle",1.07,0.935,1.655," 10 000000011 001"
"567","tip",1.445,0.5,0.32," 10 010000000 000"
"568","titillate",0.84,0.815,1.03," 01 000000001 000"
"569","toast",1.265,0.645,0.655," 10 100100010 010"
"570","torment",-2.235,1.145,0.635," 10 111111111 100"
"571","torture",-2.925,1.785,0.445," 10 001000000 101"
"572","train",1.62,1.305,0.865," 10 111111111 000"
"573","trap",-1.695,1.085,0.385," 01 011100000 000"
"574","treat",1.845,0.765,0.525," 10 100000011 100"
"575","trick",-1.29,0.665,0.635," 01 111100010 000"
"576","trust",2.115,1.08,-0.005," 01 111111111 100"
"577","underestimate",-1.59,-0.295,-0.255," 01 111111000 100"
"578","undermine",-1.57,0.45,0.12," 01 011110100 010"
"579","understand",2.21,1.17,0.245," 01 111111111 000"
"580","undress",1.18,0.92,0.525," 10 000001011 101"
"581","unnerve",-1.035,0.535,0.225," 01 111111111 000"
"582","uplift",1.74,1.45,1.07," 01 111111111 000"
"583","upset",-1.985,0.54,0.005," 01 111111111 000"
"584","upstage",-0.595,0.86,0.745," 01 111111111 010"
"585","urge",0.65,0.79,0.19," 10 111111111 000"
"586","use",-2.415,0.78,0.37," 01 111100100 010"
"587","value",1.99,1.17,0.31," 01 111111111 100"
"588","vanquish",-0.735,1.14,0.5," 10 000100000 010"
"589","vex",-1.41,0.63,0.57," 01 111111111 000"
"590","victimize",-2.68,1.535,0.58," 10 011000001 000"
"591","visit",1.725,0.71,0.2," 10 111111111 010"
"592","waken",0.06,0.52,-0.155," 10 100001010 001"
"593","warn",1.475,1.07,0.5," 10 111111111 010"
"594","watch",0.12,0.27,-0.155," 10 111111111 000"
"595","welcome",2.18,1.065,0.67," 10 111111111 010"
"596","wheedle",-0.52,0.37,0.345," 10 111111111 000"
"597","whip",-2.22,1.395,0.9," 10 001000011 001"
"598","work",0.11,0.825,0.375," 10 010010010 100"
"599","worship",0.52,0.18,0.01," 01 100100111 000"
"600","wrong",-2.15,0.385,0.05," 01 111111111 000"
"601","zap",-1.01,0.9,1.005," 10 001010000 001"
