"","term","E","P","A","instcodes"
"188","homosexual",-0.37,-0.3,0.75," 10 001100000 000"
"189","honest",2.025,0.89,0.1," 10 010000000 000"
"190","honorable",2.635,2.355,-0.6," 10 010000000 000"
"191","hopeful",2.065,1.57,1.93," 10 110000000 000"
"192","horrified",-2.095,-0.18,0.7," 10 100000000 000"
"193","hostile",-1.065,0.65,1.39," 10 110000000 000"
"194","hotheaded",-1.4,0.51,1.79," 10 010000000 000"
"195","humane",1.305,0.405,-0.1," 10 010000000 000"
"196","humble",1.19,0.125,-0.9," 10 110000000 000"
"197","humiliated",-0.625,-0.95,0.215," 10 100000000 000"
"198","hurt",-2.03,-1.065,-0.4," 10 100100000 000"
"199","idealistic",0.48,0.08,0.84," 10 010000000 000"
"200","ignorant",-1.215,-1.65,0.435," 10 000100000 000"
"201","ill_at_ease",-1.705,-0.345,1.92," 10 100000000 000"
"202","immature",-0.545,-1.85,1," 10 010000000 000"
"203","immoral",-2.035,-0.85,0.68," 10 000100000 000"
"204","impatient",-1.415,-0.65,1.335," 10 100010000 000"
"205","impressionable",-1.315,-1.7,-0.05," 10 010000000 000"
"206","in_love",2.325,1.665,1.84," 10 000100000 000"
"207","incompetent",-1.535,-1.95,-0.35," 10 000100000 000"
"208","inconsiderate",-2.405,-1.45,0.615," 10 010000000 000"
"209","indecent",-1.645,-1.2,0.165," 10 000100000 000"
"210","indecisive",-1.655,-1.7,-0.75," 10 010000000 000"
"211","independent",2.175,1.775,0.63," 10 010000000 000"
"212","indifferent",-0.86,-0.3,0.255," 10 010000000 000"
"213","industrious",1.785,1.125,-0.6," 10 010000000 000"
"214","inexperienced",-0.73,-1.65,0.125," 10 000100000 000"
"215","inhibited",-0.935,0.655,0.49," 10 010000000 000"
"216","innocent",1.94,1.1,0.4," 10 000100000 000"
"217","insane",-1.355,-0.7,0.82," 10 001100000 000"
"218","insecure",-1.32,-1.5,0.52," 10 010000000 000"
"219","insensitive",-2.065,-0.85,1.01," 10 010000000 000"
"220","insincere",-1.425,-0.8,0.5," 10 010000000 000"
"221","intellectual",1.865,1.405,-0.25," 10 011000000 000"
"222","intelligent",1.585,1.44,-1.1," 10 010000000 000"
"223","interesting",1.695,1.475,1.62," 10 010000000 000"
"224","intimidated",-0.845,-1.75,-0.8," 10 100000000 000"
"225","intoxicated",0.89,0.64,1.805," 10 000100000 000"
"226","introverted",-0.48,-1.2,-1.1," 10 010000000 000"
"227","irate",-2.165,-0.115,0.065," 10 100000000 000"
"228","irked",-1.81,-0.56,-0.105," 10 100000000 000"
"229","irresponsible",-2.43,-1.5,0.595," 10 010000000 000"
"230","irritated",-1.37,0.07,0.605," 10 100000000 000"
"231","irritating",-3.085,0.085,0.82," 10 010000000 000"
"232","jealous",-1.665,0.325,1.545," 10 110000000 000"
"233","joyful",0.82,1.595,2.235," 10 100000000 000"
"234","joyless",-1.13,-1.615,-1.56," 10 100010000 000"
"235","kind",2.37,1.53,-0.7," 10 010000000 000"
"236","kindly",-0.005,-1.05,-1.8," 10 010000000 000"
"237","lazy",-1.595,-1.4,-1.05," 10 010000000 000"
"238","lively",1.57,1.67,2.19," 10 010000000 000"
"239","lonely",-1.535,-1.5,-1.4," 10 100000000 000"
"240","lonesome",-1.58,-1.38,-1.575," 10 100000000 000"
"241","lost",-2.295,-1.65,-0.225," 10 000100000 000"
"242","loved",1.875,1.46,0.27," 10 000100000 000"
"243","lovesick",0.51,0.455,0.97," 10 100000000 000"
"244","low",-2.32,-1.99,-1.515," 10 100000000 000"
"245","lucky",1.47,1.325,0.82," 10 000100000 000"
"246","mad",-3.875,3.075,3.54," 10 100010000 000"
"247","male",0.255,1.34,1.045," 10 001000000 000"
"248","maniacal",0.165,0.06,0.235," 10 010000000 000"
"249","manic_depressive",-1.1,-0.55,1.695," 10 010000000 000"
"250","married",0.72,0.755,-0.85," 10 001000000 000"
"251","masculine",0.625,1.405,1.17," 10 010000000 000"
"252","mature",1.42,1.545,-1.75," 10 010100000 000"
"253","mean",-1.745,-1.6,0.01," 10 010000000 000"
"254","mediocre",-0.17,-0.8,-0.75," 10 000100000 000"
"255","meek",0.675,-0.15,0.145," 10 010000000 000"
"256","melancholy",-0.185,-0.02,0.34," 10 100000000 000"
"257","methodical",0.995,0.08,-0.75," 10 010000000 000"
"258","middle_class",0.42,-0.1,-0.05," 10 001000000 000"
"259","mischievous",-1.225,-0.6,1.735," 10 010000000 000"
"260","miserable",-2.31,-1.83,-1.06," 10 100000000 000"
"261","miserly",-1.3,-0.05,0.155," 10 010000000 000"
