"","term","E","P","A","instcodes"
"370","ghost_(mythical)",-0.7,1.49,-0.77," 11 000000100 000"
"371","ghoul_(mythical)",-2.22,1.05,-1.01," 11 100000000 000"
"372","gigolo",-1.07,0.88,1.79," 10 010000001 001"
"373","girl_scout",1.96,-0.28,2.39," 01 100000000 000"
"374","girl",2.35,0,2.44," 01 100000001 000"
"375","girlfriend",2.36,1.33,2.2," 01 000000001 001"
"376","glutton",-1.11,-1.43,-0.6," 11 100000000 000"
"377","goalie_(hockey)",1.17,1.84,2.46," 10 110000000 000"
"378","god",2.25,3.01,-0.88," 11 000000100 000"
"379","goddess_(mythical)",2.38,2.36,2.18," 01 000000100 000"
"380","gold_digger",-1.07,0.4,1.05," 01 010000001 000"
"381","goon",-1.22,-0.38,0.3," 10 100000000 000"
"382","gossip",-1.56,0.35,1.73," 11 100000000 000"
"383","goth",-0.39,-0.52,0.19," 11 100000000 000"
"384","gourmet",1.5,0.81,0.72," 11 100000000 000"
"385","governor_general",0.78,2.54,-1.37," 11 000100000 000"
"386","graduate_student",2,0.66,1.33," 11 000010000 000"
"387","grain_farmer",2.13,0.38,-1.33," 11 010000000 000"
"388","grandchild",2.55,-0.31,3.18," 11 000000010 001"
"389","granddaughter",2.48,0.1,2.52," 01 000000010 001"
"390","grandfather",2.92,1.54,-2.74," 10 000000010 001"
"391","grandmother",3.15,0.64,-2.44," 01 000000010 001"
"392","grandparent",3.14,1.82,-2.86," 11 000000010 001"
"393","grandson",2.13,-0.62,2.42," 10 000000010 001"
"394","granny",2.88,0.42,-2.8," 01 000000010 000"
"395","gremlin_(mythical)",-1.84,0.77,0.77," 11 100000000 000"
"396","grind",-0.43,0.02,0.17," 11 000010000 000"
"397","grouch",-1.98,-0.63,-1.96," 11 100000000 000"
"398","groupie",0.74,-0.76,2.22," 11 110000001 000"
"399","grown_up",1.22,1.64,-0.36," 11 000000010 000"
"400","guard_(football)",0.88,2.05,2.12," 10 010010000 001"
"401","guerrilla",-0.85,2.07,1.76," 11 000100000 000"
"402","guest",1.92,-0.36,0.47," 11 100000010 000"
"403","gunman",-2.74,1.74,1.16," 10 001000000 001"
"404","guy",1.31,1.17,1.76," 10 100000000 000"
"405","hacker",-1.04,2.44,1.84," 11 110010000 000"
"406","hag",-1.63,-1.24,-2.51," 01 100000000 000"
"407","half_wit",-0.31,-1.93,-0.73," 11 100000000 000"
"408","half_brother",1,0.02,1," 10 000000010 000"
