"","term","E","P","A","instcodes"
"195","coroner",0.56,0.6,-0.95," 11 001001000 000"
"196","counselor",1.64,0.65,-0.36," 11 111111100 000"
"197","courtesan",0.26,0.17,0.96," 01 010000001 001"
"198","cousin",1.54,0.16,0.8," 11 000000010 000"
"199","coward",-1.1,-2.42,0.13," 11 100000000 000"
"200","crab",-0.78,-0.64,-0.66," 11 100000000 000"
"201","crackhead",-2.02,-2.35,0.13," 11 101000000 000"
"202","crackpot",-1.19,-1.38,0.14," 11 100000000 000"
"203","crane_operator",0.77,0.71,-0.59," 11 010000000 000"
"204","crank",-0.8,-0.32,-0.44," 11 100000000 000"
"205","criminal",-2.1,0.06,0.54," 11 001000000 000"
"206","cripple",-0.15,-1.89,-0.98," 11 100001000 000"
"207","crippled_person",0.72,-1.84,-1.53," 11 100001000 000"
"208","critic",-0.21,0.33,-0.12," 11 100110000 000"
"209","croatian",0.3,0.01,0.1," 11 000100000 000"
"210","crone",-0.35,-0.39,-0.6," 01 100000000 000"
"211","crony",0.1,-0.08,-0.75," 11 111111000 000"
"212","crook",-1.71,0.17,0.46," 11 011000000 000"
"213","crown_attorney",1,2.3,-0.56," 11 001000000 000"
"214","crybaby",-1.35,-1.91,0.65," 11 100000000 000"
"215","cuban",0.41,0.11,0.48," 11 000100000 000"
"216","culprit",-1.59,-0.26,0.53," 11 001000000 010"
"217","cult_member",-1.87,-1.22,0.29," 11 100000100 000"
"218","customer",0.96,0.04,0.47," 11 010000000 000"
"219","cutthroat",-1.87,0.63,0.75," 10 011100000 000"
"220","cyborg_(mythical)",-0.41,1.81,0.41," 11 100000000 000"
"221","cynic",-0.54,0.13,-0.04," 11 100110000 000"
"222","czech",0.61,0.1,0.16," 11 000100000 000"
"223","d.j._(disc_jockey)",1.04,0.44,1.91," 11 110000000 000"
"224","dairy_farmer",1.31,0.42,0.02," 11 010000000 000"
"225","dame",1.26,-0.4,1.07," 01 100000000 000"
"226","dandy",0.97,0.1,0.78," 10 100000000 000"
"227","dane",1.14,0.63,0.66," 11 000100000 000"
"228","daredevil",0.37,0.61,2.49," 11 100000000 000"
"229","darling",2.28,0.6,1.65," 01 100000000 001"
"230","daughter_in_law",0.88,-0.33,1.13," 01 000000010 000"
"231","daughter",2.18,-0.01,1.92," 01 000000010 000"
"232","deadbeat_dad",-2.66,-0.81,-1.49," 10 001000010 000"
"233","deadbeat",-1.84,-1.44,-0.88," 11 010000000 000"
"234","deadhead",-0.74,-1.5,-0.25," 11 100000000 000"
