"","term","E","P","A","instcodes"
"165","lonesome",-2.35,-1.82,-2.72," 10 100000000 000"
"166","lovesick",-0.46,-0.56,-0.26," 10 100000000 000"
"167","lustful",-0.02,0.99,1.11," 10 100000000 000"
"168","mad",-1.94,0.11,0.8," 10 100010000 000"
"169","male",0.69,1.94,1.43," 10 001000000 000"
"170","masculine",0.56,1.88,1.77," 10 010000000 000"
"171","mature",2.75,2.26,0.87," 10 010100000 000"
"172","mean",-2.93,-0.46,0.96," 10 010000000 000"
"173","meek",-0.3,-1.9,-1.6," 10 010000000 000"
"174","melancholy",-1.93,-1.89,-1.84," 10 100000000 000"
"175","merry",2.67,2.15,1.91," 10 100000000 000"
"176","middle_aged",1,1.04,0.42," 10 001000000 000"
"177","mischievous",-0.11,0.83,0.81," 10 010000000 000"
"178","miserable",-3,-1.18,-1.85," 10 100000000 000"
"179","miserly",-1.94,-0.99,-1.23," 10 010000000 000"
"180","modest",0.83,-0.36,-1.38," 10 010000000 000"
"181","mortified",-2.93,-1.66,-1.68," 10 100000000 000"
"182","mournful",-2.3,-1.14,-2.5," 10 100000000 000"
"183","moved",2.12,1.91,0.21," 10 100000000 000"
"184","naive",-1.11,-1.68,-1.15," 10 010000000 000"
"185","narrow_minded",-2.92,-1.82,-1.23," 10 010000000 000"
"186","nervous",-1.65,-0.77,-0.14," 10 100010000 000"
"187","nostalgic",1.68,0.57,-0.9," 10 100000000 000"
"188","obedient",1.3,-0.25,-0.62," 10 010000000 000"
"189","old",0.04,-0.04,-1.39," 10 001000000 000"
"190","open_minded",3.06,2.65,0.56," 10 010000000 000"
"191","optimistic",2.76,2.28,0.92," 10 110000000 000"
"192","outgoing",2.71,2.6,2.49," 10 010000000 000"
"193","outraged",-1.95,0.48,2.05," 10 100010000 000"
"194","outspoken",1.33,1.7,2.01," 10 010000000 000"
"195","overjoyed",2.74,1.74,1.98," 10 100010000 000"
"196","overwhelmed",-1.86,-0.35,0.36," 10 100000000 000"
"197","panicked",-2.18,-1.31,1.12," 10 100000000 000"
"198","passionate",2.39,1.86,1.14," 10 110000000 000"
"199","patient",2.37,1.71,-1.13," 10 010000000 000"
"200","peaceful",2.77,1.91,-1.95," 10 110000000 000"
"201","peeved",-1.64,-1.03,0.25," 10 100000000 000"
"202","perceptive",2.72,2.5,0.65," 10 010000000 000"
"203","persistent",1.41,1.22,1.79," 10 010000000 000"
"204","pessimistic",-1.86,-1.4,-1.07," 10 110000000 000"
"205","petrified",-2.28,-0.99,0.43," 10 100000000 000"
"206","petty",-1.82,-0.6,-0.05," 10 010000000 000"
"207","placid",0.22,-1.02,-2.28," 10 010000000 000"
"208","playful",2.51,1.48,2.08," 10 010000000 000"
"209","pleased",3.17,2.42,1.43," 10 100010000 000"
"210","polite",2.91,1.78,0.21," 10 010000000 000"
"211","pompous",-1.85,-0.45,1.14," 10 010000000 000"
"212","poor",-1.84,-2.09,-1.82," 10 001000000 000"
"213","popular",1.54,2.02,2.08," 10 001100000 000"
"214","prejudiced",-3.15,-0.26,-0.18," 10 010000000 000"
"215","proud",2.38,2.34,1.86," 10 100010000 000"
"216","quarrelsome",-2.23,0.05,1.35," 10 010000000 000"
"217","raunchy",-1.51,-0.73,0.12," 10 010000000 000"
"218","rebellious",-0.64,1.32,1.96," 10 010000000 000"
"219","reckless",-1.84,0.5,2.12," 10 010000000 000"
"220","regretful",-1.56,-0.37,-0.99," 10 100000000 000"
"221","relaxed",3.02,1.38,-1.94," 10 100100000 000"
"222","relieved",2.75,1.84,-0.64," 10 100000000 000"
"223","remorseful",-0.17,-0.43,-1.03," 10 100000000 000"
"224","repentant",0.24,-0.12,-0.67," 10 100000000 000"
"225","resentful",-1.55,-1.37,-1.18," 10 100000000 000"
"226","responsible",3.3,2.61,0.4," 10 010000000 000"
"227","reverent",1.14,1.42,-0.86," 10 110000000 000"
"228","rich",1.9,2.36,1.58," 10 001000000 000"
"229","rude",-2.88,-0.19,1.07," 10 010000000 000"
"230","ruthless",-1.51,1.13,1.27," 10 010000000 000"
"231","sad",-2.22,-1.07,-1.82," 10 100000000 000"
"232","sadistic",-2.23,-0.52,-0.35," 10 010000000 000"
"233","saintly",2.77,2.07,-0.67," 10 010000000 000"
"234","sarcastic",0.1,0.46,0.97," 10 010000000 000"
"235","satisfied",2.92,2.6,1.07," 10 100000000 000"
"236","scared",-2.16,-1,-0.77," 10 100010000 000"
"237","scornful",-2.29,-0.9,-0.06," 10 010000000 000"
"238","self_centered",-2.2,-0.63,0.26," 10 010000000 000"
"239","self_conscious",-1.58,-1.22,-1.65," 10 110000000 000"
"240","self_denying",-1.58,-0.54,-1.29," 10 010000000 000"
"241","self_pitying",-2.23,-2.1,-1.86," 10 100000000 000"
"242","self_righteous",0.02,0.67,1.43," 10 010000000 000"
"243","self_satisfied",2.9,2.68,0.74," 10 100000000 000"
"244","selfish",-1.96,-1.04,0.01," 10 010000000 000"
"245","sensitive",1.75,0.92,-0.83," 10 010000000 000"
"246","sentimental",1.78,1.26,-0.86," 10 110000000 000"
"247","serene",2.58,-0.05,-1.73," 10 100000000 000"
"248","shaken",-2.11,-1.58,0.31," 10 100000000 000"
"249","shocked",-0.43,-0.09,1.06," 10 100000000 000"
"250","shrewd",-1.5,0.44,0.54," 10 010000000 000"
"251","shy",-0.31,-1.51,-1.98," 10 010000000 000"
"252","sickened",-2.91,-1.27,-1.69," 10 100000000 000"
"253","sincere",2.55,2.47,0.09," 10 010000000 000"
"254","sly",-0.56,0.37,-0.64," 10 010000000 000"
"255","smug",-1.27,-0.06,-0.29," 10 110000000 000"
"256","soft_spoken",0.47,-0.9,-1.7," 10 010000000 000"
"257","sorrowful",-1.79,-0.62,-1.93," 10 100000000 000"
"258","sorry",-0.39,0.17,-1.43," 10 100000000 000"
"259","spiteful",-2.09,-0.45,-0.48," 10 110000000 000"
"260","stingy",-1.34,-0.1,-0.57," 10 010000000 000"
"261","strict",-0.72,1.61,0.92," 10 010000000 000"
"262","stubborn",-1.1,0.41,0.24," 10 010000000 000"
"263","stupid",-1.77,-1.74,-0.96," 10 010000000 000"
"264","submissive",-1.44,-2,-1.63," 10 010000000 000"
"265","suicidal",-3.93,-2.31,-2.74," 10 010000000 000"
"266","suspicious",-0.98,-0.28,-0.87," 10 010000000 000"
"267","sympathetic",2.55,1.55,-0.84," 10 010000000 000"
"268","tactful",1.97,1.65,0.49," 10 010000000 000"
"269","temperamental",-1.12,-0.44,1.3," 10 010000000 000"
"270","terrified",-2.44,-2.09,-0.25," 10 100000000 000"
"271","thankful",3.13,1.51,0.05," 10 100000000 000"
"272","thoughtless",-2.86,-1.79,-1.42," 10 010000000 000"
