"","term","E","P","A","instcodes"
"404","startle",-1.24,0.32,1.36," 01 111111111 000"
"405","stop",-0.64,1.76,-0.4," 10 111111111 100"
"406","stop_dealing_with",-0.47,0.46,0.2," 10 110100000 000"
"407","strangle",-3.31,2.07,0.88," 10 101000000 001"
"408","strip",-0.56,1.4,1.08," 10 001001001 101"
"409","stroke",1.08,0.12,-1.7," 10 000001011 101"
"410","succor",1.26,0.66,-0.4," 01 000001011 000"
"411","suggest_to",1.04,1.28,-1," 10 111111111 000"
"412","supervise",0.76,2.31,-1.6," 10 111111110 010"
"413","support",1.57,0.82,1.26," 10 110101010 010"
"414","suspect",-1.68,-0.3,-0.2," 01 111111111 000"
"415","swindle",-1.91,0.27,0.01," 01 010000000 000"
"416","tag_after",-1.6,-1,1.12," 10 100000010 000"
"417","take_responsibility_for",1.69,1.5,-0.2," 10 001000000 010"
"418","taunt",-1.2,-0.5,2.11," 10 111100111 000"
"419","teach",1.52,1.76,-0.8," 10 111111111 100"
"420","team_with",1.96,2.03,0.32," 10 010110000 010"
"421","terrorize",-2.81,1.12,1.41," 01 001100000 100"
"422","thank",1.88,0.52,-1.7," 10 111111111 000"
"423","thrash",-2.43,1.8,1.92," 01 001000010 001"
"424","threaten",-2.03,1.84,0.12," 10 111111111 000"
"425","thrill",0.75,1.45,1.14," 01 100000011 000"
"426","throttle",-2.83,1.56,1.16," 10 101000000 001"
"427","tickle",0.04,-0.8,1.68," 10 000000011 001"
"428","tire",-1.8,0.24,1.24," 01 100001011 100"
"429","torture",-2.95,1.68,1.6," 10 001000000 101"
"430","train",0.77,1.24,0.49," 10 111111111 000"
"431","transact_business_with",0.13,0.6,0.24," 10 010000000 000"
"432","transfer_to_another_office",-0.69,1.08,-0.2," 10 001101000 010"
"433","trap",-1.69,0.33,-0.11," 01 011100000 000"
"434","treat_minor_injury_for",1.8,0.86,-1.2," 10 100001000 000"
"435","trick",-1.36,0.12,1.8," 01 111100010 000"
"436","trouble",-2.03,0.84,1.8," 01 111111111 000"
"437","trust",1.51,1.1,-0.69," 01 111111111 100"
"438","underestimate",-1.13,-0.1,0.05," 01 111111000 100"
