"","term","E","P","A","instcodes"
"349","mail_carrier",1.74,0.75,1.47," 11 010000000 000"
"350","man",1.51,2.37,1.51," 10 100000001 000"
"351","manager",0.57,1.6,0.5," 11 010000000 000"
"352","maniac",-1.31,0.28,1.28," 11 100001000 001"
"353","masochist",-2.7,-2.08,-0.87," 11 000000001 100"
"354","masseuse",0.77,0.02,0.07," 01 010001001 001"
"355","mate",2.43,0.48,1.87," 11 100000001 001"
"356","mayor",1.01,2.14,0.88," 11 000100000 000"
"357","medic",0.66,-0.14,1.34," 11 000001000 000"
"358","mental_patient",-1.23,-0.64,-1.09," 11 000001000 001"
"359","mentor",1.52,1.24,0.22," 11 011111100 000"
"360","miser",-1.88,-1.46,-0.97," 11 100000000 000"
"361","miss",1.91,-0.86,2.18," 01 100000001 000"
"362","missionary",0.12,0.18,-1.29," 11 000000100 000"
"363","mistress",1.21,0.41,1.1," 01 000000001 001"
"364","moron",-0.4,-1.82,-1.61," 11 100000000 000"
"365","moslem",0.08,-0.19,-0.8," 11 000000100 000"
"366","mother",3.44,1.93,1.34," 01 000000010 001"
"367","mother_in_law_(maternal)",1.18,0.58,0.16," 01 000000010 000"
"368","mother_in_law_(paternal)",0.78,0.04,-0.54," 01 000000010 000"
"369","mourner",0.03,-0.66,-2.23," 11 000000100 100"
"370","musician",2.44,1.14,2.19," 11 010010000 000"
"371","negotiator",0.77,1.46,1.64," 11 010100000 000"
"372","neighbor",1.5,0.63,1.02," 11 100000000 000"
"373","nephew",1.61,-0.23,2.02," 10 000000010 000"
"374","neurotic",-1.63,-0.98,-0.76," 11 000001000 000"
"375","newcomer",0.96,-0.05,0.61," 11 100000000 000"
"376","newscaster",1.22,0.96,2.16," 11 010100000 000"
"377","niece_(maternal)",2.15,-1.03,2.21," 01 000000010 000"
"378","niece_(paternal)",2.15,-1.23,2.22," 01 000000010 000"
"379","night_watchman",0.85,0.83,-0.77," 10 011000000 000"
"380","nobody",0.03,-1.29,0.05," 11 100000000 000"
"381","non_commissioned_officer",1.52,1.63,1.19," 11 000100000 000"
"382","nonconformist",1.14,1.05,0.82," 11 100000000 000"
"383","north_korean",0.79,-0.34,0.46," 11 000100000 000"
"384","novice",1.39,-0.6,1.89," 11 011111101 000"
"385","nurse",2.32,0.13,1.01," 11 000001000 001"
"386","nursery_school_student",1.87,-1.73,2.66," 11 000010000 001"
"387","nursery_school_teacher",1.82,0.54,2.43," 11 000010000 001"
"388","office_clerk",0.23,-0.73,-0.17," 11 010000000 000"
"389","old_fogy",-1.86,0.28,-1.98," 11 100000000 000"
"390","old_maid",-0.41,-1.17,-1.81," 01 000000010 000"
"391","olympian",2.24,2.52,2.58," 11 100000000 000"
"392","ophthalmologist",1.1,0.98,0.35," 11 000001000 000"
"393","opponent",0.23,1.09,1.07," 11 100100000 000"
"394","optimist",2.59,1.76,2.77," 11 100000000 000"
"395","orphan",0.66,-2.06,-1.49," 11 001000010 000"
"396","otorhinolaryngologist",0.8,0.92,0.4," 11 000001000 000"
"397","pal",2.57,1.43,2.1," 11 100000000 000"
"398","paralympian",1.52,0.53,1.34," 11 100000000 000"
"399","paralytic",-0.3,-2.08,-2.1," 11 000001000 001"
"400","paratrooper",1,1.46,1.61," 11 000100000 001"
"401","parent",2.9,2.55,1.14," 11 000000010 001"
"402","part_time_employee",0.73,-0.05,0.87," 11 010000000 000"
