"","term","E","P","A","instcodes"
"459","maniac",-2.1,0.71,2.06," 11 100001000 001"
"460","maritimer",0.78,-0.65,-0.74," 11 000100000 000"
"461","mastermind",0.79,2.26,0.62," 11 001100000 000"
"462","mate",2.58,1.46,1.33," 11 100000001 001"
"463","maverick",0.33,0.62,1.38," 11 100000000 000"
"464","mayor",0.79,1.59,-0.52," 11 000100000 000"
"465","medic",2.19,1.23,0.71," 11 000001000 000"
"466","mennonite",1.47,-0.6,-1.4," 11 000100100 000"
"467","metis",0.65,-0.05,0.5," 11 000100000 000"
"468","midget",0.79,-1.06,0.33," 11 100000000 000"
"469","miner",0.68,0.42,0.17," 10 010000000 000"
"470","minister_without_portfolio",0.72,-0.11,-0.11," 11 000100000 000"
"471","minister",2.06,1.73,-1.09," 11 000000100 000"
"472","minor",0.03,-0.97,1.88," 11 001000000 000"
"473","miser",-1.1,0.06,-1.71," 11 100000000 000"
"474","miss",0.92,-0.62,0.96," 01 100000010 000"
"475","mistress",-0.97,-0.23,0.97," 01 000000001 001"
"476","mla",-0.18,1.73,-0.52," 11 000100000 000"
"477","mobster",-2.25,2.14,1.61," 10 011000000 000"
"478","moron",-0.76,-2.24,-1.2," 11 100000000 000"
"479","mother",2.73,1.7,0.97," 01 000000010 001"
"480","mountie",1.28,1.62,1.45," 11 001000000 001"
"481","mourner",0.67,-0.92,-1.13," 11 000000100 100"
"482","mouthpiece",-1.13,-0.42,1.29," 11 001000000 000"
"483","mp",0.1,2.1,-0.13," 11 000100000 000"
"484","mpp",0.28,0.8,-0.4," 11 000100000 000"
"485","mugger",-3.17,1.77,2.27," 10 001000000 001"
"486","musician",1.59,0.38,0.54," 11 010010000 000"
"487","my_brother",2.19,1.22,1.63," 10 000000010 000"
"488","my_father",2.21,2.09,0.24," 10 000000010 000"
"489","my_mother",2.35,1.5,0.5," 01 000000010 000"
"490","my_sister",2.21,0.93,1.48," 01 000000010 000"
"491","myself_as_i_really_am",1.97,0.5,1.27," 11 100000000 110"
"492","myself_as_others_see_me",1.83,0.54,0.92," 11 100000000 101"
"493","nark",-0.4,1.96,1," 11 001000000 000"
"494","native_canadian",1.1,-0.03,0.45," 11 000100000 000"
"495","neighbor",1.04,0.2,-0.2," 11 100000000 000"
"496","nephew",1.78,-0.16,1.47," 10 000000010 000"
"497","neurotic",-0.83,-0.87,1.07," 11 000001000 000"
"498","new_democrat",0,0.03,0.42," 11 000100000 000"
"499","new_zealander",0.84,0.1,0," 11 000100000 000"
"500","newcomer",0.94,-1.45,-0.15," 11 100000000 000"
"501","newsboy",1.65,-1,2," 10 010000000 000"
"502","niece",1.56,-0.56,1.47," 01 000000010 000"
"503","night_watchman",0.73,0.81,-0.88," 10 011000000 000"
"504","ninny",-0.5,-1.75,0.21," 11 100000000 000"
"505","nitwit",-0.72,-2.38,-0.31," 11 100000000 000"
"506","nobody",-0.65,-2.32,-0.88," 11 100000000 000"
"507","nonconformist",0,0.24,1.9," 11 100000000 000"
"508","norwegian",1.07,0.4,0.5," 11 000100000 000"
"509","novice",0.2,-0.62,0.6," 11 010100100 000"
"510","numbskull",-0.68,-1.9,-0.35," 11 100000000 000"
"511","nurse",1.96,1.14,0.73," 11 000001000 001"
"512","nursemaid",2.04,0.33,-0.29," 01 000000010 001"
"513","nut",-0.39,-0.91,1.09," 11 100000000 000"
"514","nymph",0.64,-0.32,1.56," 01 000000001 000"
"515","oddball",-0.35,-1.13,0," 11 100000000 000"
"516","ogre",-2.15,0.65,-1.12," 11 100000000 000"
"517","old_fogey",0.21,-1.52,-2.52," 11 100000000 000"
"518","old_maid",0.85,-1.65,-2.35," 01 000000010 000"
"519","old_timer",2.09,-0.97,-2.42," 11 100000000 100"
"520","onlooker",0.3,-0.87,-0.48," 11 100000000 000"
"521","orphan",0.55,-2.13,0.61," 11 000000010 000"
"522","outlaw",-1.72,1.12,1.92," 11 001000000 000"
"523","outpatient",0.83,-1.08,-1.17," 11 000001000 000"
"524","outsider",0.23,-0.97,-0.07," 11 100000000 000"
"525","pakistani",0.17,-0.73,0.03," 11 000100000 000"
"526","pal",2.61,0.74,1.22," 11 100000000 000"
"527","palm_reader",-0.44,0.53,-0.65," 11 010000000 000"
"528","pansy",0.13,-1.46,-0.04," 10 000000001 000"
"529","paranoid",-1.32,-1.65,0.47," 11 000001000 000"
"530","parent",2.28,2.24,0.04," 11 000000010 001"
"531","parking_attendant",0.48,-0.35,-0.71," 11 010000000 000"
"532","parliament_secretary",0.43,0.9,0.03," 11 000100000 000"
"533","parti_quebecois",-0.41,0.72,0.76," 11 000100000 000"
"534","patient",0.14,-1.9,-0.86," 11 000001000 001"
"535","patrolman",1.06,1.88,0.67," 11 001000000 001"
"536","pawnbroker",-0.06,0.42,0.13," 11 010000000 000"
"537","pc",0.36,0.64,0.07," 11 000100000 000"
"538","peeping_tom",-2.61,-0.91,1.03," 10 001000001 000"
"539","pest",-2.18,-0.3,1.58," 11 100000000 000"
"540","phony",-2.35,-0.86,0.77," 11 100000000 000"
"541","photographer",1.33,0.18,1.24," 11 010000000 000"
"542","physician",1.93,2.17,-0.45," 11 000001000 001"
"543","pickpocket",-2.29,0.08,1.04," 11 001000000 000"
"544","pickup",-0.82,-0.14,1.86," 11 000000001 000"
"545","pimp",-2.5,1.97,1.59," 10 011000001 000"
"546","pinhead",-1.28,-1.94,0.18," 11 100000000 000"
"547","pipsqueak",-0.13,-1.63,1.31," 11 100000000 000"
"548","plainclothesman",0.9,1.23,0.94," 11 001000000 000"
"549","playboy",-0.83,1,2.4," 10 100000001 000"
"550","playmate",2.34,0.72,1.86," 11 100000000 000"
"551","plumber",1.34,0.17,-0.21," 11 010000000 000"
"552","pole",0.54,-0.36,-0.29," 11 000100000 000"
"553","policeman",1.45,2.45,1.64," 10 001000000 001"
"554","porno_star",-1.82,-0.77,1.64," 11 010000001 001"
"555","portuguese",0.78,-0.09,0.3," 11 000100000 000"
"556","postmaster",0.68,-0.23,-0.87," 11 010000000 000"
"557","pothead",-1.43,-1.71,1.05," 11 100000000 000"
"558","practical_nurse",1.38,0.83,0.62," 11 000001000 001"
"559","premier",0.66,2.07,-0.21," 11 000100000 000"
"560","president_treasury_board",0.11,1.86,-0.46," 11 000100000 000"
"561","prey",0.27,-1.82,-0.09," 11 100000000 001"
"562","prime_minister",0.59,1.94,-0.03," 11 000100000 000"
"563","principal",1.13,2.08,-0.46," 11 000010000 000"
"564","prisoner",-1.81,-1.13,1," 11 001000000 000"
"565","probation_officer",1.41,2.06,0.22," 11 001000000 000"
"566","probationer",0.37,0.83,0.37," 11 001000000 000"
"567","proctor",0.86,0.93,0.43," 11 000010000 000"
"568","prodigy",1.93,0.78,0.78," 11 000010000 000"
"569","professor",0.93,1.5,-0.33," 11 000010000 000"
"570","prosecuting_attorney",0.3,2.24,1.18," 11 001000000 001"
"571","prostitute",-1.19,-0.47,1.34," 01 010000001 001"
"572","provincial_cabinet_minister",0.35,1.8,-0.4," 11 000100000 000"
"573","provincial_policeman",1.24,2.09,1.26," 10 001000000 000"
"574","prude",-0.63,-0.72,-1.59," 11 000000001 000"
"575","psychiatrist",0.77,1.65,-0.38," 11 000001000 000"
"576","psychoanalyst",0.97,1.3,-0.1," 11 000001000 000"
"577","psychologist",1.32,1.45,-0.41," 11 000011000 000"
"578","psychopath",-2.09,0.36,0.86," 11 001001000 000"
"579","psychotic",-1.41,-0.9,1.1," 11 000001000 000"
"580","punk",-1.72,-0.19,2.47," 10 100000000 000"
"581","pupil",1,-0.83,1.4," 11 000010000 000"
"582","puritan",0,0.3,-0.75," 11 000000101 000"
"583","pusher",-2.97,1.67,1.67," 11 101000000 000"
"584","quack",-1.25,-0.07,-0.11," 11 000001000 000"
"585","quarterback_(football)",0.87,2.32,2.55," 10 010010000 001"
"586","queen",1.73,1.91,-0.85," 01 000100000 000"
"587","queer",-0.32,-1.24,0.4," 11 000000001 000"
"588","racketeer",-1.05,1.59,0.95," 11 011000000 000"
"589","rail_conductor",1.28,0.83,-0.28," 11 010000000 000"
"590","rascal",-0.81,0.42,2.42," 11 100000000 000"
"591","rat",-2.22,-0.72,0.84," 11 100000000 000"
"592","rattlebrain",-0.63,-1.63,0.81," 11 100000000 000"
"593","real_estate_agent",0.12,0.69,0.88," 11 010000000 000"
"594","receiver_general",0.4,1.47,-1," 11 000100000 000"
"595","receptionist",1.35,-0.9,0.65," 11 011001000 000"
"596","reeve",1.38,0.92,-0.62," 11 000100000 000"
"597","referee",1.03,2.19,1.13," 11 010010000 001"
"598","registered_nurse",2.18,1.23,0.59," 11 000001000 001"
"599","relation",1.37,0.73,0.2," 11 000000010 000"
"600","reporter",0.2,1.04,2," 11 010100000 000"
"601","retardate",0.41,-1.73,-0.05," 11 000001000 000"
"602","ringleader",0.18,2,1.97," 11 001000000 000"
"603","rival",-1.2,1.16,1.08," 11 100100001 000"
"604","rogue",-0.9,0.86,1.24," 10 100000000 000"
"605","romanian",0.5,0.1,0.07," 11 000100000 000"
"606","rookie_cop",0.96,0.52,1.39," 11 001000000 001"
"607","roomer",0,-0.29,0.76," 11 010000000 000"
"608","roommate",1.81,0.73,1.69," 11 000010000 000"
"609","roughneck",-1.57,0.9,2.48," 10 100000000 000"
"610","rowdy",-0.5,1.2,2.97," 11 100000000 000"
"611","ruffian",-1.44,1.19,2.3," 11 100000000 000"
"612","runaway",-0.61,-1.45,2.33," 11 000000010 000"
"613","russian",0.21,0.75,0.04," 11 000100000 000"
"614","safecracker",-1.93,1.47,0.73," 11 001000000 000"
"615","sales_clerk",0.67,-0.24,0.18," 11 010000000 000"
"616","salesgirl",1,-1.13,0.67," 01 010000000 000"
"617","saleslady",0.4,0.12,0.48," 01 010000000 000"
"618","salesman",0.16,0.87,1.29," 10 010000000 000"
"619","saleswoman",1.5,0.2,-0.27," 01 010000000 000"
"620","saloon_keeper",0.53,0.83,0.43," 11 010000000 000"
"621","saphead",-0.33,-1.44,-0.74," 11 100000000 000"
"622","scamp",-0.59,-0.37,1.04," 11 100000000 000"
"623","scapegoat",-0.04,-2.04,-0.57," 11 100100000 000"
"624","scatterbrain",-0.06,-1.74,0.45," 11 100000000 000"
"625","scholar",1.72,1.31,0.41," 11 000010000 000"
"626","schoolboy",0.83,-0.97,2.47," 10 000010000 000"
"627","schoolgirl",1.3,-0.68,1.09," 01 000010000 000"
"628","schoolmate",1.63,0.54,1.21," 11 000010000 000"
"629","schoolteacher",1.13,1.26,-0.7," 11 000010000 000"
"630","scot",1.22,0.52,-0.13," 11 000100000 000"
"631","scoundrel",-1.65,0.48,1," 11 100000000 000"
"632","scoutmaster",2.28,1.31,0.06," 10 100000000 000"
"633","screwball",-0.7,-1.5,0.73," 11 100000000 000"
"634","scrooge",-1.69,0.03,-2.1," 11 110000000 000"
"635","secretary_of_state",0.75,2.44,-0.09," 11 000100000 000"
"636","secretary",1.3,-0.94,1.03," 11 011100000 000"
"637","senator",0.32,2.19,-0.55," 11 000100000 000"
"638","senior",1.18,0.82,-0.64," 11 000010000 000"
"639","servant",0.41,-1.62,-0.47," 11 010000000 000"
"640","sexpot",-0.7,0.67,1.79," 01 000000001 000"
"641","sharpie",0.29,1.52,2.04," 11 100000000 000"
"642","sheriff",1.32,2.12,0.48," 11 001000000 001"
"643","shoe_repairman",1.17,-0.67,-1.17," 11 010000000 000"
"644","shoplifter",-2.58,-0.39,1.45," 11 011000000 000"
"645","shrew",-1.32,0.13,0.39," 01 100000000 000"
"646","shrimp",0.29,-1.94,0.39," 11 100000000 000"
"647","shut_in",0.23,-2.31,-1.81," 11 000001010 000"
"648","shyster",-1.59,0.91,0.86," 11 001000000 000"
"649","sibling",1.3,-0.3,1.67," 11 000000010 000"
"650","sidekick",0.48,-0.73,0.48," 11 100000000 000"
"651","simpleton",0.21,-2.21,-0.96," 11 100000000 000"
"652","sinner",-1.87,-0.6,0.63," 11 000000100 000"
"653","sissy",-0.75,-2.06,-0.31," 11 100000000 000"
"654","sister_in_law",1.2,0,0.72," 01 000000010 000"
"655","sister",1.91,0.59,1.53," 01 000000010 000"
"656","skeptic",-0.59,-0.21,-0.03," 11 100110100 000"
"657","slave",0.07,-2.38,-0.41," 11 010100000 101"
"658","slave_driver",-2.67,2.3,1.12," 11 010100000 001"
"659","sleuth",0.5,1.32,0.45," 11 001000000 000"
"660","slob",-1.43,-0.91,-0.05," 11 100000000 000"
"661","slovakian",0.33,-0.03,0.27," 11 000100000 000"
"662","sluggard",-1.69,-0.62,-0.92," 11 100000000 000"
"663","slut",-2.38,-1.38,1.86," 01 000000001 001"
"664","smart_aleck",-1.05,-1.05,1.95," 11 100000000 000"
"665","sneak",-1.5,-0.45,1.59," 11 100000000 000"
"666","snob",-2.13,0.3,0.43," 11 100000000 000"
"667","snoop",-1.86,-0.45,-0.45," 11 100000000 000"
"668","snot",-2.28,-0.59,1.5," 11 100000000 000"
"669","social_crediter",0,-0.22,0.11," 11 000100000 000"
"670","social_worker",1.52,0.69,0.48," 11 001001000 000"
"671","solicitor_general",0.55,1.45,-0.9," 11 000100000 000"
"672","son_in_law",1.3,0.53,0.67," 10 000000010 000"
"673","son",1.03,0.33,1.7," 10 000000010 000"
"674","sophisticate",0.15,1.18,0.67," 11 100000001 000"
"675","sophomore",1.03,-0.52,2.14," 11 000010000 000"
"676","sorehead",-1.34,-1,0.41," 11 100000000 000"
"677","speaker_(house_commons)",0.67,0.79,-0.75," 11 000100000 000"
"678","speaker_of_the_house",0.91,1.91,0.18," 11 000000000 000"
"679","specialist",1.97,2.13,-0.13," 11 011011000 000"
"680","spectator",0.81,-0.31,0.47," 11 100000000 000"
"681","speeder",-1.16,0.42,1.97," 11 001000000 000"
"682","spendthrift",-0.3,-0.22,0.17," 11 010000000 000"
"683","spinster",0.77,-1.14,-1.77," 01 000000010 000"
"684","spoilsport",-2,-1.12,0.72," 11 100000000 000"
"685","sponger",-1.83,-1,0.45," 11 100000000 000"
"686","spouse",2.27,1.43,0.87," 11 000000011 000"
"687","spy",-0.29,1.81,0.84," 11 000100000 000"
"688","square",0.37,-0.93,-1.27," 11 100000000 000"
"689","squirt",0.24,-2.15,1.39," 11 100000000 000"
"690","star",1.31,1.75,1.03," 11 010010000 000"
"691","starlet",0.65,0.75,1.5," 01 010000000 000"
"692","state_trooper",0.77,2.26,1.27," 11 001000000 001"
"693","statistician",0.75,0.21,-0.14," 11 010010000 000"
"694","stenographer",0.69,-0.77,0," 11 011000000 000"
"695","stepbrother",1.45,0.59,0.97," 10 000000010 000"
"696","stepdaughter",0.96,-0.71,1.13," 01 000000010 000"
"697","stepfather",0.92,0.67,-0.38," 10 000000010 000"
"698","stepmother",0.52,1.34,-0.21," 01 000000010 000"
"699","stepsister",0.7,-0.03,0.53," 01 000000010 000"
"700","stepson",0.43,0.2,0.7," 10 000000010 000"
"701","stewardess",1.79,-0.27,1.52," 11 010000000 001"
"702","stool_pigeon",-1.32,-0.18,0.55," 11 001000000 000"
"703","storyteller",1.64,0.12,-0.92," 11 100000000 000"
"704","straight",1.18,0.04,-0.04," 11 000000001 001"
"705","stranger",0.03,0,0," 11 100000000 000"
"706","street_musician",1.3,-0.91,1.04," 11 010000000 000"
"707","streetwalker",-0.97,-0.38,1.06," 01 010000001 001"
"708","stripper",-1.58,-0.45,2.33," 01 010000001 000"
"709","student",1.52,-0.24,2," 11 000010000 000"
"710","stuffed_shirt",-0.95,-0.5,-1.2," 11 100000000 000"
"711","subordinate",-0.04,-1.52,-0.19," 11 011100000 000"
"712","sucker",-0.74,-1.81,-0.39," 11 100000000 000"
"713","superior",0.3,2.67,-0.37," 11 011100100 000"
"714","superstar",0.95,1.41,2.05," 11 110000000 000"
"715","supervisor",0.71,2.17,0.13," 11 011111100 000"
"716","surgeon",2.13,2.63,-0.33," 11 000001000 001"
"717","suspect",-0.78,-0.48,0.74," 11 001000000 000"
"718","swede",1.23,0.35,0.54," 11 000100000 000"
"719","sweetheart",2.84,1.69,1.22," 11 000000001 000"
"720","swinger",0.21,-0.14,2.07," 11 000000001 001"
"721","swiss",0.67,0.37,0.17," 11 000100000 000"
"722","syrian",0.33,0.08,0.25," 11 000100000 000"
"723","tackle_(football)",-0.05,1.74,1.53," 10 010010000 001"
"724","tailor",1.23,-0.5,-1.4," 11 010000000 000"
"725","taxi_driver",0.47,0.03,-0.21," 11 010000000 000"
"726","teacher",1.39,1.35,-0.17," 11 000010000 000"
"727","teammate",1.76,0.91,1.91," 11 010111000 001"
"728","tease",-1.1,0.86,2.48," 11 100000001 000"
"729","technician",1.05,0.26,0.41," 11 010001000 000"
"730","teenybopper",0.53,-1.44,2.75," 01 100000000 000"
"731","teetotaler",1.04,-1,-1.32," 11 100000000 000"
"732","telephone_operator",0.81,-0.19,-0.19," 11 010000000 000"
"733","tenant",0.61,-1.15,0.36," 11 010000000 000"
"734","textile_worker",0.32,-1.32,-0.64," 11 010000000 000"
"735","thief",-2.35,1.03,1.32," 11 011000000 000"
"736","thug",-2.3,1.61,1.43," 11 101000000 001"
"737","tightwad",-1.24,0.21,-0.86," 11 110000000 000"
"738","tomboy",0.6,0.53,2.6," 01 100000000 000"
"739","topless_dancer",-0.91,-0.47,1.41," 01 010000001 000"
"740","tot",1.57,-2.3,2.57," 11 000000010 001"
"741","tough",-1.92,1.33,1.62," 10 100000000 100"
"742","townsman",0.82,0.29,-0.36," 11 000100000 000"
"743","trainee",1.2,-1.6,1," 11 011111100 000"
"744","traitor",-2.5,0.73,0.86," 11 100100000 000"
"745","tramp",-1.55,-1.97,-0.52," 11 100000000 000"
"746","troublemaker",-1.82,-0.27,1.86," 11 100000000 000"
"747","truant",-1.36,-0.14,1.05," 11 000010000 000"
"748","truck_driver",0.59,1,0.52," 11 010000000 000"
"749","true_love",3.1,2.55,1.38," 11 000000001 000"
"750","turncoat",-2.15,-0.23,0.38," 11 100100000 000"
"751","tutor",1.47,1.77,0," 11 000010000 000"
"752","tv_repairman",0.76,-0.04,0.24," 11 010000000 000"
"753","typist",1.07,-0.79,0.34," 11 011011000 000"
"754","ukrainian",0.48,0.16,0.16," 11 000100000 000"
"755","uncle",1.52,0.61,-0.45," 10 000000010 000"
"756","underdog",0.91,-1.48,-0.61," 11 100100000 000"
"757","undergraduate",1.28,-0.36,1.68," 11 000010000 000"
"758","undertaker",0.24,0.12,-1.4," 11 010000000 000"
"759","urchin",-0.41,-1.55,1.27," 11 100000010 000"
"760","v.i.p.",1,2.41,0," 11 011100000 000"
"761","vagabond",-0.29,-1.04,-0.57," 11 100000000 000"
"762","vagrant",-0.86,-1.32,-0.91," 11 110000000 000"
"763","vamp",-0.7,-0.52,1.74," 01 000000001 000"
"764","vampire",-2.18,1.82,0.82," 11 100000001 001"
"765","vandal",-2.76,0.82,2.09," 11 001000000 000"
"766","veterinarian",2.37,1.81,0.12," 11 000001000 000"
"767","victim",0.57,-2.1,-0.97," 11 101000001 000"
"768","vigilante",-1.74,1.91,1.74," 11 001000000 001"
"769","villain",-2.55,1.68,1.39," 11 001000000 000"
"770","virgin",1.33,-0.3,0.37," 01 000000001 000"
"771","visitor",1.4,-0.13,0.23," 11 100000000 000"
"772","vixen",-0.83,1.08,1.42," 01 100000000 000"
"773","wage_earner",1.08,0.56,0.48," 11 010000000 000"
"774","waif",0.33,-2.06,0.89," 11 100000000 000"
"775","waiter",1.21,-0.97,1.09," 11 010000000 000"
"776","waiter",1.35,-0.35,0.88," 11 010000000 000"
"777","waitress",1.26,-0.65,1.35," 01 010000000 000"
"778","wallflower",0.86,-1.64,-1.36," 01 100000000 000"
"779","warden",0.21,2.37,-0.13," 11 001000000 000"
"780","watchman",1,0.48,-0.48," 10 011000000 000"
"781","weakling",-0.29,-2.39,-1.23," 11 100000000 000"
"782","weirdo",-1.32,-0.96,0.56," 11 100000000 000"
"783","welder",0.77,-0.14,-0.09," 11 010000000 000"
"784","welshman",0.72,0.34,0," 11 000100000 000"
"785","wench",-1.25,-0.75,0.88," 01 100000001 000"
"786","west_indian",0.33,-0.21,0," 11 000100000 000"
"787","western_canadian",0.93,0.46,0.57," 11 000100000 000"
"788","whiz_kid",1.22,1,1.59," 11 000010000 000"
"789","whore",-1.17,-1.22,1.3," 01 010000001 001"
"790","widow",1.39,-0.84,-1.48," 01 000000010 000"
"791","widower",1.13,-0.91,-1.13," 10 000000010 000"
"792","wife",1.62,0.65,0.47," 01 000000011 001"
"793","windbag",-0.82,-0.68,0.73," 11 100000000 000"
"794","winner",1.43,2.03,1.57," 11 100100000 000"
"795","wino",-1.6,-2.6,-1.48," 11 100000000 000"
"796","wit",0.67,0.95,1.35," 11 100000000 000"
"797","witch",-1.74,1.23,0.19," 01 100000000 000"
"798","witness",0.93,1.83,0.14," 11 001000000 000"
"799","wizard",0.94,1.97,-0.16," 11 000110100 000"
"800","woman",2.32,0.8,1.32," 01 100000001 000"
"801","worker",0.9,0.13,0.5," 11 010000000 010"
"802","workman",1.07,0.83,0.62," 10 010000000 000"
"803","wretch",-1.97,-0.8,-0.27," 11 100000000 000"
"804","wrongdoer",-1.62,-0.45,0.86," 11 100000000 000"
"805","yokel",0.77,-0.77,-0.46," 11 100000000 000"
"806","youngster",1.64,-1.52,2.64," 11 100000010 000"
"807","youth",1.23,0.45,2.55," 11 100000010 000"
"808","yugoslavian",0.74,0.23,0.13," 11 000100000 000"
"809","zombie",-1.03,-0.79,-0.6," 11 100000000 000"
