"","term","E","P","A","instcodes"
"319","kindergarten_teacher",1.83,0.365,2.015," 01 000010000 001"
"320","know_it_all",-1.62,-1.01,0.15," 11 100000000 000"
"321","korean",0.52,-0.365,-0.115," 11 000100100 000"
"322","laborer",0.895,0.96,0.13," 11 010000000 000"
"323","lady",1.39,-0.04,0.89," 01 100000000 000"
"324","laid_off_worker",0.18,-1.285,-1.085," 11 010000000 000"
"325","landlord",-0.285,0.445,-0.66," 10 010000000 000"
"326","law_breaker",-2.315,-0.22,-0.865," 11 001000000 000"
"327","lawyer",0.705,1.325,0.84," 11 001000000 000"
"328","leader",-0.135,1.765,-0.6," 11 110100100 000"
"329","lecher",-2.94,-0.045,0.435," 10 000000001 000"
"330","lesbian",-1.455,-0.98,-0.275," 01 000000001 000"
"331","liar",-2.085,-1.11,-0.005," 11 100000000 000"
"332","librarian",0.78,-0.11,-0.65," 11 000010000 000"
"333","lieutenant_general",1.41,1.97,0.335," 11 000100000 000"
"334","loafer",-2.2,-1.555,-0.25," 11 110000000 000"
"335","loan_shark",-2.45,1.025,-0.15," 11 010000000 000"
"336","local_elected_official",0.35,0.23,0.16," 11 000100000 000"
"337","loser",-0.285,-0.875,-1.405," 11 100000000 000"
"338","lover",2.395,0.755,1.94," 11 000000001 001"
"339","macdonald_cashier",0.63,-0.25,0.655," 11 010000000 000"
"340","macdonald_cook",1.25,0.415,0.93," 11 010000000 000"
"341","macdonald_customer",1.075,0.51,1.42," 11 010000000 000"
"342","macdonald_franchise_owner",0.615,1.385,0.77," 11 010000000 000"
"343","macdonald_manager",0.755,1.17,0.965," 11 010000000 000"
"344","macdonald_server",1.085,0.025,1.785," 11 010000000 000"
"345","mafioso",-2.3,1.805,-0.42," 10 011000000 000"
"346","magician",1.305,0.97,1.82," 11 010000000 000"
"347","maid",0.87,-0.535,0.24," 01 010000000 000"
"348","maiden",2.34,-0.32,2.39," 01 100000000 000"
"349","mail_carrier",1.53,0.575,1.17," 11 010000000 000"
"350","man",1.27,2.12,1.08," 10 100000001 000"
