"","term","E","P","A","instcodes"
"228","innocent",1.53,0.68,0.83," 10 000100000 000"
"229","inquisitive",1.62,0.99,0.77," 10 010000000 000"
"230","insane",-0.83,-0.65,0.35," 10 001100000 000"
"231","insecure",-1.63,-1.42,0.19," 10 010000000 000"
"232","insensitive",-1.58,-0.94,0.04," 10 010000000 000"
"233","insincere",-1.89,-0.89,-0.43," 10 010000000 000"
"234","intellectual",1.85,1.49,-0.07," 10 011000000 000"
"235","intelligent",2.48,2.01,0.39," 10 010000000 000"
"236","intimidated",-1.61,-1.52,0.26," 10 100000000 000"
"237","intoxicated",-0.08,-0.71,0.69," 10 000100000 000"
"238","introspective",1.17,0.67,-0.22," 10 010000000 000"
"239","introverted",0.21,-0.61,-0.68," 10 010000000 000"
"240","irate",-1.14,-0.29,0.35," 10 100000000 000"
"241","irked",-0.96,-0.67,-0.44," 10 100000000 000"
"242","irrational",-1.64,-1.09,0.19," 10 010000000 000"
"243","irritated",-1.08,-0.75,-0.45," 10 100000000 000"
"244","irritated",-1.29,-0.48,0.09," 10 100000000 000"
"245","jealous",-1.96,-1.42,0.38," 10 110000000 000"
"246","jewish",0.93,0.4,0.08," 10 001000000 000"
"247","jittery",-0.59,-1.12,0.32," 10 010000000 000"
"248","joyful",2.07,1.25,1.56," 10 100000000 000"
"249","joyless",-1.84,-1.4,-0.87," 10 100010000 000"
"250","kind",2.28,1.48,0.79," 10 010000000 000"
"251","knowledgeable",1.67,1.14,0.53," 10 000100000 000"
"252","languid",-0.51,-0.12,-0.19," 10 000100000 000"
"253","lazy",-1.31,-1.37,-0.84," 10 010000000 000"
"254","letdown",-1.77,-1.32,-0.46," 10 000100000 000"
"255","lighthearted",1.52,0.87,0.49," 10 010000000 000"
"256","lively",1.68,1.24,1.76," 10 010000000 000"
"257","lonely",-1.96,-1.27,-1.03," 10 100000000 000"
"258","lonesome",-1.89,-1.38,-1.21," 10 100000000 000"
"259","lost",-1.15,-0.78,0," 10 000100000 000"
"260","loved",2.44,1.79,1.03," 10 000100000 000"
"261","lovesick",0,-0.82,0.62," 10 100000000 000"
"262","low",-1.71,-1.17,-0.54," 10 100000000 000"
"263","loyal",2.12,1.21,0.27," 10 010000000 000"
"264","lucky",2.4,0.9,0.69," 10 000100000 000"
"265","lustful",1.29,0.77,1.29," 10 100000000 000"
"266","mad",-1.4,0.07,0.06," 10 100010000 000"
"267","male",1.47,1.32,0.67," 10 001000000 000"
"268","manipulative",-0.86,0.78,0.04," 10 010000000 000"
"269","married",1.47,1.08,-0.2," 10 001000000 000"
"270","masculine",0.94,0.92,0.9," 10 010000000 000"
"271","mature",1.76,0.92,-0.17," 10 010100000 000"
"272","mean",-1.83,0.03,-0.42," 10 010000000 000"
"273","mediocre",-1.49,-0.96,-0.53," 10 000100000 000"
"274","meek",-0.44,-1.31,-0.1," 10 010000000 000"
"275","melancholy",-0.97,-0.74,-0.59," 10 100000000 000"
"276","middle_aged",-0.17,0.45,-0.37," 10 001000000 000"
"277","middle_class",0.49,0.07,-0.14," 10 001000000 000"
"278","mischievous",-0.1,0.05,1.48," 10 010000000 000"
"279","miserable",-2.01,-1.24,-1.16," 10 100000000 000"
"280","modern",1.14,0.86,1.26," 10 000100000 000"
"281","modest",1.49,0.87,-0.03," 10 010000000 000"
"282","moody",-1.35,-0.31,-0.26," 10 010000000 000"
"283","mortified",-2.14,-1.31,-0.72," 10 100000000 000"
"284","moved",0.94,1.31,0.31," 10 100000000 000"
"285","naive",-1.01,-1.31,0.44," 10 010000000 000"
"286","narrow_minded",-2.01,-1.65,-0.12," 10 010000000 000"
"287","nasty",-1.79,-0.68,-0.28," 10 010000000 000"
"288","neighborly",1.75,1.07,0.73," 10 000100000 000"
"289","nervous",-0.97,-1,0.44," 10 100010000 000"
"290","nice",2.47,1.06,0.88," 10 010000000 000"
"291","noble",2.01,1.46,-0.24," 10 000100000 000"
"292","nonchalant",1.22,0.78,-0.06," 10 010000000 000"
"293","normal",0.68,0.66,-0.05," 10 000100000 000"
"294","nosey",-1.4,-0.26,-0.08," 10 010000000 000"
"295","obedient",0.36,-0.24,-0.11," 10 010000000 000"
"296","obligated",0.02,-0.26,-0.03," 10 001000000 000"
"297","obnoxious",-1.52,-0.35,0.34," 10 010000000 000"
"298","offensive",-1.42,0.21,0.56," 10 010000000 000"
"299","old_fashioned",0.05,-0.53,-1.13," 10 000100000 000"
"300","old",-0.6,-0.88,-2.12," 10 001000000 000"
"301","open_minded",1.87,1.41,1.05," 10 010000000 000"
"302","opportunistic",1.27,1.11,0.92," 10 010000000 000"
"303","optimistic",2.02,1.39,0.88," 10 110000000 000"
"304","original",1.93,1.48,1.28," 10 000100000 000"
"305","ostentatious",0.12,0.16,0.44," 10 010000000 000"
"306","outgoing",1.76,1.27,1.57," 10 010000000 000"
"307","outraged",-1.11,0.26,0.47," 10 100010000 000"
"308","outspoken",0.59,0.8,0.51," 10 010000000 000"
"309","overjoyed",1.75,1.17,0.88," 10 100010000 000"
"310","overwhelmed",-0.4,-0.8,0.1," 10 100000000 000"
