"","term","E","P","A","instcodes"
"184","lazy",-1.655,-0.94,-2.995," 10 010000000 000"
"185","lonely",-2.28,-1.855,-2.775," 10 100000000 000"
"186","loyal",2.78,1.86,-0.76," 10 010000000 000"
"187","mad",-2.305,1.355,1.46," 10 100010000 000"
"188","male",0.895,2.085,1.07," 10 001000000 000"
"189","malicious",-3.195,0.585,0.705," 10 010000000 000"
"190","masculine",0.94,2.63,1.705," 10 010000000 000"
"191","mature",2.34,2.185,-0.87," 10 010100000 000"
"192","melancholy",-0.475,-1.15,-2.73," 10 100000000 000"
"193","merry",3.57,1.27,2.24," 10 100000000 000"
"194","middle_aged",1.06,0.875,-0.425," 10 001000000 000"
"195","miserable",-2.665,-2.72,-1.545," 10 100000000 000"
"196","modest",1.975,-0.53,-2.32," 10 010000000 000"
"197","moody",-2.545,0.065,1.68," 10 010000000 000"
"198","mournful",-1.775,0.105,-2.89," 10 100000000 000"
"199","moved",1.655,0.86,0.93," 10 100000000 000"
"200","naive",-0.64,-2.05,-0.775," 10 010000000 000"
"201","narrow_minded",-2.6,-1.27,-1.83," 10 010000000 000"
"202","nasty",-3.275,1.22,1.235," 10 010000000 000"
"203","nervous",-1.89,-1.34,1.81," 10 100010000 000"
"204","nice",2.78,0.285,-0.33," 10 010000000 000"
"205","nostalgic",1.155,-0.96,-1.965," 10 100000000 000"
"206","obedient",-0.405,-1.715,-1.6," 10 010000000 000"
"207","offended",-2.49,-1.49,-1.02," 10 100000000 000"
"208","offensive",0.54,2.455,2.57," 10 010000000 000"
"209","old",-0.22,-1.3,-2.41," 10 001000000 000"
"210","open_hearted",3.285,1.575,0.835," 10 010000000 000"
"211","open_minded",2.905,1.56,1.38," 10 010000000 000"
"212","optimistic",3.125,2.16,1.525," 10 110000000 000"
"213","organized",2.325,1.71,-0.205," 10 010000000 000"
"214","original",2.74,1.455,1.81," 10 000100000 000"
"215","outgoing",2.62,1.765,2.4," 10 010000000 000"
"216","outraged",-1.27,1.435,2.515," 10 100010000 000"
"217","overjoyed",3.285,2.63,2.16," 10 100010000 000"
"218","overwhelmed",1.715,1.76,0.115," 10 100000000 000"
"219","paranoid",-2.295,-0.25,1.205," 10 010000000 000"
"220","passionate",2.745,2.61,2.38," 10 110000000 000"
"221","patient",2.37,0.53,-2.33," 10 010000000 000"
"222","peaceful",3.415,0.295,-2.1," 10 110000000 000"
"223","pedantic",1.15,0.38,-1.375," 10 010000000 000"
"224","persistent",0.89,1.555,-0.6," 10 010000000 000"
"225","persuasive",2.125,2.53,0.355," 10 000100000 000"
"226","pessimistic",-2.415,-0.645,-1.935," 10 110000000 000"
"227","pigheaded",-1.995,1.28,-0.08," 10 010000000 000"
"228","pleased",3.165,1.61,1.49," 10 100010000 000"
"229","polite",2.81,0.74,-1.245," 10 010000000 000"
"230","pompous",-3.265,0.705,1.69," 10 010000000 000"
"231","poor",-2.515,-1.85,-1.695," 10 001000000 000"
"232","popular",1.105,2.045,2.34," 10 001100000 000"
"233","practical",2.45,1.295,0.87," 10 010000000 000"
"234","prejudiced",-2.605,-0.095,-0.15," 10 010000000 000"
"235","proud",2.24,2.255,0.425," 10 100010000 000"
"236","provocative",-0.47,1.62,1.915," 10 010000000 000"
"237","quick_witted",2.23,1.605,1.525," 10 010000000 000"
