"","term","E","P","A","instcodes"
"173","gentle",2.265,0.915,-0.115," 10 010000000 000"
"174","giddy",1.13,0.11,1.64," 10 010000000 000"
"175","glad",1.955,1.245,0.975," 10 100000000 000"
"176","gloomy",-1.5,-1.135,-0.985," 10 110000000 000"
"177","good",2.705,1.535,0.7," 10 001000000 000"
"178","gossipy",-1.745,-0.33,0.68," 10 010100000 000"
"179","grateful",2.325,1.2,0.375," 10 100000000 000"
"180","greedy",-1.835,-0.12,0.23," 10 010000000 000"
"181","grief_stricken",-2.435,-1.65,-0.795," 10 100000000 000"
"182","grouchy",-1.755,-0.48,-0.76," 10 010000000 000"
"183","guilty",-2.03,-1,-0.145," 10 101000000 000"
"184","gullible",-1.345,-1.58,-0.035," 10 010000000 000"
"185","happy",2.755,1.82,1.345," 10 100010000 000"
"186","hassled",-1.59,-0.43,0.345," 10 000100000 000"
"187","haughty",-1.155,-0.355,0.82," 10 010000000 000"
"188","heart_broken",-2.875,-1.785,-0.74," 10 100000000 000"
"189","heavy_hearted",-1.32,-0.935,-0.68," 10 100000000 000"
"190","helpful",2.355,1.65,0.92," 10 010000000 000"
"191","helpless",-1.99,-1.98,-0.79," 10 000100000 000"
"192","hiv_positive",-2.28,-1.23,0.155," 10 001100000 000"
"193","homesick",-1.745,-1.285,-0.56," 10 100000000 000"
"194","homey",0.305,-0.355,-0.605," 10 000100000 000"
"195","homosexual",0.34,-0.47,0.535," 10 001100000 000"
"196","honest",2.43,1.855,0.2," 10 010000000 000"
"197","honorable",2.24,1.845,0.175," 10 010000000 000"
"198","hopeful",1.975,1.145,1.06," 10 110000000 000"
"199","hopeless",-1.935,-2.02,-0.79," 10 100100000 000"
"200","horny",2.02,1.36,2.245," 10 010100000 000"
"201","horrified",-2.115,-1.385,0.185," 10 100000000 000"
"202","hostile",-1.79,0.34,0.175," 10 110000000 000"
"203","hotheaded",-1.83,-0.035,1.105," 10 010000000 000"
"204","humble",1.475,0.555,-0.285," 10 110000000 000"
"205","humiliated",-2.445,-1.145,0.165," 10 100000000 000"
"206","hurt",-2.405,-1.415,-0.66," 10 100100000 000"
"207","idealistic",1.24,0.625,0.44," 10 010000000 000"
"208","ignorant",-2.025,-1.32,-0.515," 10 000100000 000"
"209","ill_at_ease",-1.295,-1.12,-0.615," 10 100000000 000"
"210","immature",-1.12,-1.06,1.44," 10 010000000 000"
"211","immoral",-1.83,-0.565,0.29," 10 000100000 000"
"212","impatient",-1.605,-1.01,0.635," 10 100010000 000"
"213","impolite",-2.01,-0.67,0.375," 10 010000000 000"
"214","impotent",-1.985,-1.79,-1.5," 10 000100000 000"
"215","impractical",-1.2,-0.725,0.12," 10 010000000 000"
"216","impressionable",0.195,-0.105,1.15," 10 010000000 000"
"217","impulsive",0.345,0.49,1.575," 10 010000000 000"
"218","in_love",3.2,2.355,2.35," 10 100100000 000"
"219","incompetent",-2.08,-1.57,-0.525," 10 000100000 000"
"220","inconsiderate",-1.935,-0.11,-0.045," 10 010000000 000"
"221","incredulous",0.445,0.39,0.715," 10 000100000 000"
"222","indecisive",-1.12,-1.23,-0.41," 10 010000000 000"
"223","independent",2.35,2.27,0.815," 10 010000000 000"
"224","indifferent",-0.59,-0.305,-0.27," 10 010000000 000"
"225","industrious",1.42,1.61,0.81," 10 010000000 000"
"226","inexperienced",-0.905,-1.705,0.75," 10 000100000 000"
"227","inhibited",-0.66,-0.655,-0.455," 10 010000000 000"
"228","innocent",1.43,0.055,0.84," 10 000100000 000"
"229","inquisitive",1.96,1.195,0.8," 10 010000000 000"
"230","insane",-1.32,-0.895,0.41," 10 001100000 000"
"231","insecure",-1.89,-1.895,-0.175," 10 010000000 000"
"232","insensitive",-1.88,-0.745,0.175," 10 010000000 000"
"233","insincere",-2.19,-0.755,-0.465," 10 010000000 000"
"234","intellectual",2.285,2.05,0.235," 10 011000000 000"
"235","intelligent",2.635,2.445,0.295," 10 010000000 000"
"236","intimidated",-1.64,-1.435,0.16," 10 100000000 000"
"237","intoxicated",-0.325,-0.85,1.09," 10 000100000 000"
"238","introspective",1.45,0.825,-0.585," 10 010000000 000"
"239","introverted",-0.025,-0.995,-1.14," 10 010000000 000"
"240","irate",-1.675,-0.35,0.855," 10 100000000 000"
"241","irked",-1.295,-0.6,-0.265," 10 100000000 000"
"242","irrational",-1.92,-1.065,0.24," 10 010000000 000"
"243","irritated",-1.605,-0.475,-0.225," 10 100000000 000"
"244","irritated",-1.475,-0.46,0.285," 10 100000000 000"
"245","jealous",-2.29,-1.65,0.575," 10 110000000 000"
"246","jewish",1.08,0.395,0.075," 10 001000000 000"
"247","jittery",-0.53,-1.05,0.81," 10 010000000 000"
"248","joyful",2.435,1.625,1.76," 10 100000000 000"
"249","joyless",-2.03,-1.48,-1.235," 10 100010000 000"
"250","kind",2.52,1.725,0.715," 10 010000000 000"
"251","knowledgeable",2.07,1.77,0.6," 10 000100000 000"
"252","languid",-0.275,0.05,0.07," 10 000100000 000"
"253","lazy",-1.485,-1.555,-1.135," 10 010000000 000"
"254","letdown",-1.9,-0.865,-0.56," 10 000100000 000"
"255","lighthearted",1.44,0.72,0.7," 10 010000000 000"
"256","lively",1.94,1.335,2.155," 10 010000000 000"
"257","lonely",-2.28,-1.68,-1.395," 10 100000000 000"
"258","lonesome",-2.045,-1.605,-1.485," 10 100000000 000"
"259","lost",-1.59,-1.16,-0.045," 10 000100000 000"
"260","loved",2.85,2.115,0.995," 10 000100000 000"
"261","lovesick",-0.335,-0.9,0.69," 10 100000000 000"
"262","low",-1.895,-1.56,-0.93," 10 100000000 000"
"263","loyal",2.36,1.505,0.245," 10 010000000 000"
"264","lucky",2.235,0.715,0.885," 10 000100000 000"
"265","lustful",1.13,0.87,1.28," 10 100000000 000"
"266","mad",-1.63,0.22,0.535," 10 100010000 000"
"267","male",1.275,1.535,0.93," 10 001000000 000"
"268","manipulative",-1.585,0.895,0.27," 10 010000000 000"
"269","married",1.595,1.105,-0.06," 10 001000000 000"
"270","masculine",0.93,1.28,0.79," 10 010000000 000"
"271","mature",1.88,1.285,-0.11," 10 010100000 000"
"272","mean",-2.295,0.17,-0.19," 10 010000000 000"
"273","mediocre",-1.135,-0.87,-0.395," 10 000100000 000"
"274","meek",-0.545,-1.54,-0.725," 10 010000000 000"
"275","melancholy",-1.075,-0.905,-0.98," 10 100000000 000"
"276","middle_aged",0.32,0.62,-0.49," 10 001000000 000"
"277","middle_class",0.785,0.445,0.13," 10 001000000 000"
"278","mischievous",-0.35,0.36,1.51," 10 010000000 000"
"279","miserable",-2.44,-1.57,-1.15," 10 100000000 000"
"280","modern",1.27,1.105,1.43," 10 000100000 000"
"281","modest",1.48,0.575,0.015," 10 010000000 000"
"282","moody",-1.485,-0.415,-0.045," 10 010000000 000"
"283","mortified",-2.415,-1.39,-0.15," 10 100000000 000"
"284","moved",1.45,1.34,0.355," 10 100000000 000"
"285","naive",-1.185,-1.54,0.3," 10 010000000 000"
"286","narrow_minded",-2.365,-1.555,-0.52," 10 010000000 000"
"287","nasty",-2.075,-0.475,0.035," 10 010000000 000"
"288","neighborly",1.97,1.07,0.365," 10 000100000 000"
"289","nervous",-1.185,-1.025,0.545," 10 100010000 000"
"290","nice",2.615,1.43,0.725," 10 010000000 000"
"291","noble",2.035,1.58,-0.105," 10 000100000 000"
"292","nonchalant",0.675,0.5,-0.24," 10 010000000 000"
"293","normal",0.98,0.91,0.37," 10 000100000 000"
"294","nosey",-1.57,-0.3,0.1," 10 010000000 000"
"295","obedient",0.6,-0.205,-0.045," 10 010000000 000"
"296","obligated",0.055,-0.32,0.16," 10 001000000 000"
"297","obnoxious",-1.99,-0.37,0.625," 10 010000000 000"
"298","offensive",-1.56,0.485,0.52," 10 010000000 000"
"299","old_fashioned",-0.18,-0.66,-1.51," 10 000100000 000"
"300","old",0.16,-0.44,-1.79," 10 001000000 000"
"301","open_minded",2.335,1.815,0.99," 10 010000000 000"
"302","opportunistic",1.235,1.34,1.165," 10 010000000 000"
"303","optimistic",2.16,1.745,0.86," 10 110000000 000"
"304","original",2.205,1.57,1.28," 10 000100000 000"
"305","ostentatious",0.06,-0.24,0.665," 10 010000000 000"
"306","outgoing",1.9,1.645,1.78," 10 010000000 000"
"307","outraged",-1.645,0.53,0.94," 10 100010000 000"
"308","outspoken",0.465,1.095,1.1," 10 010000000 000"
"309","overjoyed",2.465,1.69,1.515," 10 100010000 000"
"310","overwhelmed",-0.915,-0.86,0.38," 10 100000000 000"
"311","panicked",-1.855,-1.325,0.355," 10 100000000 000"
"312","passionate",2.55,1.8,1.685," 10 110000000 000"
"313","passive",-0.415,-1.16,-0.78," 10 010000000 000"
"314","patient",1.94,1.16,-0.615," 10 010000000 000"
"315","peaceful",2.31,1.13,-0.455," 10 110000000 000"
"316","pensive",0.6,0.365,-0.685," 10 010000000 000"
"317","perceptive",1.985,1.825,0.635," 10 010000000 000"
"318","permissive",-0.08,-0.005,0.175," 10 010000000 000"
"319","persecuted",-2.035,-0.695,0.155," 10 001000000 000"
"320","persistent",1.16,1.35,0.875," 10 010000000 000"
"321","persuasive",1.12,1.85,0.76," 10 000100000 000"
"322","perverted",-2.035,-0.585,0.185," 10 011000000 000"
"323","pessimistic",-1.785,-0.745,-0.42," 10 110000000 000"
"324","petrified",-2.525,-2.165,-0.095," 10 100000000 000"
"325","petty",-1.61,-0.995,-0.175," 10 010000000 000"
"326","pitiful",-1.8,-1.405,-0.63," 10 010000000 000"
"327","playful",2.055,0.81,1.865," 10 010000000 000"
"328","pleased",1.97,1.385,0.93," 10 100010000 000"
"329","poised",1.24,1.18,0.1," 10 010000000 000"
"330","polite",2.265,1.21,0.365," 10 010000000 000"
"331","pompous",-1.615,-0.025,0.545," 10 010000000 000"
"332","poor",-1.425,-1.83,-0.55," 10 001000000 000"
"333","popular",1.63,1.88,1.335," 10 001100000 000"
"334","possessive",-1.555,0.38,0.08," 10 010000000 000"
"335","powerful",1.685,2.665,0.885," 10 001100000 000"
"336","powerless",-2.06,-2.73,-0.89," 10 001100000 000"
"337","practical",1.39,1.12,-0.145," 10 010000000 000"
"338","prejudiced",-2.475,-0.54,-0.625," 10 010000000 000"
"339","preoccupied",-0.63,-0.555,0.14," 10 010000000 000"
"340","promiscuous",-1.1,0.09,1.555," 10 010000000 000"
"341","protestant",0.6,0.345,-0.355," 10 001000000 000"
"342","proud",2.35,2.1,1.07," 10 100010000 000"
"343","provocative",0.68,1.245,1.53," 10 010000000 000"
"344","quarrelsome",-1.33,-0.02,0.4," 10 010000000 000"
"345","quiet",0.27,-0.405,-1.295," 10 000100000 000"
"346","rational",1.695,1.185,-0.09," 10 010000000 000"
"347","reasonable",1.895,1.23,0.09," 10 010000000 000"
"348","rebellious",0.39,1.07,1.62," 10 010000000 000"
"349","reckless",-1.105,-0.07,1.57," 10 010000000 000"
"350","regretful",-1.815,-1.305,-0.77," 10 100000000 000"
"351","rejected",-2.315,-1.435,-0.16," 10 000100000 000"
"352","relaxed",2.065,0.62,-0.35," 10 100100000 000"
"353","reliable",2.155,1.565,0.12," 10 010000000 000"
"354","relieved",2.15,1.265,0.515," 10 100000000 000"
"355","religious",0.88,0.51,-0.56," 10 000100000 000"
"356","remorseful",-1.31,-0.475,-0.81," 10 100000000 000"
"357","resentful",-1.975,-0.95,-0.205," 10 100000000 000"
"358","resigned",-0.045,-0.34,-0.78," 10 010000000 000"
"359","respectful",2.5,1.495,0.205," 10 110000000 000"
"360","responsible",2.025,1.62,0.325," 10 010000000 000"
"361","restless",-0.84,-0.705,0.6," 10 010000000 000"
"362","reverent",0.73,0.43,-0.305," 10 110000000 000"
"363","rich",1.67,2.295,0.09," 10 001000000 000"
"364","rigid",-1.02,-0.37,-0.57," 10 010000000 000"
"365","romantic",2.185,1.445,0.825," 10 010000000 000"
"366","rude",-2.065,-0.43,0.43," 10 010000000 000"
"367","ruthless",-1.405,0.795,0.59," 10 010000000 000"
"368","sad",-2.07,-1.665,-1.3," 10 100000000 000"
"369","sadistic",-2.015,0.575,0.385," 10 010000000 000"
"370","sarcastic",-0.285,0.66,0.59," 10 010000000 000"
"371","satisfied",2.16,1.275,0.53," 10 100000000 000"
"372","scared",-1.91,-1.58,-0.15," 10 100010000 000"
"373","scheming",-1.14,0.615,0.42," 10 010000000 000"
"374","scornful",-1.855,-0.17,-0.25," 10 010000000 000"
"375","secretive",-0.235,0.395,0.33," 10 010000000 000"
"376","secure",2.18,1.87,0.2," 10 010100000 000"
"377","self_assured",2.155,1.8,0.72," 10 010000000 000"
"378","self_centered",-1.985,-0.4,0.545," 10 010000000 000"
