"","term","E","P","A","instcodes"
"150","grocery",1.31,0.36,0.8," 10 110000000 100"
"151","gymnasium",1.64,1.12,2.24," 10 010010000 101"
"152","hamburger_stand",0.73,-0.01,1.3," 10 010000000 000"
"153","hangout",0.1,0.5,1.35," 10 100000000 000"
"154","hayride",1.96,0,1.14," 01 100000000 000"
"155","health_food_store",0.93,-0.19,0.66," 10 010000000 000"
"156","heaven",3.42,2.92,-0.64," 01 000000100 000"
"157","hell",-3.64,2.9,1.21," 01 000000100 001"
"158","hideout",0.14,0.38,-0.43," 10 100000000 100"
"159","high_school",0.71,0.59,2.01," 10 000010000 000"
"160","highway",0.38,1.3,1.85," 10 100000000 100"
"161","holiday",2.41,1.36,1.29," 01 100000010 000"
"162","home",2.69,1.86,-0.74," 10 000000010 101"
"163","hospital",1.04,1.63,-1.05," 10 000001000 001"
"164","hostel",0.21,-0.11,1.15," 10 010000000 000"
"165","hotel",0.77,0.35,-0.04," 10 010000000 000"
"166","house",1.44,0.87,-0.16," 10 100000010 000"
"167","infirmary",0.5,0.53,0.12," 10 000011000 001"
"168","interrogation",-1.17,1.41,0.89," 01 001000000 000"
"169","interview",0.77,0.86,0.22," 01 011011100 000"
"170","jail",-1.64,1.26,-0.25," 10 001000000 000"
"171","journey",1.33,0.81,0.84," 01 100000000 100"
"172","judge's_chamber",0.46,1.45,-1.22," 10 001000000 000"
"173","junior_college",0.31,-0.13,0.92," 10 000010000 000"
"174","junkyard",-0.79,-0.45,-0.39," 10 010000000 100"
"175","juvenile_court",-0.79,1.34,0.61," 10 001000000 000"
"176","kindergarten",1.88,-0.31,2.63," 10 000010000 000"
"177","kitchen",1.42,0.28,-0.17," 10 000000010 100"
"178","laboratory",0.79,1.27,-0.32," 10 010011000 100"
"179","lane",1.19,-0.35,-0.67," 10 100000000 100"
"180","laundromat",0.07,-0.6,0.67," 10 010000000 100"
"181","lawyers_office",0.63,1.53,-0.54," 10 001000000 000"
"182","lecture",0.6,0.82,-0.43," 01 000010000 000"
"183","legislature",0.8,2.38,-0.42," 10 000100000 000"
"184","lesson",1.19,0.88,-0.21," 01 100010000 000"
"185","library",1.83,1.29,-1.64," 10 100010000 100"
"186","living_room",1.45,0.32,-0.24," 10 000000010 100"
"187","locker_room",0.44,0.5,1.67," 10 100010000 000"
"188","lovers_lane",1.65,0.63,0.29," 10 000000001 001"
"189","lumberyard",0.54,0.54,0.75," 10 010000000 000"
"190","luncheon",0.97,0,-0.4," 01 110110000 000"
"191","luncheonette",0.58,-0.61,0.58," 10 010000000 000"
"192","machine_shop",0.81,1.07,1.17," 10 010000000 100"
"193","mall",0.89,1.2,1.47," 10 110000010 000"
"194","mansion",1.09,2.28,-1.25," 10 000000010 000"
"195","market",1.07,0.51,0.9," 11 010000000 000"
"196","marriage_counselor's_office",0.04,0.73,-0.13," 11 000000101 100"
"197","mass",1.46,1.42,-0.4," 01 000000100 000"
"198","massage_parlor",-0.33,-0.31,0.8," 10 010000001 001"
"199","maternity_ward",1.53,0.51,0.36," 10 000001010 000"
"200","maternity_ward",1.6,0.72,0.79," 10 000001010 000"
"201","mealtime",2.23,1.07,0.33," 01 100000010 100"
"202","memorial_service",0.41,0.35,-1.22," 01 100000100 000"
"203","military_school",0.03,1.7,0.57," 10 000010000 000"
"204","mob",-1.46,2.23,1.88," 01 100000000 001"
"205","mobile_home",-0.68,-1.04,0.24," 10 000000010 100"
"206","monastery",0.52,0.29,-1.67," 10 000000100 100"
