"","term","E","P","A","instcodes"
"454","suggest_something_to",1.77,1.41,0.79," 10 111111111 000"
"455","supervise",1.3,1.3,1.14," 10 111111110 010"
"456","surprise",1.86,1.58,1.89," 10 111111111 000"
"457","sympathize_with",2.12,1.59,-0.1," 10 111111111 000"
"458","tackle",-0.17,1.47,1.62," 10 001010000 001"
"459","take_hold_of",0.34,0.82,0.96," 10 101001011 001"
"460","talk_down_to",-1.58,-0.07,0.31," 01 111111111 000"
"461","talk_shop_with",0.89,0.7,0.77," 10 011111000 000"
"462","talk_to",1.51,1.28,0.86," 10 111111111 100"
"463","teach",2.76,2.39,0.9," 10 111111111 100"
"464","tease",-1.17,-0.47,0.63," 10 111111111 000"
"465","tell_off",-0.89,0.98,1.63," 10 111111111 000"
"466","tell_something_to",0.77,0.66,0.43," 10 111111111 000"
"467","test",0.84,1.56,0.07," 10 000011100 100"
"468","thank",2.93,2.01,1.49," 10 111111111 000"
"469","threaten",-2.5,-0.1,0.93," 10 111111111 000"
"470","tickle",1.23,0.97,1.37," 10 000000011 001"
"471","toady_to",-0.1,-0.6,-0.16," 11 111110000 000"
"472","toast",1.75,0.93,0.85," 10 100100010 010"
"473","torment",-1.87,0.32,0.21," 10 111111111 100"
"474","torture",-2.6,0.32,0.17," 10 001000000 101"
"475","touch",1.62,1.25,0.28," 10 111111111 101"
"476","train",0.88,1.12,0.82," 10 111111111 000"
"477","transact_business_with",1.56,1.39,1.25," 10 010000000 000"
"478","treat",1.95,1.12,0.71," 10 100000011 100"
"479","tug",-0.3,0.25,-0.02," 10 100001011 001"
"480","turn_to",0.87,0.27,-0.04," 10 111111111 000"
"481","underpay",-2.25,-0.57,-0.57," 11 010000000 000"
"482","undress",2.28,1.96,1.34," 10 000001011 101"
"483","upbraid",-0.04,-0.26,0.3," 10 111111111 000"
"484","urge_on",0.12,1.26,1.13," 10 111111111 000"
"485","victimize",-3.22,0.28,0.7," 10 011000001 000"
"486","wait_on",0.49,-0.06,-0.57," 10 010000011 000"
"487","walk_out_on",-0.99,0.8,0.32," 10 110110111 010"
"488","warn",1.62,1.46,0.36," 10 111111111 010"
"489","wash",1.04,0.18,-0.11," 10 000001010 101"
"490","watch",0.64,-0.17,-0.67," 10 111111111 000"
"491","welcome",2.57,2.08,1.21," 10 111111111 010"
"492","wheedle",-1.06,0.2,0," 10 111111111 000"
"493","whine_to",-1.39,-0.8,-0.5," 10 100001010 000"
"494","whip",-2.11,0.51,0.48," 10 001000011 001"
"495","whisper_to",0.85,0.19,-1.3," 10 111111111 000"
"496","wink_at",2.18,1.29,0.14," 10 110000001 000"
"497","work",-0.24,1.05,0.74," 10 010010010 100"
"498","wrestle_with",0.98,1.68,2.12," 10 101001001 001"
"499","yell_at",-1.05,0.39,1.69," 10 111100010 000"
"500","yield_to",0.27,-0.24,-0.15," 10 111110011 000"
