"","term","E","P","A","instcodes"
"176","gourmet",1.14,-0.03,-1.6," 11 100000000 000"
"177","granddaughter",1.71,-1.17,1.19," 01 000000010 001"
"178","grandfather",2.27,1.24,-1.38," 10 000000010 001"
"179","grandmother",2.05,-0.66,-0.55," 01 000000010 001"
"180","grandparent",1.73,0.15,-0.8," 11 000000010 001"
"181","grandson",1.59,-1.14,1.58," 10 000000010 001"
"182","granny",2.58,-1.84,-0.92," 01 000000010 000"
"183","grouch",1.41,1.93,-1.7," 11 100000000 000"
"184","grown_up",0.59,1.14,-0.6," 11 000000010 000"
"185","guest",2.07,0.51,0.67," 11 100000010 000"
"186","half_sister",0.9,-0.14,0.27," 01 000000010 000"
"187","handicapped_person",0.04,-1.65,-0.81," 11 001001000 000"
"188","he_man",-2.31,1.44,2.51," 10 100000000 000"
"189","headwaiter",0.33,1.07,-0.25," 10 010000000 000"
"190","heel",-2.68,1.29,1.18," 11 100000000 000"
"191","hermit",0.87,0.23,-2.7," 11 100000000 000"
"192","hero",1.29,2.79,1.36," 10 100000000 000"
"193","heroine",1.89,2,1.04," 01 100000000 000"
"194","heterosexual",0.71,-0.08,0.27," 11 000000001 000"
"195","hick",-0.66,0.8,-0.14," 11 100000000 000"
"196","highwayman",-1.44,0.89,-0.34," 10 001000000 001"
"197","hippie",0.87,-0.34,1.5," 11 100000000 000"
"198","homo",-0.21,-0.79,-0.43," 10 100000001 000"
"199","homosexual",0.1,-0.97,-0.63," 11 000000001 000"
"200","host",2.24,1.02,0.73," 10 100000000 000"
"201","hostage",-1.66,-2.2,-0.97," 11 001100000 001"
"202","hostess",1.94,0.28,0.81," 01 100000000 000"
"203","hothead",-1.1,0.67,3.01," 11 100000000 000"
"204","housekeeper",1.37,0.87,0.68," 11 010000010 000"
"205","housewife",0.58,0.35,0.78," 01 000000010 000"
"206","hunchback",-1.11,-1.06,-1.21," 11 000001000 000"
"207","hypochondriac",-2.17,-0.85,0.72," 11 000001000 000"
"208","hypocrite",-2.94,-1.14,-0.37," 11 100000000 000"
"209","idiot",-2.18,-0.54,0.78," 11 100000000 000"
"210","in_law",0.53,-0.13,0.07," 11 000000010 000"
"211","informant",-0.06,-0.18,-0.11," 11 011100000 000"
"212","informer",-2.74,-0.17,0.42," 11 001000000 000"
"213","innocent",1.29,-0.93,-0.24," 11 100000000 000"
"214","insider",0.23,0.5,0.87," 11 010100000 000"
"215","instructor",0.56,0.63,-0.53," 11 000010000 000"
"216","insurance_agent",-1.56,0.33,0.69," 11 010000000 000"
"217","intimate",2.81,1.15,-1.72," 11 000000001 001"
"218","introvert",0.09,-1.23,-2.47," 11 100000000 000"
"219","invalid",-0.54,-2.17,-1.98," 11 000001000 001"
"220","judge",0.21,1.86,-1.29," 11 001000000 000"
"221","junkie",-0.94,-1.21,0.41," 11 101000000 000"
"222","juror",-0.19,0.63,-1.59," 11 001000000 001"
"223","killjoy",-2.44,-0.26,1.03," 11 100000000 000"
"224","lady",1.1,-0.54,-0.86," 01 100000000 000"
"225","landlady",1.54,1.36,1.85," 01 010000000 000"
"226","law_breaker",-2.06,0.89,0.85," 11 001000000 000"
"227","lawyer",0.65,1.24,-0.1," 11 001000000 000"
"228","lecher",-2.57,0.45,1.88," 10 000000001 000"
"229","lesbian",-0.16,0.14,0.2," 01 000000001 000"
"230","liar",-2.81,-1.16,0.17," 11 100000000 000"
"231","librarian",1.2,-1.09,-1.99," 11 000010000 000"
"232","lineman",-0.47,0.47,0.45," 10 010000000 000"
"233","loan_shark",-3.23,1.19,0.65," 11 010000000 000"
"234","loner",-0.29,-0.55,-2.04," 11 100000000 000"
"235","longshoreman",-0.23,2.13,1.24," 11 010000000 000"
"236","lout",-2.88,1.54,2.61," 11 100000000 000"
"237","lunatic",-1.88,-0.35,1.21," 11 100001000 000"
"238","mafioso",-2.73,2.05,1.25," 10 011000000 000"
"239","magician",0.9,0.64,-0.26," 11 010000000 000"
"240","maiden",1.67,-0.62,0.97," 01 100000000 000"
"241","mailman",1.61,0.12,0.13," 10 010000000 000"
"242","man",1.84,1.89,0.81," 10 100000001 000"
"243","manager",0.34,1.94,1.38," 11 010000000 000"
"244","maniac",-1.71,-0.11,1.16," 11 100001000 001"
"245","maverick",-0.72,-0.05,-0.12," 11 100000000 000"
"246","midget",-0.32,-2.46,0.98," 11 100000000 000"
"247","miner",0.64,2.34,-0.01," 10 010000000 000"
"248","minister",-0.56,1.04,-0.19," 11 000100100 000"
"249","minor",0.54,-0.91,1.48," 11 001000000 000"
"250","mistress",1.64,-0.58,0.64," 01 000000001 001"
"251","mother",2.36,0.87,-0.56," 01 000000010 001"
"252","mother_in_law",0.61,0.01,0.66," 01 000000010 000"
"253","mourner",-0.94,-1.71,-2.43," 11 000000100 100"
"254","mugger",-2.77,1.41,1.4," 10 001000000 001"
"255","musician",2.22,-0.94,0.94," 11 010010000 000"
"256","neighbor",0.62,0.04,0.26," 11 100000000 000"
"257","nephew",1.14,-0.5,1.22," 10 000000010 000"
"258","neurotic",-1.31,-0.87,1.12," 11 000001000 000"
"259","newsboy",0.78,-0.61,1.68," 10 010000000 000"
"260","niece",1.39,-1.23,0.91," 01 000000010 000"
"261","night_watchman",0.64,0.91,-1.71," 10 011000000 000"
"262","nobody",-1.23,-1.7,-1.7," 11 100000000 000"
"263","nonconformist",1.24,1.34,1.21," 11 100000000 000"
"264","novice",0.74,-1.23,-2.01," 11 011111101 000"
"265","nurse",1.06,0.45,0.3," 11 000001000 001"
"266","nursemaid",1.87,-0.39,0.5," 01 000000010 001"
"267","nut",-0.57,-0.77,1.67," 11 100000000 000"
"268","nymph",1,-2,-0.23," 01 000000001 000"
"269","offender",-1.73,0.01,0.71," 11 001000000 000"
"270","onlooker",0.26,-0.44,-0.3," 11 100000001 000"
"271","orphan",0.42,-1.65,-0.89," 11 001000010 000"
"272","outpatient",-0.2,-0.65,-0.21," 11 000001000 000"
"273","outsider",-0.86,-0.95,-2," 11 100000000 000"
"274","pal",2.87,1.29,0.59," 11 100000000 000"
"275","parent",1.72,1.14,0.87," 11 000000010 001"
"276","patient",-0.41,-1.4,-1.17," 11 000001000 001"
"277","pawnbroker",-1.1,-0.34,-1.29," 11 010000000 000"
"278","peeping_tom",-2.9,-1.26,-0.92," 10 001000001 000"
"279","pest",-2.56,0.11,2.73," 11 100000000 000"
"280","photographer",0.7,-0.04,0.75," 11 010000000 000"
"281","physicist",0.38,-0.51,-1.19," 11 000010000 000"
"282","pimp",-3.2,1.85,1.37," 10 011000001 000"
"283","plainclothesman",-0.58,0.38,-0.05," 11 001000000 000"
"284","playboy",-1.14,1.19,2.11," 10 100000001 000"
"285","playmate",2.84,0.11,2.09," 11 100000000 000"
"286","plumber",0.1,1.79,0.29," 11 010000000 000"
"287","policeman",-1.1,1.58,0.88," 10 001000000 001"
"288","porno_star",-1.21,-0.31,1.31," 11 010000001 001"
"289","postmaster",-0.1,0.13,-1.25," 11 010000000 000"
"290","pothead",-0.74,-1.56,-0.98," 11 100000000 000"
"291","principal",-0.32,1.6,-0.39," 11 000010000 000"
"292","prisoner",-0.75,-0.5,-0.55," 11 001000000 000"
"293","probation_officer",1.89,1.22,-0.85," 11 001000000 000"
"294","prodigy",0.34,-0.68,-0.61," 11 010110000 000"
"295","professor",0.47,0.3,-0.25," 11 000010000 000"
"296","prosecuting_attorney",-0.03,1.56,-0.32," 11 001000000 001"
"297","prostitute",-0.83,-0.14,1.26," 01 010000001 001"
"298","prude",-1.6,-0.83,-1.19," 11 000000001 000"
"299","psychiatrist",0.3,0.45,-2.15," 11 000001000 000"
"300","psychoanalyst",0.18,0.54,-1.79," 11 000001000 000"
"301","psychologist",0.76,0.5,-1.35," 11 000011000 000"
"302","psychopath",-1.53,-1.01,0.73," 11 001001000 000"
"303","psychotic",-0.91,-1.37,0.31," 11 000001000 000"
"304","punk_(culture)",-0.49,0.95,2.23," 11 100000000 000"
"305","pupil",0.89,-0.43,1.71," 11 000010000 000"
"306","puppetmaster_(plotter)",-0.68,0.57,-1.23," 11 000100000 000"
"307","puritan",-1.5,-0.84,-1.43," 11 000000101 000"
"308","pusher",-2.87,1.22,0.03," 11 101000000 000"
"309","quack",-2.26,-0.49,1.82," 11 000001000 000"
"310","queer",0.36,-0.89,-0.52," 11 000000001 000"
"311","re_possessor",-1.91,1.34,-0.34," 11 010000000 000"
"312","real_estate_agent",-1.53,1.42,0.83," 11 010000000 000"
"313","receptionist",0.22,1.09,-0.71," 11 011001000 000"
"314","referee",-0.32,1.36,0.79," 11 010010000 001"
"315","relation",0.94,0.02,0.49," 11 000000010 000"
"316","reporter",-0.26,0.75,2.38," 11 010100000 000"
"317","rival",-2.27,2.08,1.15," 11 101110101 000"
"318","rookie_cop",-2.09,1.16,1.56," 11 001000000 001"
"319","roommate",1.19,0.32,0.51," 11 100010000 000"
"320","rowdy",-3.08,2.13,2.9," 11 100000000 000"
"321","runaway",-0.54,0.55,1.22," 11 001000010 000"
"322","safecracker",-1.19,1.85,0.35," 11 001000000 000"
"323","sales_clerk",0.34,0.06,1.27," 11 010000000 000"
"324","saleslady",0.46,-0.6,0.87," 01 010000000 000"
"325","saleswoman",0.36,-0.4,0.96," 01 010000000 000"
"326","saphead",-1.25,-1.11,-0.34," 11 100000000 000"
"327","scamp",0.3,-0.3,2.89," 11 100000000 000"
"328","schoolboy",1.06,-1.17,2.13," 10 000010000 000"
"329","schoolgirl",1.59,-1.4,0.66," 01 000010000 000"
