"expert",1.79,2.18,-0.11," 11 011111000 000"
"extrovert",0.5,1.47,1.57," 11 100000000 000"
"eyewitness",1.12,1.65,0.31," 11 001000000 000"
"fag",-1.88,-1.59,0.28," 10 100000001 000"
"fairy",1.74,1.01,1.19," 10 000000001 000"
"fan",1.42,0.6,1.88," 11 110000000 000"
"fanatic",-0.88,-0.29,1.27," 11 100100000 000"
"farm_laborer",1.04,-0.33,-0.31," 11 010000000 000"
"farmer",1.65,0.14,-0.63," 11 010000000 000"
"father",2.34,1.89,-0.34," 10 000000010 001"
"father_(my)",2.91,2.02,0.25," 10 000000010 000"
"father_in_law",1.78,1.05,-0.87," 10 000000010 000"
"faultfinder",-1.65,-0.67,-0.22," 11 100000000 000"
"fellow",1.3,0.35,0.59," 10 100000000 000"
"felon",-1.86,-0.07,1.14," 11 001000000 001"
"female",1.6,0.7,0.5," 01 100000001 000"
"fiend",-0.85,0.78,1.17," 11 100000101 000"
"file_clerk",0.41,-0.89,-0.15," 11 010000000 000"
"fink",-1.9,-0.68,0.76," 11 100000000 000"
"firebug",-0.98,0.5,1.03," 11 001000000 000"
"fireman",2.19,1.89,1.54," 10 001000000 001"
"firstborn",1.28,0.59,0.49," 11 000000010 000"
"fisherman",1.1,0.07,-0.82," 11 110000000 000"
"flatfoot",-0.17,-0.33,-0.45," 11 001000000 000"
"flight_attendant",1.4,0.48,1.33," 11 010000000 000"
"flirt",-0.08,0.68,2.18," 11 000000001 000"
"floorwalker",0.02,0.17,0.19," 11 010000000 000"
"flunky",-1.01,-1.4,0.02," 11 110100000 000"
"fool",-1.18,-1.18,0.37," 11 100000000 000"
"freak",-0.78,-0.34,0.72," 11 100000000 000"
"freshman",0.98,-1.31,1.97," 11 000010000 000"
"friend",3.48,1.2,0.26," 11 100000000 000"
"fruit",-0.38,-0.77,0.12," 10 100000001 000"
"fuddy_duddy",-0.75,-1.08,-0.84," 11 100000000 000"
"fugitive",-1.43,-0.48,1," 11 001000000 001"
"fullback",0.61,2.2,2.27," 10 010010000 001"
"funeral_director",0.46,0.26,-0.95," 11 010000000 000"
"g_man",-0.68,1.91,1.07," 11 001000000 001"
"gal",0.37,0.33,1," 01 100000000 000"
"gambler",-0.67,0.17,0.9," 11 110000000 000"
"gangster",-1.88,1.68,1.27," 10 011000000 000"
"garbage_collector",0.09,-0.35,-0.18," 11 010000000 000"
"gas_station_attendant",0.9,-0.27,-0.33," 11 010000000 000"
"geezer",0.02,-0.58,-1.47," 10 100000000 000"
"genius",1.13,1.42,-0.02," 11 000010000 000"
"gent",1.49,0.62,0.38," 10 100000000 000"
"gentleman",2.49,1.45,-0.11," 10 100000000 000"
"ghoul",-1.14,0.68,0.72," 11 100000000 000"
"gigolo",-0.77,-0.42,1.12," 10 010000001 001"
"girl",0.89,-0.48,0.73," 01 100000001 000"
"girl_scout",1.28,-0.57,1.61," 01 100000000 000"
"glutton",-0.88,-0.66,-0.15," 11 100000000 000"
"god",3.58,3.59,-0.24," 11 000000100 000"
"gold_digger",-0.66,0.42,1.95," 01 010000001 000"
"goody",0.32,-0.44,-0.23," 11 100000000 000"
"goon",-0.58,-0.44,0.7," 10 100000000 000"
"gossip",-1.92,0.73,0.86," 11 100000000 000"
"gourmet",0.72,0.26,0.18," 11 100000000 000"
"graduate_student",0.79,0.66,0.98," 11 000010000 000"
"grandchild",2.52,-0.53,2.69," 11 000000010 001"
"granddaughter",1.16,-0.28,1.52," 01 000000010 001"
"grandfather",2.28,1.36,-1.59," 10 000000010 001"
"grandmother",2.4,0.41,-1.35," 01 000000010 001"
"grandparent",2.52,1.04,-1.63," 11 000000010 001"
"grandson",1.76,-0.11,1.98," 10 000000010 001"
"granny",2.05,0.35,-1.63," 01 000000010 000"
"grind",-0.94,0.12,-0.12," 11 000010000 000"
"grouch",-1.36,0.16,-0.42," 11 100000000 000"
"grown_up",1.37,1.51,-0.4," 11 000000010 000"
"guard_(football)",0.33,2.19,2.13," 10 010010000 001"
"guest",1.71,0.01,-0.18," 11 100000010 000"
"gun_moll",-0.9,0.06,1.66," 01 001000000 001"
"gunman",-1.72,1.81,0.86," 10 001000000 001"
"guy",1.8,1,1.15," 10 100000000 000"
"hag",-1.15,-0.52,-1.26," 01 100000000 000"
"half_brother",1.37,0.57,1.5," 10 000000010 000"
"half_sister",0.51,-0.07,0.69," 01 000000010 000"
"half_wit",-0.67,-1.28,0.17," 11 100000000 000"
"halfback",0.5,1.83,2.21," 10 010010000 001"
"handicapped_person",0.77,-0.95,-0.98," 11 001001000 000"
"handyman",1.43,0.26,-0.46," 10 110000000 000"
"hanger_on",-0.69,-1.01,-0.29," 11 100000000 000"
"harlot",-1.26,-0.21,2.21," 01 010000001 001"
"has_been",-0.24,-0.97,-1," 11 010110000 000"
"he_man",0.33,1.89,1.68," 10 100000000 000"
"headwaiter",0.99,1.16,-0.2," 10 010000000 000"
"heel",-0.98,-0.19,0.62," 11 100000000 000"
"henchman",-1.41,0.91,0.5," 10 001000000 001"
"hermit",-0.01,-0.98,-1.35," 11 100000000 000"
"hero",2.16,2.42,1.14," 10 100000000 000"
"heroine",1.58,1.76,1.55," 01 100000000 000"
"heterosexual",1.27,0.43,0.36," 11 000000001 000"
"hick",-0.42,-0.8,0.61," 11 100000000 000"
"highwayman",-0.2,0.85,0.35," 10 001000000 001"
"hillbilly",0.1,-0.68,-0.09," 11 100000000 000"
"hippie",-0.51,-0.49,1.17," 11 100000000 000"
"hipster",-0.23,0.23,0.84," 11 100000000 000"
"hobo",-0.91,-1.89,-1.36," 11 100000000 000"
"homebody",0.19,-0.66,-0.92," 11 100000010 000"
"homo",-1.14,-0.67,0.48," 10 100000001 000"
"homosexual",-0.82,-0.61,0.07," 11 000000001 000"
"hood",-2.17,1.1,1.34," 10 001000000 000"
"hoodlum",-2,0.18,1.52," 10 001000000 000"
"hooker",-1.75,-0.46,2.12," 01 011000001 001"
"hooligan",-0.93,-0.16,1.35," 10 100000000 001"
"host",1.51,1.18,0.45," 10 100000000 000"
"hostage",-0.34,-1.74,-0.39," 11 001100000 001"
"hostess",1.55,0.59,0.29," 01 100000000 000"
"hothead",-1.27,0.49,1.72," 11 100000000 000"
"hotshot",-1.48,0.27,1.58," 11 100000000 000"
"house_guest",1.37,-0.07,-0.21," 11 000000010 000"
"housebreaker",-2.13,0.72,1.55," 11 001000000 000"
"housekeeper",1.2,-0.22,-0.63," 11 010000010 000"
"housekeeper",1.31,-0.31,-0.38," 11 010000010 000"
"housemaid",1.14,-0.83,-0.76," 01 010000010 000"
"housewife",1.14,-0.24,0.12," 01 000000010 000"
"hunchback",0.19,-0.88,-1.33," 11 000001000 000"
"husband",2.27,1.36,0.93," 10 000000011 001"
"hussy",-1.21,-0.17,1.78," 01 000000001 001"
"hypochondriac",-1.02,-0.88,-0.66," 11 000001000 000"
"hypocrite",-1.92,-0.61,0.29," 11 100000000 000"
"idiot",-0.74,-1.5,-0.16," 11 100000000 000"
"ignoramus",-1.35,-1.31,0.27," 11 100010000 000"
"imbecile",-0.71,-1.66,-0.59," 11 100000000 000"
"imp",-0.6,-1.29,1.91," 11 100000000 000"
"in_law",1.21,0.34,-0.48," 11 000000010 000"
"infant",2.22,-2.1,1.83," 11 000001010 001"
"informant",-0.07,0.4,0.46," 11 001100000 000"
"informer",-0.99,0.19,0.21," 11 001000000 000"
"inmate",-1.2,-0.67,-0.19," 11 001000000 001"
"innocent",1.61,-0.58,-0.01," 11 100000000 000"
"insider",0.46,1.1,0.69," 11 010100000 000"
"inspector",0.45,1.46,0.38," 11 001000000 001"
"instructor",0.87,1.33,-0.13," 11 000010000 000"
"insurance_agent",0.04,0.57,0.46," 11 010000000 000"
"intern",1.51,0.14,0.97," 11 000001000 001"
"intimate",2.13,1.29,-0.36," 11 000000001 001"
"introvert",-0.08,-1.22,-1.3," 11 100000000 000"
"invalid",0.07,-1.42,-1.31," 11 000001000 001"
"jackass",-1.7,-0.84,1.19," 11 100000000 000"
"janitor",0.63,-1.03,-1.23," 11 010000000 000"
"jerk",-1.84,-1.19,1.52," 11 100000000 000"
"jeweler",0.89,0.5,-0.17," 11 010000000 000"
"jock",0.47,1.96,2.44," 11 000010000 000"
"judge",0.99,2.81,-1.15," 11 001000000 000"
"junkie",-2.02,-1.32,1.49," 11 101000000 000"
"juror",0.88,1.82,-0.42," 11 001000000 001"
"juvenile",0.27,-0.57,1.81," 11 001000010 000"
"kid",0.79,-0.53,2.18," 11 100000000 000"
"killjoy",-1.23,0.35,0," 11 100000000 000"
"klutz",-0.24,-1.18,0.24," 11 100000000 000"
"kook",0.33,-0.34,0.85," 11 100000000 000"
"lad",0.92,-0.24,1.83," 10 100000000 000"
"lady",1.73,0.32,-0.27," 01 100000000 000"
"lady_killer",-1.46,1.34,1.66," 10 000000001 000"
"landlady",0.42,0.71,-0.54," 01 010000000 000"
"landlord",0.47,0.97,-0.69," 10 010000000 000"
"lass",1.18,-0.38,1.35," 01 100000000 000"
"law_breaker",-1.83,0.27,0.34," 11 001000000 000"
"lawyer",1.28,1.8,0.37," 11 001000000 000"
"lecher",-1.97,0.26,-0.32," 10 000000001 000"
"lesbian",-1.66,-0.56,0.71," 01 000000001 000"
"liar",-2.7,-0.47,0.81," 11 100000000 000"
"librarian",0.9,-0.13,-0.88," 11 000010000 000"
"library_assistant",1.44,-0.04,-1.7," 11 000010000 000"
"lifer",-0.48,-0.59,0.21," 11 001000000 000"
"linebacker",0.59,2,2.25," 10 010010000 001"
"lineman",0.49,2.17,2.06," 10 010010000 001"
"loafer",-1.28,-1.33,-0.86," 11 110000000 000"
"loan_shark",-1.97,1.79,1.06," 11 010000000 000"
"lodger",0.45,-0.07,-0.05," 11 010000000 000"
"loner",0.62,-0.26,-1.38," 11 100000000 000"
"longshoreman",0.66,0.85,0.22," 11 010000000 000"
"look_out",0.31,0.81,0.73," 11 101000000 000"
"louse",-1.53,-0.38,-0.15," 11 100000000 000"
"lout",-1.35,-0.4,-0.15," 11 100000000 000"
"lover",2.71,2.03,0.59," 11 000000001 001"
"lunatic",-1.08,-0.64,0.76," 11 100001000 000"
"lush",-0.95,-0.96,0.48," 11 100000000 000"
"madman",-1.81,0.93,0.74," 10 100001000 000"
"mafioso",-1.57,1.8,0.21," 10 011000000 000"
"magician",0.97,1.01,0.94," 11 010000100 000"
"maid",0.68,-1.28,-0.27," 01 010000000 000"
"maiden",1.32,-0.71,0.32," 01 100000000 000"
"mail_carrier",1.41,0.09,-0.19," 11 010000000 000"
"mailman",1.73,0.16,-0.4," 10 010000000 000"
"man",1.39,1.01,0.63," 10 100000001 000"
"manager",0.88,1.25,0," 11 010000000 000"
"maniac",-1.58,-0.23,1.32," 11 100001000 001"
"mastermind",1.06,1.71,0.21," 11 001100000 000"
"mate",2.56,1.08,0.78," 11 100000001 001"
"maverick",-0.03,0.97,1.59," 11 100000000 000"
"medic",1.7,1.47,0.38," 11 000001000 000"
"midget",0.47,-0.99,0.32," 11 100000000 000"
"miner",0.13,0.31,0.17," 10 010000000 000"
"minister",2.14,1.66,-0.28," 11 000000100 000"
"minor",0.05,-0.61,2.04," 11 001000000 000"
"miser",-1.45,0.01,-1.05," 11 100000000 000"
"miss",1,-0.04,0.66," 01 100000001 000"
"mistress",-1.05,-0.35,0.82," 01 000000001 001"
"mobster",-2.34,1.92,1.44," 10 011000000 000"
"moron",-1.16,-1.66,0.13," 11 100000000 000"
"mother",2.33,1.9,0.04," 01 000000010 001"
"mother_(my)",2.44,1.13,0.3," 01 000000010 000"
"mourner",0.03,-1.21,-1.31," 11 000000100 100"
"mouthpiece",0,0.02,0.24," 11 001000000 000"
"mugger",-2.1,1,1.5," 10 001000000 001"
"musician",1.48,0.55,0.2," 11 010010000 000"
"myself_as_i_really_am",1.58,0.28,1.34," 11 100000000 110"
"i_myself_as_others_see_me",1.6,0.33,1.41," 11 100000000 101"
"nark",-0.98,0.84,0.54," 11 001000000 000"
"neighbor",1.85,0.71,0.25," 11 100000000 000"
"nephew",0.6,-0.32,1.64," 10 000000010 000"
"neurotic",-1.13,-1.39,0.39," 11 000001000 000"
"newcomer",1.08,-0.9,0.22," 11 100000000 000"
"newsboy",0.63,-0.94,1.53," 10 010000000 000"
"niece",1.71,-0.47,1.35," 01 000000010 000"
"night_watchman",0.62,0.56,-0.93," 10 011000000 000"
"ninny",-0.53,-0.69,-0.12," 11 100000000 000"
"nitwit",-0.47,-1.71,-0.01," 11 100000000 000"
"nobody",-0.03,-1.41,-0.9," 11 100000000 000"
"nonconformist",0.18,0.9,1.26," 11 100000000 000"
"novice",0.29,-0.71,1.09," 11 010100100 000"
"numbskull",-0.74,-1.49,-0.39," 11 100000000 000"
"nurse",2.53,1.01,0.05," 11 000001000 001"
"nursemaid",1.18,0.52,-1.15," 01 000000010 001"
"nut",0.71,0.19,1.53," 11 100000000 000"
"nymph",-0.04,-0.68,1.31," 01 000000001 000"
"oddball",-0.17,-0.64,-0.03," 11 100000000 000"
"ogre",-2.07,1.58,-0.29," 11 100000000 000"
"old_fogy",-0.39,-0.27,-2.12," 11 100000000 000"
"old_maid",0.35,-0.62,-1.59," 01 000000010 000"
"old_timer",1.53,-0.4,-2.03," 11 100000000 100"
"onlooker",0.18,-0.76,-0.51," 11 100000001 000"
"orphan",0.64,-1.33,0.62," 11 000000010 000"
"outlaw",-1.94,0.81,0.7," 11 001000000 000"
"outpatient",0.44,-0.4,-0.31," 11 000001000 000"
"outsider",-0.02,-0.17,0.16," 11 100000000 000"
"pal",2.43,0.83,1.16," 11 100000000 000"
"palm_reader",-0.55,-0.25,-0.7," 11 010000000 000"
"pansy",-0.88,-1.3,-0.11," 10 000000001 000"
"paranoid",-1.28,-1.47,-0.41," 11 100001000 000"
"parent",2.55,2.35,-0.45," 11 000000010 001"
"parking_attendant",0.48,0.02,-0.26," 11 010000000 000"
"patient",0.26,-1.55,-0.97," 11 000001000 001"
"patrolman",0.64,1.51,0.91," 11 001000000 001"
"pawnbroker",-0.19,0.45,-0.19," 11 010000000 000"
"peeping_tom",-2.18,-0.82,1.29," 10 001000001 000"
"pest",-1.61,-0.32,1.88," 11 100000000 000"
"phony",-2.06,-0.98,0.28," 11 100000000 000"
"photographer",0.94,0.33,0.58," 11 010000000 000"
